,sLapDistance,xCarX,xCarY,aYaw,vCar
00:25.1,1126.39,340.97,448.71,161.33,59.25
00:25.1,1127.22,341.74,448.4,158.65,59.74
00:25.1,1128.06,342.49,448.06,156.18,60.34
00:25.2,1128.91,343.24,447.67,153.81,61.14
00:25.3,1129.77,343.98,447.25,151.26,62.23
00:25.3,1130.66,344.71,446.78,148.59,63.72
00:25.4,1131.56,345.45,446.28,146.03,65.12
00:25.4,1132.48,346.18,445.73,143.31,66.59
00:25.5,1133.42,346.91,445.15,140.77,68.14
00:25.5,1134.38,347.62,444.52,138.39,69.67
00:25.6,1135.36,348.33,443.84,136.07,71.28
00:25.6,1136.37,349.03,443.13,133.65,72.84
00:25.6,1137.39,349.71,442.38,131.25,74.42
00:25.7,1138.44,350.38,441.58,128.76,76.06
00:25.8,1139.51,351.03,440.74,126.35,77.9
00:25.8,1140.61,351.67,439.85,124.06,79.81
00:25.9,1141.73,352.29,438.92,121.94,81.87
00:25.9,1142.89,352.89,437.95,120.11,84.02
00:25.9,1144.07,353.48,436.93,118.46,86.22
00:26.0,1145.28,354.06,435.86,116.69,88.56
00:26.1,1146.53,354.61,434.75,114.64,91.06
00:26.1,1147.82,355.15,433.59,113.01,93.77
00:26.1,1149.14,355.66,432.38,112.19,96.52
00:26.2,1150.5,356.17,431.12,111.7,99.18
00:26.3,1151.89,356.68,429.83,111.23,101.79
00:26.3,1153.33,357.19,428.49,110.72,104.44
00:26.3,1154.79,357.7,427.12,110.34,107.01
00:26.4,1156.3,358.22,425.71,110.15,109.58
00:26.5,1157.84,358.75,424.27,109.76,112.08
00:26.5,1159.41,359.27,422.8,109.45,114.47
00:26.5,1161.01,359.81,421.29,109.35,116.82
00:26.6,1162.65,360.35,419.75,109.4,119.22
00:26.6,1164.33,360.9,418.17,109.55,121.64
00:26.7,1166.03,361.47,416.57,109.85,124.19
00:26.8,1167.78,362.06,414.94,110.49,126.68
00:26.8,1169.55,362.69,413.28,111.11,129.14
00:26.8,1171.36,363.34,411.6,111.8,131.56
00:26.9,1173.21,364.02,409.89,112.58,133.92
00:26.9,1175.08,364.74,408.17,113.43,136.23
00:27.0,1176.99,365.5,406.42,114.39,138.48
00:27.1,1178.92,366.29,404.66,115.29,139.08
00:27.1,1180.84,367.1,402.93,115.71,137.46
00:27.1,1182.74,367.91,401.22,115.75,135.2
00:27.2,1184.6,368.71,399.55,115.63,132.52
00:27.2,1186.42,369.5,397.91,115.4,129.64
00:27.3,1188.2,370.26,396.3,115.48,126.65
00:27.4,1189.94,371.01,394.74,115.65,123.79
00:27.4,1191.64,371.75,393.21,115.87,121.15
00:27.4,1193.31,372.48,391.71,116.14,118.64
00:27.5,1194.93,373.19,390.25,116.28,116.12
00:27.6,1196.53,373.9,388.83,116.45,113.85
00:27.6,1198.1,374.6,387.43,116.51,111.67
00:27.6,1199.63,375.29,386.06,116.57,109.55
00:27.7,1201.14,375.96,384.71,116.61,107.45
00:27.8,1202.62,376.62,383.4,116.71,105.23
00:27.8,1204.06,377.27,382.11,116.78,103.12
00:27.8,1205.48,377.91,380.85,116.87,101.09
00:27.9,1206.87,378.54,379.61,116.93,99.08
00:28.0,1208.24,379.16,378.4,117.02,97.02
00:28.0,1209.57,379.77,377.22,117.1,94.89
00:28.0,1210.87,380.36,376.06,117.29,92.58
00:28.1,1212.14,380.95,374.94,117.64,90.18
00:28.1,1213.37,381.52,373.85,118,87.65
00:28.2,1214.57,382.09,372.8,118.7,85.1
00:28.2,1215.74,382.66,371.78,119.5,82.71
00:28.3,1216.87,383.23,370.81,120.23,80.47
00:28.4,1217.98,383.8,369.86,121.04,78.32
00:28.4,1219.05,384.36,368.96,122.08,76.25
00:28.5,1220.1,384.94,368.08,123.13,74.36
00:28.5,1221.12,385.51,367.24,124.42,72.55
00:28.6,1222.11,386.09,366.44,125.79,70.98
00:28.6,1223.09,386.68,365.66,127.33,69.41
00:28.6,1224.04,387.27,364.92,129.05,67.74
00:28.7,1224.97,387.88,364.22,130.98,66.01
00:28.7,1225.88,388.49,363.56,133.03,64.28
00:28.8,1226.77,389.11,362.94,135.02,62.54
00:28.9,1227.63,389.74,362.36,136.91,60.8
00:28.9,1228.46,390.37,361.81,138.79,59.15
00:29.0,1229.28,391,361.31,140.81,57.69
00:29.0,1230.08,391.64,360.85,143.08,56.6
00:29.1,1230.86,392.29,360.42,145.52,55.88
00:29.1,1231.64,392.95,360.02,148.05,55.31
00:29.1,1232.41,393.62,359.66,150.62,54.72
00:29.2,1233.17,394.3,359.33,153.17,54
00:29.3,1233.93,394.98,359.04,155.69,53.14
00:29.3,1234.66,395.67,358.78,158.19,52.16
00:29.3,1235.39,396.35,358.56,160.71,51.1
00:29.4,1236.1,397.03,358.38,163.34,50.01
00:29.5,1236.8,397.7,358.24,166.06,48.94
00:29.5,1237.48,398.36,358.14,168.77,47.9
00:29.5,1238.15,399.01,358.07,171.51,46.86
00:29.6,1238.8,399.66,358.03,174.25,45.83
00:29.6,1239.44,400.28,358.04,177.09,44.85
00:29.7,1240.07,400.9,358.07,-35.89,43.96
00:29.7,1240.69,401.5,358.14,-176.72,43.14
00:29.8,1241.31,402.08,358.25,-173.46,42.42
00:29.9,1241.91,402.65,358.39,-170.21,41.8
00:29.9,1242.5,403.2,358.56,-166.92,41.26
00:30.0,1243.09,403.73,358.76,-163.56,40.8
00:30.0,1243.67,404.25,358.99,-160.14,40.34
00:30.1,1244.25,404.74,359.26,-156.66,39.88
00:30.1,1244.82,405.2,359.55,-153.12,39.41
00:30.1,1245.39,405.65,359.86,-149.55,38.95
00:30.2,1245.95,406.06,360.2,-145.98,38.49
00:30.3,1246.5,406.45,360.57,-142.37,38.04
00:30.3,1247.05,406.81,360.95,-138.74,37.61
00:30.4,1247.6,407.13,361.35,-135.05,37.21
00:30.4,1248.14,407.43,361.77,-131.34,36.83
00:30.5,1248.67,407.7,362.2,-127.65,36.5
00:30.5,1249.2,407.93,362.65,-123.93,36.2
00:30.6,1249.73,408.13,363.11,-120.12,36.15
00:30.6,1250.26,408.3,363.58,-116.39,36.63
00:30.6,1250.8,408.45,364.08,-112.87,37.49
00:30.7,1251.35,408.57,364.59,-109.54,38.52
00:30.7,1251.91,408.67,365.12,-106.24,39.65
00:30.8,1252.49,408.75,365.67,-102.96,40.82
00:30.9,1253.08,408.81,366.24,-99.73,41.98
00:30.9,1253.69,408.84,366.83,-96.64,42.98
00:30.9,1254.3,408.84,367.43,-93.66,43.96
00:31.0,1254.93,408.81,368.05,-90.79,44.95
00:31.0,1255.58,408.76,368.68,-87.87,45.93
00:31.1,1256.23,408.67,369.31,-85,46.91
00:31.2,1256.9,408.55,369.96,-82.12,47.91
00:31.2,1257.58,408.4,370.61,-79.25,48.91
00:31.2,1258.28,408.22,371.27,-76.25,49.88
00:31.3,1258.99,408,371.93,-73.31,50.87
00:31.4,1259.71,407.75,372.6,-70.54,51.95
00:31.4,1260.45,407.46,373.27,-67.94,53.21
00:31.4,1261.2,407.14,373.94,-65.45,54.58
00:31.5,1261.98,406.78,374.62,-62.93,56.2
00:31.6,1262.77,406.38,375.3,-60.54,57.96
00:31.6,1263.59,405.95,375.99,-58.46,59.86
00:31.6,1264.44,405.48,376.69,-56.65,61.83
00:31.7,1265.32,404.98,377.4,-54.94,63.96
00:31.8,1266.22,404.44,378.12,-53.16,66.18
00:31.8,1267.16,403.86,378.85,-51.37,68.46
00:31.9,1268.13,403.24,379.58,-49.69,70.85
00:31.9,1269.13,402.58,380.33,-48.17,73.3
00:32.0,1270.17,401.88,381.09,-46.64,75.8
00:32.0,1271.24,401.13,381.85,-45.07,78.43
00:32.1,1272.35,400.34,382.62,-43.51,81.1
00:32.1,1273.49,399.51,383.4,-42.07,83.82
00:32.1,1274.68,398.63,384.18,-40.92,86.58
00:32.2,1275.9,397.71,384.99,-40.23,89.5
00:32.2,1277.16,396.76,385.8,-39.79,92.43
00:32.3,1278.47,395.76,386.63,-39.51,95.35
00:32.4,1279.81,394.73,387.49,-39.63,98.23
00:32.4,1281.19,393.67,388.37,-40.08,100.11
00:32.5,1282.58,392.62,389.28,-40.98,100.03
00:32.5,1283.97,391.59,390.19,-42.14,99.13
00:32.5,1285.34,390.59,391.12,-43.26,97.97
00:32.6,1286.69,389.61,392.05,-44.35,96.62
00:32.6,1288.02,388.67,392.99,-45.72,95.06
00:32.7,1289.33,387.77,393.93,-47.65,93.42
00:32.7,1290.62,386.91,394.88,-49.58,91.81
00:32.8,1291.88,386.08,395.84,-51.1,90.35
00:32.8,1293.13,385.31,396.81,-52.66,89.1
00:32.9,1294.36,384.57,397.79,-54.44,88.01
00:33.0,1295.58,383.88,398.78,-56.02,87.06
00:33.0,1296.78,383.21,399.78,-57.65,86.14
00:33.0,1297.97,382.59,400.79,-59.43,85.23
00:33.1,1299.15,382,401.81,-61.28,84.35
00:33.2,1300.31,381.44,402.83,-63.09,83.56
00:33.2,1301.47,380.93,403.86,-64.98,82.82
00:33.2,1302.62,380.45,404.89,-66.92,82.11
00:33.3,1303.75,380.01,405.94,-68.86,81.38
00:33.3,1304.88,379.62,406.99,-70.7,80.66
00:33.4,1305.99,379.26,408.04,-72.47,79.89
00:33.5,1307.1,378.95,409.1,-74.41,79.11
00:33.5,1308.2,378.68,410.15,-76.56,78.34
00:33.5,1309.28,378.44,411.21,-78.75,77.57
00:33.6,1310.35,378.25,412.26,-80.84,76.79
00:33.6,1311.42,378.1,413.31,-82.83,76.05
00:33.7,1312.47,377.98,414.35,-84.78,75.35
00:33.8,1313.51,377.9,415.38,-86.68,74.73
00:33.8,1314.55,377.85,416.41,-88.64,74.16
00:33.9,1315.57,377.84,417.44,-90.65,73.72
00:33.9,1316.6,377.87,418.45,-92.67,73.34
00:34.0,1317.61,377.93,419.46,-94.72,72.96
00:34.0,1318.63,378.03,420.46,-96.91,72.57
00:34.0,1319.64,378.17,421.45,-99.15,72.19
00:34.1,1320.64,378.36,422.43,-101.35,71.86
00:34.1,1321.64,378.58,423.4,-103.52,71.53
00:34.2,1322.63,378.84,424.35,-105.68,71.19
00:34.2,1323.62,379.14,425.29,-108.26,70.83
00:34.3,1324.61,379.48,426.21,-111.05,70.49
00:34.3,1325.59,379.86,427.1,-113.66,70.17
00:34.4,1326.57,380.28,427.98,-116.1,70.2
00:34.5,1327.55,380.74,428.84,-118.33,70.96
00:34.5,1328.55,381.23,429.7,-120.23,72.19
00:34.6,1329.57,381.77,430.55,-122.21,73.81
00:34.6,1330.61,382.35,431.41,-124.45,75.42
00:34.6,1331.67,382.97,432.26,-126.96,77.07
00:34.7,1332.76,383.64,433.11,-129.47,78.68
00:34.8,1333.86,384.35,433.94,-131.78,80.22
00:34.8,1334.99,385.11,434.77,-133.59,81.76
00:34.8,1336.13,385.91,435.59,-135.29,83.16
00:34.9,1337.3,386.74,436.39,-137.38,84.66
00:35.0,1338.49,387.62,437.19,-139.32,86.23
00:35.0,1339.69,388.53,437.97,-140.92,87.74
00:35.0,1340.92,389.48,438.75,-142.61,89.26
00:35.1,1342.17,390.46,439.51,-144.19,90.84
00:35.2,1343.44,391.48,440.26,-145.7,92.68
00:35.2,1344.75,392.55,440.99,-147.36,94.74
00:35.3,1346.08,393.65,441.72,-148.41,97
00:35.3,1347.44,394.8,442.45,-148.43,99.58
00:35.3,1348.84,395.99,443.18,-148.97,102.07
00:35.4,1350.28,397.21,443.91,-149.58,104.48
00:35.5,1351.75,398.47,444.65,-149.8,107.11
00:35.5,1353.25,399.76,445.4,-150.37,109.56
00:35.5,1354.8,401.1,446.15,-151.01,112.17
00:35.6,1356.38,402.47,446.91,-151.54,114.71
00:35.7,1357.99,403.89,447.67,-152.12,117.21
00:35.7,1359.63,405.34,448.42,-152.69,118.54
00:35.7,1361.27,406.8,449.17,-153.45,117.63
00:35.8,1362.89,408.25,449.89,-154.69,115.97
00:35.9,1364.49,409.69,450.58,-156.26,113.55
00:35.9,1366.04,411.1,451.23,-157.46,110.84
00:36.0,1367.57,412.5,451.83,-158.28,108.24
00:36.0,1369.05,413.87,452.38,-159.07,105.87
00:36.1,1370.51,415.24,452.89,-160.28,103.71
00:36.1,1371.94,416.58,453.36,-161.73,101.79
00:36.1,1373.34,417.91,453.79,-162.89,99.97
00:36.2,1374.72,419.23,454.19,-164.22,98.26
00:36.2,1376.07,420.53,454.54,-165.77,96.55
00:36.3,1377.4,421.82,454.86,-167.19,94.84
00:36.3,1378.71,423.1,455.14,-168.63,93.15
00:36.4,1379.99,424.35,455.38,-170.02,91.45
00:36.5,1381.25,425.59,455.59,-171.35,89.77
00:36.5,1382.48,426.82,455.76,-172.86,88.16
00:36.6,1383.7,428.02,455.89,-174.57,86.6
00:36.6,1384.89,429.21,456,-176.35,85.16
00:36.6,1386.07,430.38,456.06,-178.05,83.85
00:36.7,1387.22,431.53,456.09,-107.65,82.65
00:36.7,1388.37,432.67,456.08,178.72,81.57
00:36.8,1389.49,433.8,456.04,176.84,80.54
00:36.8,1390.61,434.91,455.97,174.83,79.68
00:36.9,1391.71,436,455.86,172.83,78.88
00:37.0,1392.8,437.08,455.72,170.87,78.07
00:37.0,1393.88,438.14,455.54,168.94,77.12
00:37.0,1394.94,439.19,455.33,166.99,76.17
00:37.1,1395.99,440.21,455.08,165.15,75.18
00:37.2,1397.03,441.21,454.8,163.26,74.2
00:37.2,1398.06,442.18,454.5,161.41,73.29
00:37.3,1399.07,443.13,454.16,159.52,72.37
00:37.3,1400.07,444.06,453.79,157.64,71.59
00:37.4,1401.06,444.97,453.39,155.74,70.85
00:37.4,1402.05,445.85,452.97,153.8,70.29
00:37.5,1403.02,446.71,452.52,151.67,69.78
00:37.5,1403.99,447.55,452.04,149.25,69.35
00:37.5,1404.95,448.36,451.53,146.94,68.94
00:37.6,1405.91,449.15,450.99,144.62,68.49
00:37.6,1406.86,449.91,450.43,142.28,68.02
00:37.7,1407.8,450.64,449.83,139.9,67.55
00:37.7,1408.74,451.34,449.21,137.51,67.19
00:37.8,1409.68,452.01,448.56,135.12,67.35
00:37.9,1410.63,452.65,447.88,133.13,68.11
00:37.9,1411.58,453.29,447.17,131.42,69.24
00:38.0,1412.55,453.9,446.42,129.47,70.59
00:38.0,1413.55,454.5,445.63,127.18,72.15
00:38.1,1414.57,455.09,444.8,124.7,73.69
00:38.1,1415.61,455.66,443.94,122.45,75.29
00:38.2,1416.66,456.21,443.04,120.29,76.81
00:38.2,1417.74,456.73,442.1,118.11,78.31
00:38.2,1418.85,457.22,441.11,116,79.99
00:38.3,1419.97,457.7,440.1,114.13,81.74
00:38.4,1421.12,458.15,439.04,112.29,83.7
00:38.4,1422.3,458.59,437.95,110.66,85.75
00:38.5,1423.5,459,436.82,109.19,87.75
00:38.5,1424.74,459.4,435.65,107.27,89.76
00:38.6,1426,459.77,434.44,105.28,91.99
00:38.6,1427.29,460.12,433.2,104.11,94.28
00:38.6,1428.62,460.46,431.92,103.2,96.5
00:38.7,1429.97,460.77,430.6,101.6,98.79
00:38.8,1431.36,461.07,429.24,100,101.22
00:38.8,1432.78,461.33,427.85,98.98,103.49
00:38.8,1434.24,461.58,426.41,98.08,105.71
00:38.9,1435.72,461.8,424.95,96.92,107.98
00:39.0,1437.23,462,423.44,95.77,110.2
00:39.0,1438.78,462.17,421.91,94.96,112.35
00:39.0,1440.35,462.31,420.34,93.77,114.52
00:39.1,1441.96,462.43,418.74,92.54,116.73
00:39.2,1443.6,462.51,417.1,91.68,118.96
00:39.2,1445.26,462.57,415.44,90.73,121.12
00:39.3,1446.96,462.6,413.74,89.72,123.28
00:39.3,1448.69,462.6,412.01,89.11,125.45
00:39.3,1450.44,462.58,410.26,88.5,127.55
00:39.4,1452.23,462.54,408.47,88.05,129.7
00:39.5,1454.05,462.49,406.66,87.84,131.92
00:39.5,1455.89,462.43,404.81,87.81,134.04
00:39.5,1457.77,462.36,402.93,87.84,136.29
00:39.6,1459.68,462.29,401.03,87.9,138.51
00:39.6,1461.62,462.22,399.09,87.93,140.71
00:39.7,1463.59,462.15,397.12,87.98,142.93
00:39.7,1465.59,462.08,395.12,88.09,145.05
00:39.8,1467.62,462.01,393.09,88.14,147.11
00:39.9,1469.67,461.94,391.04,88.2,149.16
00:39.9,1471.76,461.88,388.95,88.28,151.2
00:40.0,1473.87,461.81,386.84,88.35,153.19
00:40.0,1476.01,461.75,384.7,88.42,155.21
00:40.0,1478.18,461.69,382.53,88.45,157.15
00:40.1,1480.38,461.63,380.34,88.41,159.08
00:40.2,1482.6,461.57,378.12,88.34,160.99
00:40.2,1484.85,461.5,375.87,88.3,162.88
00:40.2,1487.13,461.43,373.59,88.27,164.73
00:40.3,1489.43,461.36,371.29,88.26,166.54
00:40.3,1491.75,461.29,368.97,88.23,168.29
00:40.4,1494.1,461.22,366.62,88.18,169.99
00:40.5,1496.47,461.15,364.25,88.09,171.69
00:40.5,1498.87,461.07,361.85,88.02,173.44
00:40.6,1501.29,460.99,359.44,87.94,175.16
00:40.6,1503.74,460.9,356.99,87.82,176.84
00:40.6,1506.2,460.81,354.53,87.71,178.5
00:40.7,1508.69,460.71,352.04,87.63,180.12
00:40.8,1511.21,460.61,349.53,87.52,181.73
00:40.8,1513.74,460.5,346.99,87.35,183.32
00:40.9,1516.3,460.38,344.44,87.12,184.88
00:40.9,1518.88,460.26,341.87,86.84,186.42
00:41.0,1521.48,460.12,339.27,86.51,187.95
00:41.0,1524.1,459.97,336.65,86.17,189.45
00:41.0,1526.74,459.8,334.02,85.85,190.92
00:41.1,1529.4,459.61,331.36,85.49,192.38
00:41.1,1532.08,459.41,328.69,85.18,193.82
00:41.2,1534.79,459.19,325.99,84.86,195.25
00:41.3,1537.51,458.96,323.28,84.53,196.66
00:41.3,1540.25,458.71,320.55,84.25,198.05
00:41.3,1543.01,458.45,317.81,83.93,199.42
00:41.4,1545.79,458.17,315.04,83.55,200.8
00:41.5,1548.59,457.87,312.26,83.18,202.18
00:41.5,1551.4,457.55,309.46,82.88,203.53
00:41.6,1554.24,457.21,306.64,82.62,204.84
00:41.6,1557.09,456.85,303.81,82.3,206.15
00:41.7,1559.97,456.48,300.96,81.98,207.44
00:41.7,1562.86,456.09,298.1,81.61,208.72
00:41.7,1565.76,455.68,295.22,81.09,210
00:41.8,1568.69,455.24,292.33,80.65,211.25
00:41.8,1571.63,454.78,289.42,80.25,212.48
00:41.9,1574.59,454.3,286.5,79.77,213.69
00:42.0,1577.57,453.78,283.57,79.26,214.89
00:42.0,1580.56,453.25,280.63,78.73,216.07
00:42.1,1583.57,452.68,277.67,78.13,217.22
00:42.1,1586.59,452.09,274.71,77.45,218.37
00:42.1,1589.63,451.47,271.73,76.7,219.52
00:42.2,1592.69,450.8,268.75,76,220.65
00:42.2,1595.76,450.1,265.75,75.35,221.76
00:42.3,1598.85,449.36,262.76,74.82,222.85
00:42.4,1601.95,448.58,259.75,74.38,223.92
00:42.4,1605.07,447.77,256.75,73.66,224.96
00:42.5,1608.2,446.92,253.73,72.71,226.03
00:42.5,1611.35,446.03,250.71,71.87,227.08
00:42.5,1614.51,445.1,247.69,71.24,228.11
00:42.6,1617.68,444.12,244.67,70.88,229.13
00:42.7,1620.87,443.11,241.64,70.55,230.11
00:42.7,1624.07,442.08,238.61,69.85,231.09
00:42.8,1627.29,441.01,235.58,68.97,232.12
00:42.8,1630.52,439.9,232.54,68.2,233.13
00:42.9,1633.76,438.75,229.51,67.35,234.11
00:42.9,1637.02,437.56,226.48,66.82,235.06
00:43.0,1640.29,436.32,223.45,66.6,236.03
00:43.0,1643.58,435.04,220.42,66.33,236.99
00:43.1,1646.87,433.74,217.39,65.81,237.89
00:43.1,1650.18,432.41,214.36,64.92,238.83
00:43.1,1653.51,431.05,211.33,63.7,239.75
00:43.2,1656.84,429.64,208.31,62.51,240.59
00:43.2,1660.19,428.17,205.3,61.49,241.4
00:43.3,1663.54,426.64,202.31,60.73,242.22
00:43.4,1666.91,425.07,199.33,60.18,243.07
00:43.4,1670.3,423.45,196.36,59.84,243.92
00:43.5,1673.69,421.79,193.4,59.29,244.79
00:43.5,1677.09,420.1,190.45,58.48,245.67
00:43.6,1680.51,418.36,187.5,57.75,246.53
00:43.6,1683.94,416.58,184.57,57.13,247.38
00:43.6,1687.38,414.75,181.65,56.54,248.21
00:43.7,1690.83,412.89,178.75,55.9,249.03
00:43.7,1694.3,410.99,175.85,54.99,249.85
00:43.8,1697.77,409.04,172.97,53.8,250.63
00:43.8,1701.26,407.04,170.12,52.73,251.34
00:43.9,1704.75,404.99,167.29,51.78,252.03
00:44.0,1708.26,402.88,164.49,50.81,252.73
00:44.0,1711.77,400.73,161.71,50.06,253.4
00:44.0,1715.3,398.53,158.96,49.12,254.06
00:44.1,1718.83,396.28,156.23,47.82,254.68
00:44.1,1722.37,393.98,153.54,46.51,255.27
00:44.2,1725.92,391.62,150.89,44.97,255.81
00:44.2,1729.47,389.21,148.27,43.56,256.3
00:44.3,1733.03,386.75,145.69,42.23,256.76
00:44.4,1736.6,384.24,143.16,40.78,257.21
00:44.4,1740.17,381.67,140.67,39.33,257.63
00:44.5,1743.75,379.05,138.23,37.99,258.05
00:44.5,1747.34,376.38,135.83,36.79,258.49
00:44.5,1750.93,373.66,133.48,35.75,258.91
00:44.6,1754.52,370.9,131.17,35.14,259.36
00:44.7,1758.13,368.1,128.9,34.55,259.88
00:44.7,1761.74,365.26,126.67,33.88,260.45
00:44.8,1765.36,362.37,124.49,34.12,261.1
00:44.8,1768.99,359.45,122.34,35.18,261.86
00:44.8,1772.64,356.49,120.2,35.47,262.62
00:44.9,1776.29,353.52,118.08,34.54,263.34
00:45.0,1779.95,350.52,115.99,33.45,264.05
00:45.0,1783.62,347.49,113.91,32.79,264.78
00:45.0,1787.31,344.42,111.87,32.41,265.51
00:45.1,1791,341.33,109.85,31.92,266.23
00:45.2,1794.7,338.21,107.85,31.41,266.94
00:45.2,1798.41,335.07,105.88,31.07,267.67
00:45.2,1802.14,331.9,103.92,30.84,268.41
00:45.3,1805.87,328.71,101.99,30.44,269.13
00:45.4,1809.61,325.5,100.07,29.92,269.83
00:45.4,1813.36,322.26,98.17,29.46,270.54
00:45.5,1817.13,319,96.28,29.21,271.26
00:45.5,1820.9,315.73,94.41,29.2,271.96
00:45.6,1824.68,312.44,92.55,29.31,272.68
00:45.6,1828.48,309.14,90.68,29.31,273.41
00:45.6,1832.28,305.82,88.82,29.19,274.1
00:45.7,1836.09,302.5,86.95,29,274.81
00:45.8,1839.91,299.16,85.09,28.75,275.49
00:45.8,1843.74,295.81,83.24,28.43,276.15
00:45.8,1847.58,292.44,81.4,28.16,276.81
00:45.9,1851.43,289.05,79.57,27.85,277.47
00:46.0,1855.29,285.65,77.74,27.42,278.14
00:46.0,1859.16,282.23,75.94,26.87,278.8
00:46.0,1863.03,278.79,74.15,26.42,279.43
00:46.1,1866.92,275.33,72.39,26.18,280.06
00:46.2,1870.81,271.85,70.64,25.97,280.68
00:46.2,1874.71,268.35,68.92,25.56,281.26
00:46.3,1878.62,264.83,67.2,24.67,281.88
00:46.3,1882.54,261.29,65.52,23.7,282.47
00:46.3,1886.47,257.73,63.88,23.06,283.02
00:46.4,1890.4,254.14,62.27,22.79,283.59
00:46.5,1894.35,250.52,60.69,22.57,284.18
00:46.5,1898.3,246.89,59.14,22.11,284.75
00:46.5,1902.25,243.24,57.61,21.4,284.82
00:46.6,1906.2,239.58,56.13,20.75,282.83
00:46.7,1910.1,235.95,54.69,20.48,279.61
00:46.7,1913.96,232.35,53.3,20.45,275.69
00:46.7,1917.76,228.8,51.95,20.03,271.32
00:46.8,1921.49,225.3,50.65,19.3,266.64
00:46.8,1925.16,221.85,49.41,18.62,261.94
00:46.9,1928.77,218.44,48.21,18.01,257.31
00:47.0,1932.31,215.09,47.07,17.71,252.93
00:47.0,1935.79,211.78,45.97,17.45,248.82
00:47.0,1939.22,208.52,44.92,16.97,244.59
00:47.1,1942.59,205.31,43.9,16.84,240.47
00:47.1,1945.9,202.15,42.92,16.62,236.73
00:47.2,1949.17,199.02,41.97,16.33,233.72
00:47.3,1952.4,195.93,41.03,15.91,231.15
00:47.3,1955.58,192.88,40.11,15.56,228.02
00:47.4,1958.73,189.87,39.21,15.53,224.4
00:47.4,1961.81,186.91,38.35,15.01,220.05
00:47.5,1964.84,183.99,37.52,15.13,216.12
00:47.5,1967.82,181.13,36.72,15.33,212.52
00:47.5,1970.74,178.31,35.94,15.47,209.05
00:47.6,1973.62,175.53,35.17,15.48,205.51
00:47.7,1976.45,172.81,34.42,15.17,201.62
00:47.7,1979.23,170.13,33.7,14.97,198.27
00:47.7,1981.96,167.49,32.99,14.79,195.59
00:47.8,1984.66,164.88,32.29,14.59,194.18
00:47.8,1987.35,162.28,31.59,14.38,193.12
00:47.9,1990.02,159.7,30.91,14.18,191.23
00:47.9,1992.66,157.16,30.23,14.08,188.05
00:48.0,1995.24,154.67,29.57,14.27,184
00:48.1,1997.77,152.22,28.93,14.39,180.81
00:48.1,2000.26,149.81,28.31,14.14,177.85
00:48.1,2002.71,147.44,27.71,13.66,174.8
00:48.2,2005.12,145.11,27.14,13.3,171.29
00:48.3,2007.47,142.82,26.58,13.2,168
00:48.3,2009.78,140.57,26.05,13,164.99
00:48.3,2012.05,138.36,25.54,12.59,162.07
00:48.4,2014.28,136.19,25.04,12.35,159.05
00:48.5,2016.47,134.06,24.55,12.24,155.74
00:48.5,2018.61,131.98,24.09,12.27,152.55
00:48.5,2020.71,129.93,23.64,12.19,149.27
00:48.6,2022.76,127.93,23.21,12.11,145.84
00:48.6,2024.76,125.98,22.79,12.14,142.62
00:48.7,2026.72,124.07,22.37,12.11,139.44
00:48.7,2028.64,122.2,21.97,12.21,136.2
00:48.8,2030.5,120.37,21.57,12.29,133.03
00:48.9,2032.33,118.59,21.18,12.58,129.85
00:48.9,2034.11,116.86,20.79,12.89,126.52
00:49.0,2035.85,115.17,20.4,13.57,123.2
00:49.0,2037.53,113.53,20,14.24,119.99
00:49.0,2039.18,111.94,19.6,15.04,116.86
00:49.1,2040.78,110.39,19.18,16.06,114.05
00:49.2,2042.35,108.88,18.75,16.39,111.78
00:49.2,2043.89,107.41,18.33,16.49,109.34
00:49.2,2045.39,105.97,17.89,17.58,106.88
00:49.3,2046.86,104.58,17.45,18.28,104.35
00:49.3,2048.29,103.22,16.99,19.47,102.03
00:49.4,2049.69,101.91,16.51,20.74,99.65
00:49.5,2051.06,100.63,16.01,21.88,97.44
00:49.5,2052.4,99.39,15.51,23.01,95.21
00:49.6,2053.71,98.19,15.01,24.09,92.94
00:49.6,2054.98,97.02,14.49,25.19,90.62
00:49.7,2056.22,95.9,13.96,25.9,88.37
00:49.7,2057.44,94.82,13.42,26.78,86.23
00:49.7,2058.62,93.77,12.87,27.99,84.15
00:49.8,2059.78,92.76,12.31,29.46,82.1
00:49.8,2060.91,91.79,11.74,31.07,80.12
00:49.9,2062.01,90.86,11.16,32.69,78.21
00:50.0,2063.08,89.97,10.56,34.27,76.35
00:50.0,2064.13,89.12,9.94,35.89,74.59
00:50.0,2065.16,88.31,9.32,37.57,72.93
00:50.1,2066.16,87.54,8.69,39.35,71.32
00:50.1,2067.15,86.8,8.04,41.39,69.83
00:50.2,2068.11,86.1,7.38,43.45,68.58
00:50.2,2069.06,85.43,6.71,45.53,67.66
00:50.3,2070,84.8,6.02,47.79,67
00:50.4,2070.93,84.21,5.31,50.36,66.41
00:50.4,2071.85,83.65,4.58,53.06,65.89
00:50.5,2072.77,83.12,3.84,55.6,65.32
00:50.5,2073.67,82.64,3.08,57.96,64.66
00:50.5,2074.57,82.19,2.31,60.42,64
00:50.6,2075.46,81.78,1.52,62.84,63.41
00:50.6,2076.34,81.41,0.73,64.75,62.89
00:50.7,2077.21,81.06,-0.07,65.67,62.4
