,sLapDistance,xCarX,xCarY,aYaw,vCar
00:25.0,1766.22,513.12,-460.6,-73.06,81.87
00:25.1,1767.37,512.78,-459.5,-73.44,83.32
00:25.1,1768.54,512.44,-458.38,-73.62,84.77
00:25.1,1769.72,512.1,-457.25,-73.55,86.26
00:25.2,1770.93,511.75,-456.09,-73.24,87.79
00:25.3,1772.16,511.39,-454.91,-72.71,89.35
00:25.3,1773.42,511.01,-453.72,-72.01,90.89
00:25.4,1774.69,510.61,-452.51,-71.21,92.4
00:25.4,1775.98,510.2,-451.29,-70.32,93.83
00:25.5,1777.3,509.76,-450.05,-69.34,95.22
00:25.5,1778.63,509.29,-448.8,-68.28,96.59
00:25.6,1779.98,508.8,-447.54,-67.24,97.98
00:25.6,1781.35,508.28,-446.27,-66.24,99.34
00:25.6,1782.74,507.73,-445,-65.26,100.62
00:25.7,1784.14,507.15,-443.72,-64.3,101.85
00:25.8,1785.56,506.55,-442.43,-63.29,102.99
00:25.8,1787,505.93,-441.13,-62.18,104.06
00:25.9,1788.45,505.27,-439.84,-61.05,105.16
00:25.9,1789.92,504.59,-438.53,-60.1,106.35
00:25.9,1791.41,503.88,-437.23,-59.38,107.59
00:26.0,1792.91,503.14,-435.92,-58.75,108.82
00:26.1,1794.43,502.38,-434.61,-58.03,110
00:26.1,1795.96,501.58,-433.29,-57.07,111.15
00:26.1,1797.51,500.76,-431.98,-55.87,112.35
00:26.2,1799.09,499.9,-430.66,-55,113.78
00:26.3,1800.67,499.01,-429.35,-54.75,115.02
00:26.3,1802.28,498.1,-428.03,-54.45,116.16
00:26.3,1803.9,497.16,-426.71,-53.87,117.18
00:26.4,1805.53,496.21,-425.38,-52.95,118.05
00:26.5,1807.18,495.24,-424.05,-51.74,119.05
00:26.5,1808.84,494.24,-422.72,-50.52,120.25
00:26.5,1810.52,493.21,-421.39,-49.78,121.45
00:26.6,1812.21,492.15,-420.07,-49.5,122.63
00:26.6,1813.92,491.06,-418.75,-49.27,123.85
00:26.7,1815.65,489.95,-417.43,-48.96,125.11
00:26.8,1817.39,488.82,-416.1,-48.37,126.21
00:26.8,1819.15,487.66,-414.77,-47.4,127.35
00:26.8,1820.93,486.48,-413.45,-46.33,128.65
00:26.9,1822.73,485.26,-412.12,-45.39,129.94
00:26.9,1824.54,484.01,-410.81,-44.55,131.26
00:27.0,1826.37,482.73,-409.5,-43.88,132.58
00:27.1,1828.22,481.42,-408.2,-43.33,133.84
00:27.1,1830.09,480.08,-406.9,-42.82,135.04
00:27.1,1831.97,478.71,-405.6,-42.26,136.19
00:27.2,1833.87,477.32,-404.31,-41.5,137.3
00:27.2,1835.79,475.9,-403.02,-40.46,138.48
00:27.3,1837.72,474.46,-401.74,-39.48,139.75
00:27.4,1839.66,472.98,-400.47,-38.59,140.82
00:27.4,1841.63,471.47,-399.21,-37.68,141.96
00:27.4,1843.61,469.93,-397.97,-36.91,143.14
00:27.5,1845.6,468.36,-396.73,-36.26,144.18
00:27.6,1847.61,466.76,-395.51,-35.42,145.19
00:27.6,1849.63,465.14,-394.31,-34.46,146.32
00:27.6,1851.67,463.49,-393.11,-33.68,147.46
00:27.7,1853.73,461.8,-391.93,-32.99,148.44
00:27.8,1855.79,460.09,-390.77,-32.15,149.47
00:27.8,1857.88,458.35,-389.62,-31.35,150.61
00:27.8,1859.98,456.59,-388.49,-30.71,151.68
00:27.9,1862.09,454.79,-387.37,-30.18,152.74
00:28.0,1864.22,452.97,-386.27,-29.64,153.77
00:28.0,1866.36,451.12,-385.19,-29.08,154.83
00:28.0,1868.52,449.25,-384.11,-28.53,155.89
00:28.1,1870.69,447.36,-383.05,-28.02,156.95
00:28.1,1872.88,445.44,-382,-27.56,157.99
00:28.2,1875.08,443.49,-380.96,-27.11,159
00:28.2,1877.29,441.53,-379.94,-26.64,160
00:28.3,1879.52,439.55,-378.92,-26.17,161.01
00:28.4,1881.77,437.55,-377.91,-25.69,162
00:28.4,1884.02,435.52,-376.91,-25.18,163.02
00:28.5,1886.29,433.48,-375.92,-24.71,164.04
00:28.5,1888.58,431.41,-374.95,-24.33,165.03
00:28.6,1890.88,429.32,-373.98,-24,166
00:28.6,1893.19,427.22,-373.02,-23.68,166.96
00:28.6,1895.51,425.1,-372.07,-23.36,167.93
00:28.7,1897.85,422.96,-371.13,-22.98,168.87
00:28.7,1900.21,420.8,-370.2,-22.54,169.84
00:28.8,1902.57,418.62,-369.27,-22.1,170.8
00:28.9,1904.95,416.42,-368.36,-21.73,171.75
00:28.9,1907.34,414.21,-367.46,-21.39,172.62
00:29.0,1909.74,411.97,-366.57,-20.92,173.5
00:29.0,1912.16,409.73,-365.69,-20.39,174.45
00:29.1,1914.59,407.46,-364.82,-19.89,175.37
00:29.1,1917.03,405.17,-363.97,-19.43,176.26
00:29.1,1919.48,402.86,-363.13,-18.97,177.12
00:29.2,1921.95,400.54,-362.3,-18.44,177.99
00:29.3,1924.43,398.2,-361.5,-17.91,178.86
00:29.3,1926.92,395.83,-360.7,-17.4,179.73
00:29.3,1929.42,393.46,-359.93,-16.9,180.57
00:29.4,1931.93,391.06,-359.17,-16.38,181.42
00:29.5,1934.46,388.64,-358.43,-15.85,182.26
00:29.5,1937,386.21,-357.71,-15.35,183.1
00:29.5,1939.55,383.76,-357.01,-14.91,183.93
00:29.6,1942.11,381.29,-356.32,-14.53,184.72
00:29.6,1944.68,378.81,-355.65,-14.07,185.53
00:29.7,1947.26,376.31,-355,-13.69,186.37
00:29.7,1949.85,373.8,-354.36,-13.39,187.15
00:29.8,1952.46,371.27,-353.73,-13.1,187.96
00:29.9,1955.07,368.73,-353.12,-12.8,188.75
00:29.9,1957.7,366.17,-352.52,-12.44,189.55
00:30.0,1960.34,363.6,-351.93,-12.07,190.34
00:30.0,1962.99,361.01,-351.36,-11.69,191.07
00:30.1,1965.65,358.41,-350.8,-11.35,191.88
00:30.1,1968.32,355.8,-350.25,-11.18,192.61
00:30.1,1971,353.18,-349.71,-10.94,193.35
00:30.2,1973.69,350.54,-349.18,-10.6,194.13
00:30.3,1976.39,347.89,-348.66,-10.36,195.01
00:30.3,1979.1,345.22,-348.15,-10.27,195.72
00:30.4,1981.83,342.54,-347.65,-9.96,196.41
00:30.4,1984.56,339.86,-347.15,-9.54,197.06
00:30.5,1987.3,337.16,-346.67,-9.23,197.68
00:30.5,1990.04,334.45,-346.21,-9.05,197.49
00:30.6,1992.78,331.75,-345.75,-8.95,196.49
00:30.6,1995.49,329.07,-345.31,-8.87,194.69
00:30.6,1998.18,326.42,-344.88,-8.28,192.41
00:30.7,2000.84,323.8,-344.46,-7.77,189.43
00:30.7,2003.45,321.22,-344.07,-7.85,186.25
00:30.8,2006.01,318.68,-343.69,-8.08,183.11
00:30.9,2008.53,316.19,-343.33,-8.29,180.24
00:30.9,2011.02,313.73,-342.97,-8.34,177.33
00:30.9,2013.46,311.31,-342.61,-8.19,174.26
00:31.0,2015.86,308.94,-342.27,-8.07,171.19
00:31.0,2018.21,306.6,-341.94,-8.02,168.17
00:31.1,2020.53,304.31,-341.61,-8,164.96
00:31.2,2022.8,302.07,-341.28,-8.05,161.67
00:31.2,2025.02,299.87,-340.97,-8.17,158.54
00:31.2,2027.2,297.71,-340.66,-8.31,155.31
00:31.3,2029.33,295.6,-340.35,-8.46,152.12
00:31.4,2031.43,293.53,-340.05,-8.61,149.21
00:31.4,2033.48,291.5,-339.75,-8.72,146.4
00:31.4,2035.49,289.5,-339.45,-8.9,143.7
00:31.5,2037.47,287.55,-339.15,-9.11,141.14
00:31.6,2039.41,285.63,-338.86,-9.3,138.2
00:31.6,2041.31,283.76,-338.56,-9.37,135.32
00:31.6,2043.17,281.92,-338.27,-9.52,132.83
00:31.7,2045,280.11,-337.97,-9.72,130.3
00:31.8,2046.79,278.35,-337.67,-10.1,127.82
00:31.8,2048.55,276.62,-337.36,-10.74,125.32
00:31.9,2050.28,274.92,-337.04,-11.56,122.86
00:31.9,2051.97,273.26,-336.71,-12.51,120.51
00:32.0,2053.62,271.64,-336.36,-13.58,118.27
00:32.0,2055.25,270.06,-336,-14.76,116.23
00:32.1,2056.85,268.5,-335.62,-15.95,114.28
00:32.1,2058.42,266.98,-335.22,-17.27,112.43
00:32.1,2059.97,265.49,-334.8,-18.68,110.71
00:32.2,2061.5,264.03,-334.35,-19.84,109.08
00:32.2,2063,262.6,-333.88,-20.8,107.57
00:32.3,2064.49,261.2,-333.39,-21.7,106.16
00:32.4,2065.95,259.83,-332.87,-22.56,104.87
00:32.4,2067.4,258.48,-332.34,-23.37,103.62
00:32.5,2068.83,257.16,-331.78,-24.19,102.38
00:32.5,2070.24,255.87,-331.21,-25.13,101.12
00:32.5,2071.64,254.61,-330.62,-26.15,99.77
00:32.6,2073.01,253.37,-330.01,-27.26,98.34
00:32.6,2074.37,252.17,-329.39,-28.39,96.87
00:32.7,2075.7,250.99,-328.76,-29.49,95.39
00:32.7,2077.02,249.85,-328.12,-30.61,93.97
00:32.8,2078.31,248.73,-327.46,-31.74,92.6
00:32.8,2079.59,247.64,-326.79,-32.83,91.28
00:32.9,2080.85,246.58,-326.11,-33.86,90
00:33.0,2082.09,245.55,-325.41,-34.88,88.76
00:33.0,2083.32,244.55,-324.71,-35.93,87.56
00:33.0,2084.52,243.58,-323.99,-37.1,86.34
00:33.1,2085.71,242.63,-323.27,-38.53,85.1
00:33.2,2086.89,241.72,-322.54,-40.4,84
00:33.2,2088.05,240.83,-321.79,-42.5,83.03
00:33.2,2089.19,239.98,-321.02,-44.52,82.04
00:33.3,2090.33,239.16,-320.24,-46.45,81.1
00:33.3,2091.45,238.38,-319.44,-48.29,80.11
00:33.4,2092.55,237.63,-318.63,-49.71,79.31
00:33.5,2093.65,236.91,-317.79,-51.18,78.7
00:33.5,2094.74,236.23,-316.95,-52.95,78.12
00:33.5,2095.82,235.57,-316.09,-54.66,77.72
00:33.6,2096.89,234.94,-315.21,-56.17,77.31
00:33.6,2097.97,234.35,-314.32,-58.18,76.95
00:33.7,2099.04,233.79,-313.42,-60.34,76.77
00:33.8,2100.1,233.25,-312.5,-61.94,76.4
00:33.8,2101.16,232.76,-311.56,-63.83,75.81
00:33.9,2102.21,232.3,-310.62,-65.75,75.12
00:33.9,2103.25,231.88,-309.67,-67,74.37
00:34.0,2104.28,231.49,-308.72,-68.43,73.55
00:34.0,2105.29,231.13,-307.77,-70.03,72.7
00:34.0,2106.3,230.79,-306.82,-71.11,71.74
00:34.1,2107.29,230.47,-305.89,-71.48,70.55
00:34.1,2108.26,230.16,-304.97,-71.08,69.23
00:34.2,2109.21,229.83,-304.08,-69.98,67.91
00:34.2,2110.14,229.49,-303.21,-68.35,66.68
00:34.3,2111.06,229.13,-302.36,-66.43,65.49
00:34.3,2111.97,228.74,-301.55,-64.25,64.27
00:34.4,2112.86,228.34,-300.76,-61.84,63.02
00:34.5,2113.73,227.92,-300.01,-59.53,61.8
00:34.5,2114.58,227.47,-299.28,-57.42,60.55
00:34.6,2115.41,227.01,-298.59,-55.32,59.33
00:34.6,2116.23,226.52,-297.94,-53.22,58.21
00:34.6,2117.04,226.02,-297.31,-50.97,57.2
00:34.7,2117.83,225.49,-296.72,-48.42,56.4
00:34.8,2118.62,224.95,-296.16,-45.83,55.76
00:34.8,2119.4,224.39,-295.63,-43.22,55.13
00:34.8,2120.16,223.81,-295.13,-40.72,54.58
00:34.9,2120.92,223.22,-294.67,-38.35,54.09
00:35.0,2121.68,222.61,-294.24,-35.8,53.61
00:35.0,2122.43,221.98,-293.85,-33.21,53.2
00:35.0,2123.17,221.34,-293.48,-30.57,52.81
00:35.1,2123.91,220.69,-293.14,-27.89,52.52
00:35.2,2124.64,220.03,-292.84,-25.13,52.59
00:35.2,2125.38,219.35,-292.56,-22.35,52.9
00:35.3,2126.13,218.66,-292.31,-19.76,53.41
00:35.3,2126.88,217.94,-292.09,-17.2,53.92
00:35.3,2127.64,217.21,-291.91,-14.42,54.53
00:35.4,2128.41,216.47,-291.75,-11.62,55.37
00:35.5,2129.19,215.7,-291.62,-9.1,56.25
00:35.5,2129.98,214.92,-291.52,-6.87,57.21
00:35.5,2130.78,214.12,-291.45,-4.7,58.32
00:35.6,2131.6,213.31,-291.41,-2.54,59.44
00:35.7,2132.44,212.48,-291.39,-0.32,60.49
00:35.7,2133.29,211.63,-291.4,1.98,61.44
00:35.7,2134.15,210.77,-291.45,4.15,62.39
00:35.8,2135.03,209.9,-291.52,6.06,63.37
00:35.9,2135.91,209.02,-291.62,7.78,64.48
00:35.9,2136.82,208.12,-291.74,9.34,65.71
00:36.0,2137.74,207.22,-291.91,10.72,66.96
00:36.0,2138.68,206.3,-292.09,12.04,68.24
00:36.1,2139.64,205.36,-292.31,13.27,69.53
00:36.1,2140.61,204.42,-292.54,14.65,70.58
00:36.1,2141.6,203.47,-292.81,16.41,71.43
00:36.2,2142.6,202.51,-293.09,18.31,72.24
00:36.2,2143.61,201.55,-293.4,20.41,73.29
00:36.3,2144.63,200.58,-293.73,22.44,74.42
00:36.3,2145.67,199.61,-294.1,23.99,75.4
00:36.4,2146.73,198.63,-294.5,24.89,76.6
00:36.5,2147.8,197.65,-294.94,25.19,77.8
00:36.5,2148.89,196.66,-295.39,25.2,79.11
00:36.6,2150,195.65,-295.85,25.13,80.4
00:36.6,2151.12,194.63,-296.32,25.09,81.76
00:36.6,2152.27,193.59,-296.81,25.05,83.28
00:36.7,2153.44,192.53,-297.3,25.04,84.95
00:36.7,2154.63,191.45,-297.8,25.06,86.53
00:36.8,2155.84,190.35,-298.31,24.76,87.97
00:36.8,2157.07,189.23,-298.82,24.14,89.25
00:36.9,2158.32,188.09,-299.33,23.49,90.76
00:37.0,2159.59,186.93,-299.83,22.84,92.06
00:37.0,2160.88,185.74,-300.33,22.03,93.32
00:37.0,2162.19,184.53,-300.82,21.5,94.79
00:37.1,2163.51,183.3,-301.31,21.34,96.05
00:37.2,2164.85,182.05,-301.8,20.69,97
00:37.2,2166.21,180.78,-302.28,19.74,98.12
00:37.3,2167.58,179.49,-302.75,18.86,99.53
00:37.3,2168.97,178.18,-303.21,18.27,100.79
00:37.4,2170.38,176.85,-303.66,17.6,101.94
00:37.4,2171.81,175.49,-304.1,16.91,103.17
00:37.5,2173.25,174.12,-304.53,16.55,104.55
00:37.5,2174.71,172.72,-304.96,16.25,105.67
00:37.5,2176.18,171.31,-305.37,15.87,106.62
00:37.6,2177.67,169.88,-305.79,15.3,107.58
00:37.6,2179.17,168.43,-306.2,14.49,108.58
00:37.7,2180.69,166.97,-306.6,13.42,109.95
00:37.7,2182.23,165.48,-306.98,12.72,111.45
00:37.8,2183.78,163.97,-307.34,12.5,112.74
00:37.9,2185.35,162.43,-307.69,12.29,114.02
00:37.9,2186.95,160.88,-308.04,12.03,115.23
00:38.0,2188.56,159.31,-308.38,11.65,116.4
00:38.0,2190.18,157.72,-308.72,11.11,117.59
00:38.1,2191.82,156.11,-309.05,10.38,118.83
00:38.1,2193.48,154.48,-309.37,9.56,120.13
00:38.2,2195.16,152.83,-309.67,8.76,121.46
00:38.2,2196.85,151.16,-309.96,7.98,122.74
00:38.2,2198.56,149.47,-310.24,7.2,124.02
00:38.3,2200.3,147.76,-310.49,6.49,125.3
00:38.4,2202.04,146.02,-310.73,5.85,126.52
00:38.4,2203.81,144.27,-310.95,5.26,127.7
00:38.5,2205.59,142.5,-311.16,4.9,128.98
00:38.5,2207.39,140.71,-311.36,4.87,130.29
00:38.6,2209.21,138.9,-311.54,4.99,131.65
00:38.6,2211.05,137.07,-311.72,4.93,133.01
00:38.6,2212.9,135.22,-311.88,4.58,134.35
00:38.7,2214.78,133.35,-312.04,4.02,135.63
00:38.8,2216.67,131.47,-312.18,3.32,136.85
00:38.8,2218.58,129.56,-312.3,2.58,138.13
00:38.8,2220.51,127.64,-312.4,1.97,139.35
00:38.9,2222.45,125.7,-312.49,1.31,140.45
00:39.0,2224.41,123.74,-312.56,0.53,141.58
00:39.0,2226.38,121.77,-312.6,-0.33,142.78
00:39.0,2228.37,119.77,-312.62,-1.09,144.02
00:39.1,2230.38,117.77,-312.62,-1.69,145.15
00:39.2,2232.41,115.74,-312.58,-2.3,146.24
00:39.2,2234.44,113.7,-312.53,-2.96,147.35
00:39.3,2236.5,111.65,-312.44,-3.63,148.43
00:39.3,2238.57,109.59,-312.34,-4.33,149.5
00:39.3,2240.65,107.51,-312.21,-5.06,150.6
00:39.4,2242.75,105.41,-312.06,-5.71,151.72
00:39.5,2244.86,103.31,-311.88,-6.2,152.78
00:39.5,2246.99,101.19,-311.68,-6.66,153.81
00:39.5,2249.14,99.05,-311.45,-7.09,154.87
00:39.6,2251.29,96.91,-311.21,-7.46,155.93
00:39.6,2253.47,94.75,-310.95,-7.61,157.09
00:39.7,2255.66,92.58,-310.68,-7.55,158.12
00:39.7,2257.86,90.39,-310.4,-7.5,159.02
00:39.8,2260.07,88.2,-310.12,-7.56,160.01
00:39.9,2262.31,85.99,-309.83,-7.66,161.14
00:39.9,2264.55,83.76,-309.53,-7.74,162.18
00:40.0,2266.81,81.52,-309.23,-7.82,163.19
00:40.0,2269.08,79.27,-308.93,-7.92,164.23
00:40.0,2271.37,77,-308.61,-8.01,165.23
00:40.1,2273.67,74.72,-308.29,-8.11,166.17
00:40.2,2275.99,72.43,-307.97,-8.27,167.12
00:40.2,2278.31,70.13,-307.64,-8.45,167.92
00:40.2,2280.64,67.82,-307.3,-8.56,167.54
00:40.3,2282.96,65.53,-306.96,-8.66,165.98
00:40.3,2285.25,63.26,-306.62,-8.74,163.67
00:40.4,2287.5,61.03,-306.28,-8.78,161.06
00:40.5,2289.72,58.84,-305.94,-8.82,158.25
00:40.5,2291.9,56.69,-305.61,-8.88,155.32
00:40.6,2294.04,54.58,-305.28,-8.94,152.41
00:40.6,2296.13,52.51,-304.96,-9.02,149.47
00:40.6,2298.19,50.48,-304.63,-9.14,146.6
00:40.7,2300.2,48.49,-304.32,-9.22,143.79
00:40.8,2302.18,46.53,-304,-9.33,141.13
00:40.8,2304.13,44.62,-303.69,-9.5,138.44
00:40.9,2306.03,42.74,-303.37,-9.69,135.86
00:40.9,2307.9,40.89,-303.06,-10.01,133.44
00:41.0,2309.74,39.08,-302.74,-10.47,131.26
00:41.0,2311.55,37.31,-302.41,-11.02,129.26
00:41.0,2313.33,35.56,-302.07,-11.67,127.45
00:41.1,2315.09,33.83,-301.72,-12.49,125.77
00:41.1,2316.83,32.14,-301.35,-13.39,124.25
00:41.2,2318.54,30.47,-300.96,-14.32,122.89
00:41.3,2320.24,28.82,-300.54,-15.28,121.64
00:41.3,2321.92,27.2,-300.11,-16.32,120.45
00:41.3,2323.59,25.6,-299.65,-17.59,119.3
00:41.4,2325.24,24.02,-299.16,-19.09,118.2
00:41.5,2326.87,22.47,-298.65,-20.54,117.11
00:41.5,2328.49,20.94,-298.11,-21.98,115.96
00:41.6,2330.09,19.44,-297.54,-23.61,114.78
00:41.6,2331.67,17.97,-296.95,-25.24,113.63
00:41.7,2333.24,16.53,-296.32,-26.75,112.56
00:41.7,2334.8,15.12,-295.67,-28.3,111.59
00:41.7,2336.34,13.73,-294.99,-29.72,110.79
00:41.8,2337.87,12.37,-294.28,-31,110.07
00:41.8,2339.39,11.04,-293.54,-32.39,109.44
00:41.9,2340.91,9.74,-292.77,-33.73,108.94
00:42.0,2342.42,8.45,-291.97,-34.85,108.48
00:42.0,2343.92,7.2,-291.14,-35.99,108.01
00:42.1,2345.42,5.97,-290.29,-37.24,107.55
00:42.1,2346.9,4.76,-289.42,-38.45,107.13
00:42.1,2348.39,3.58,-288.52,-39.68,106.68
00:42.2,2349.87,2.42,-287.59,-41.23,106.24
00:42.2,2351.34,1.3,-286.64,-42.8,105.82
00:42.3,2352.8,0.2,-285.67,-44.05,105.4
00:42.4,2354.26,-0.86,-284.67,-45.52,104.97
00:42.4,2355.72,-1.9,-283.65,-47.42,104.71
00:42.5,2357.17,-2.9,-282.6,-48.83,104.58
00:42.5,2358.62,-3.89,-281.53,-49.69,104.44
00:42.5,2360.07,-4.85,-280.45,-51.21,104.34
00:42.6,2361.52,-5.78,-279.34,-53.14,104.41
00:42.7,2362.97,-6.69,-278.21,-54.62,104.65
00:42.7,2364.42,-7.58,-277.06,-55.9,104.65
00:42.8,2365.87,-8.45,-275.89,-57.41,104.68
00:42.8,2367.33,-9.29,-274.71,-58.9,105.06
00:42.9,2368.79,-10.1,-273.49,-60.33,105.53
00:42.9,2370.26,-10.88,-272.25,-61.59,106.2
00:43.0,2371.74,-11.63,-270.97,-62.37,106.92
00:43.0,2373.23,-12.35,-269.66,-63.04,107.73
00:43.1,2374.73,-13.04,-268.33,-64.04,108.66
00:43.1,2376.24,-13.72,-266.98,-65.36,109.59
00:43.1,2377.77,-14.37,-265.59,-66.87,110.49
00:43.2,2379.31,-14.99,-264.18,-68.67,111.34
00:43.2,2380.87,-15.57,-262.74,-70.64,112.23
00:43.3,2382.43,-16.11,-261.27,-72.33,113.12
00:43.4,2384.01,-16.61,-259.78,-73.72,113.98
00:43.4,2385.6,-17.08,-258.26,-75.3,114.78
00:43.5,2387.2,-17.52,-256.72,-77.13,115.6
00:43.5,2388.81,-17.92,-255.16,-78.76,116.43
00:43.6,2390.43,-18.3,-253.58,-80.18,117.24
00:43.6,2392.06,-18.63,-251.99,-81.6,118.05
00:43.6,2393.71,-18.93,-250.37,-82.92,118.93
00:43.7,2395.37,-19.19,-248.73,-83.95,119.91
00:43.7,2397.04,-19.43,-247.08,-84.78,120.89
00:43.8,2398.72,-19.63,-245.4,-85.45,121.92
00:43.8,2400.42,-19.81,-243.71,-86.02,123.04
00:43.9,2402.14,-19.97,-242,-86.59,124.21
00:44.0,2403.87,-20.1,-240.27,-87.25,125.41
00:44.0,2405.62,-20.21,-238.53,-88.06,126.63
00:44.0,2407.39,-20.3,-236.76,-88.93,127.88
00:44.1,2409.17,-20.36,-234.98,-89.77,129.1
00:44.1,2410.97,-20.4,-233.18,-90.57,130.28
00:44.2,2412.79,-20.42,-231.36,-91.34,131.41
00:44.2,2414.62,-20.41,-229.53,-92.11,132.47
00:44.3,2416.47,-20.38,-227.68,-92.86,133.52
00:44.4,2418.33,-20.33,-225.82,-93.56,134.62
00:44.4,2420.21,-20.26,-223.94,-94.14,135.78
00:44.5,2422.1,-20.16,-222.05,-94.63,136.97
00:44.5,2424.01,-20.04,-220.14,-95.04,138.2
00:44.5,2425.94,-19.9,-218.22,-95.41,139.45
00:44.6,2427.88,-19.74,-216.28,-95.73,140.75
00:44.7,2429.85,-19.57,-214.33,-95.99,141.98
00:44.7,2431.83,-19.38,-212.36,-96.26,143.16
00:44.8,2433.82,-19.17,-210.37,-96.55,144.33
00:44.8,2435.84,-18.95,-208.37,-96.8,145.52
00:44.8,2437.86,-18.72,-206.35,-96.88,146.73
00:44.9,2439.91,-18.49,-204.32,-96.69,147.82
00:45.0,2441.97,-18.26,-202.27,-96.1,148.85
00:45.0,2444.05,-18.04,-200.21,-95.28,150.15
00:45.0,2446.14,-17.84,-198.12,-94.55,151.2
00:45.1,2448.25,-17.66,-196.03,-93.68,152.24
00:45.2,2450.37,-17.51,-193.91,-92.73,153.29
00:45.2,2452.5,-17.38,-191.78,-91.77,154.27
00:45.2,2454.65,-17.28,-189.63,-90.87,154.53
00:45.3,2456.79,-17.21,-187.49,-90.1,153.77
00:45.4,2458.91,-17.17,-185.37,-89.39,152.24
00:45.4,2461.01,-17.16,-183.27,-88.74,150.36
00:45.5,2463.09,-17.18,-181.19,-88.01,148.23
00:45.5,2465.13,-17.22,-179.15,-87.17,145.98
00:45.6,2467.14,-17.28,-177.14,-86.46,143.81
00:45.6,2469.13,-17.38,-175.16,-85.92,141.68
00:45.6,2471.08,-17.49,-173.21,-85.32,139.7
00:45.7,2473.01,-17.63,-171.29,-84.5,137.81
00:45.8,2474.91,-17.8,-169.39,-83.62,135.92
00:45.8,2476.78,-17.99,-167.53,-82.77,134.09
00:45.8,2478.63,-18.2,-165.69,-81.82,132.21
00:45.9,2480.45,-18.43,-163.88,-80.7,130.28
00:46.0,2482.25,-18.7,-162.11,-79.6,128.42
00:46.0,2484.02,-18.98,-160.36,-78.53,126.73
00:46.0,2485.77,-19.3,-158.64,-77.41,125.2
00:46.1,2487.5,-19.65,-156.94,-76.4,123.8
00:46.2,2489.21,-20.02,-155.27,-75.53,122.33
00:46.2,2490.89,-20.41,-153.63,-74.49,120.82
00:46.3,2492.56,-20.84,-152.02,-73.32,119.38
00:46.3,2494.21,-21.28,-150.43,-72.28,118.09
00:46.3,2495.84,-21.75,-148.87,-71.29,116.94
00:46.4,2497.45,-22.24,-147.33,-70.12,116
00:46.5,2499.06,-22.76,-145.81,-68.75,115.29
00:46.5,2500.66,-23.31,-144.31,-67.33,114.76
00:46.5,2502.25,-23.88,-142.83,-65.98,114.33
00:46.6,2503.83,-24.49,-141.36,-64.69,113.89
00:46.7,2505.4,-25.12,-139.91,-63.34,113.47
00:46.7,2506.98,-25.78,-138.49,-61.89,113.06
00:46.7,2508.54,-26.48,-137.08,-60.41,112.64
00:46.8,2510.1,-27.2,-135.7,-58.92,112.26
00:46.8,2511.66,-27.95,-134.33,-57.58,111.94
00:46.9,2513.21,-28.73,-132.99,-56.49,111.71
00:47.0,2514.76,-29.54,-131.67,-55.44,111.46
00:47.0,2516.3,-30.39,-130.38,-54.39,111.14
00:47.0,2517.84,-31.25,-129.1,-53.38,110.47
00:47.1,2519.37,-32.14,-127.86,-52.28,109.63
00:47.1,2520.88,-33.05,-126.64,-50.91,108.82
00:47.2,2522.39,-33.98,-125.46,-49.37,107.93
00:47.3,2523.88,-34.93,-124.31,-47.98,106.85
00:47.3,2525.35,-35.89,-123.19,-46.74,105.58
00:47.4,2526.81,-36.87,-122.11,-45.35,104.28
00:47.4,2528.25,-37.86,-121.07,-43.98,103.14
00:47.5,2529.67,-38.87,-120.06,-42.76,102.07
00:47.5,2531.08,-39.89,-119.08,-41.45,101.08
00:47.5,2532.48,-40.92,-118.14,-40.11,100.09
00:47.6,2533.86,-41.96,-117.23,-38.79,99.06
00:47.7,2535.23,-43.01,-116.36,-37.33,98
00:47.7,2536.58,-44.08,-115.52,-35.9,96.9
00:47.7,2537.92,-45.15,-114.73,-34.53,95.77
00:47.8,2539.24,-46.24,-113.97,-33.14,94.63
00:47.8,2540.55,-47.33,-113.25,-31.75,93.52
00:47.9,2541.84,-48.42,-112.56,-30.27,92.43
00:47.9,2543.11,-49.52,-111.91,-28.65,91.42
00:48.0,2544.38,-50.62,-111.3,-26.97,90.52
00:48.1,2545.63,-51.73,-110.72,-25.37,89.75
00:48.1,2546.87,-52.85,-110.18,-23.84,89.03
00:48.1,2548.1,-53.97,-109.67,-22.24,88.38
00:48.2,2549.32,-55.1,-109.2,-20.49,87.79
00:48.3,2550.54,-56.23,-108.76,-18.77,87.27
00:48.3,2551.75,-57.37,-108.36,-17.34,86.79
00:48.3,2552.95,-58.52,-107.99,-16.03,86.28
00:48.4,2554.14,-59.66,-107.65,-14.28,85.74
00:48.5,2555.33,-60.81,-107.35,-12.1,85.32
00:48.5,2556.51,-61.96,-107.08,-10.27,84.94
00:48.5,2557.69,-63.12,-106.85,-8.98,84.52
00:48.6,2558.86,-64.27,-106.66,-7.46,84.02
00:48.6,2560.02,-65.43,-106.51,-5.25,83.56
00:48.7,2561.19,-66.58,-106.4,-3.18,83.19
00:48.7,2562.34,-67.73,-106.33,-1.79,82.82
00:48.8,2563.48,-68.88,-106.29,-0.73,82.44
00:48.9,2564.62,-70.02,-106.29,0.74,82.07
00:48.9,2565.76,-71.16,-106.31,2.69,81.74
00:49.0,2566.89,-72.29,-106.36,4.85,81.44
00:49.0,2568.02,-73.41,-106.44,7.13,81.18
