,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
00:22.3,925.05,-142.38,-367.1,-130.06,94.74,,,
00:22.3,926.37,-141.52,-366.1,-128.63,95.87,,,
00:22.4,927.71,-140.67,-365.06,-127.17,97.03,,,
00:22.4,929.07,-139.84,-363.99,-125.77,98.19,,,
00:22.5,930.44,-139.03,-362.88,-124.4,99.32,,,
00:22.5,931.83,-138.24,-361.74,-122.98,100.44,,,
00:22.6,933.23,-137.46,-360.57,-121.52,101.52,,,
00:22.6,934.65,-136.71,-359.37,-120.06,102.58,,,
00:22.7,936.08,-135.98,-358.14,-118.6,103.62,,,
00:22.7,937.52,-135.27,-356.88,-117.12,104.64,,,
00:22.8,938.98,-134.59,-355.59,-115.61,105.66,,,
00:22.8,940.46,-133.94,-354.27,-114.12,106.67,,,
00:22.9,941.94,-133.31,-352.92,-112.66,107.66,,,
00:22.9,943.44,-132.71,-351.54,-111.21,108.64,,,
00:23.0,944.96,-132.13,-350.14,-109.72,109.62,,,
00:23.0,946.49,-131.59,-348.71,-108.29,110.64,,,
00:23.1,948.03,-131.08,-347.25,-107.02,111.69,,,
00:23.1,949.59,-130.6,-345.77,-105.88,112.77,,,
00:23.1,951.16,-130.14,-344.26,-104.73,113.89,,,
00:23.2,952.75,-129.71,-342.73,-103.46,115.06,,,
00:23.2,954.36,-129.31,-341.18,-102.07,116.25,,,
00:23.3,955.98,-128.94,-339.6,-100.63,117.45,,,
00:23.3,957.62,-128.6,-337.99,-99.24,118.67,,,
00:23.4,959.27,-128.3,-336.36,-97.99,119.9,,,
00:23.5,960.95,-128.03,-334.71,-96.9,121.1,,,
00:23.5,962.64,-127.79,-333.04,-95.87,122.27,,,
00:23.6,964.34,-127.57,-331.35,-94.79,123.45,,,
00:23.6,966.06,-127.39,-329.63,-93.54,124.63,,,
00:23.6,967.8,-127.23,-327.9,-92.12,125.87,,,
00:23.7,969.56,-127.12,-326.15,-90.67,127.12,,,
00:23.8,971.33,-127.04,-324.38,-89.31,128.33,,,
00:23.8,973.12,-127,-322.59,-87.99,129.49,,,
00:23.8,974.92,-126.99,-320.78,-86.64,130.62,,,
00:23.9,976.74,-127.03,-318.96,-85.26,131.76,,,
00:23.9,978.58,-127.09,-317.12,-83.96,132.92,,,
00:24.0,980.43,-127.2,-315.27,-82.81,134.12,,,
00:24.0,982.3,-127.34,-313.4,-81.93,135.44,,,
00:24.1,984.19,-127.52,-311.52,-81.56,136.78,,,
00:24.1,986.1,-127.74,-309.63,-81.61,138.08,,,
00:24.2,988.03,-127.98,-307.71,-81.58,139.4,,,
00:24.2,989.97,-128.25,-305.79,-81.14,140.86,,,
00:24.3,991.94,-128.54,-303.84,-80.34,142.39,,,
00:24.4,993.93,-128.86,-301.88,-79.36,143.87,,,
00:24.4,995.94,-129.21,-299.9,-78.35,145.28,,,
00:24.4,997.96,-129.6,-297.91,-77.33,146.61,,,
00:24.5,1000.01,-130.02,-295.91,-76.3,147.91,,,
00:24.6,1002.07,-130.47,-293.9,-75.31,149.2,,,
00:24.6,1004.15,-130.96,-291.88,-74.37,150.54,,,
00:24.6,1006.25,-131.48,-289.84,-73.46,151.86,,,
00:24.7,1008.37,-132.03,-287.8,-72.49,153.11,,,
00:24.8,1010.5,-132.63,-285.75,-71.51,154.37,,,
00:24.8,1012.66,-133.27,-283.69,-70.5,155.56,,,
00:24.8,1014.82,-133.95,-281.63,-69.41,156.77,,,
00:24.9,1017.01,-134.66,-279.57,-68.39,157.97,,,
00:24.9,1019.21,-135.42,-277.5,-67.53,159.18,,,
00:25.0,1021.43,-136.21,-275.42,-66.86,160.4,,,
00:25.1,1023.66,-137.04,-273.35,-66.19,161.54,,,
00:25.1,1025.91,-137.91,-271.27,-65.32,162.65,,,
00:25.1,1028.18,-138.82,-269.19,-64.31,163.78,,,
00:25.2,1030.46,-139.76,-267.12,-63.24,164.86,,,
00:25.3,1032.76,-140.75,-265.04,-62.09,165.93,,,
00:25.3,1035.07,-141.77,-262.97,-60.99,167.01,,,
00:25.4,1037.4,-142.84,-260.9,-59.98,168.08,,,
00:25.4,1039.74,-143.95,-258.84,-59.06,169.12,,,
00:25.5,1042.09,-145.1,-256.78,-58.14,170.11,,,
00:25.5,1044.46,-146.29,-254.74,-57.17,171.08,,,
00:25.6,1046.84,-147.51,-252.69,-56.17,172.03,,,
00:25.6,1049.24,-148.78,-250.66,-55.08,172.97,,,
00:25.6,1051.64,-150.08,-248.63,-53.95,173.93,,,
00:25.7,1054.06,-151.43,-246.62,-52.92,174.89,,,
00:25.8,1056.5,-152.81,-244.62,-51.98,175.78,,,
00:25.8,1058.94,-154.23,-242.62,-51.01,176.69,,,
00:25.9,1061.4,-155.7,-240.64,-50.15,177.75,,,
00:25.9,1063.88,-157.2,-238.68,-49.69,178.8,,,
00:25.9,1066.37,-158.74,-236.72,-49.53,179.81,,,
00:26.0,1068.87,-160.31,-234.77,-49.45,180.77,,,
00:26.1,1071.39,-161.91,-232.82,-49.33,181.88,,,
00:26.1,1073.92,-163.53,-230.88,-49.32,182.92,,,
00:26.1,1076.47,-165.17,-228.93,-49.26,183.94,,,
00:26.2,1079.03,-166.84,-226.98,-49.1,184.98,,,
00:26.3,1081.61,-168.51,-225.03,-48.94,186.02,,,
00:26.3,1084.2,-170.21,-223.07,-48.87,187.01,,,
00:26.3,1086.8,-171.92,-221.1,-48.79,187.98,,,
00:26.4,1089.42,-173.64,-219.13,-48.65,189.01,,,
00:26.5,1092.05,-175.37,-217.15,-48.5,189.97,,,
00:26.5,1094.7,-177.12,-215.16,-48.33,190.94,,,
00:26.5,1097.36,-178.88,-213.17,-48.18,191.92,,,
00:26.6,1100.03,-180.66,-211.18,-48.06,192.85,,,
00:26.6,1102.72,-182.45,-209.18,-47.96,193.82,,,
00:26.7,1105.41,-184.25,-207.17,-47.87,194.73,,,
00:26.8,1108.12,-186.07,-205.15,-47.8,195.64,,,
00:26.8,1110.85,-187.89,-203.13,-47.74,196.61,,,
00:26.8,1113.59,-189.73,-201.1,-47.7,197.55,,,
00:26.9,1116.34,-191.58,-199.07,-47.68,198.41,,,
00:26.9,1119.1,-193.44,-197.03,-47.63,199.32,,,
00:27.0,1121.87,-195.31,-194.97,-47.58,200.18,,,
00:27.1,1124.66,-197.19,-192.92,-47.52,201.07,,,
00:27.1,1127.46,-199.07,-190.85,-47.46,201.98,,,
00:27.1,1130.27,-200.97,-188.78,-47.41,202.83,,,
00:27.2,1133.09,-202.88,-186.7,-47.38,203.69,,,
00:27.2,1135.93,-204.8,-184.61,-47.35,204.54,,,
00:27.3,1138.77,-206.73,-182.52,-47.34,205.37,,,
00:27.4,1141.63,-208.66,-180.42,-47.35,206.25,,,
00:27.4,1144.5,-210.61,-178.3,-47.33,207.08,,,
00:27.4,1147.38,-212.56,-176.19,-47.32,207.89,,,
00:27.5,1150.28,-214.52,-174.06,-47.32,208.69,,,
00:27.6,1153.18,-216.49,-171.92,-47.32,209.5,,,
00:27.6,1156.1,-218.47,-169.78,-47.32,210.32,,,
00:27.6,1159.02,-220.46,-167.63,-47.33,211.11,,,
00:27.7,1161.96,-222.45,-165.47,-47.34,211.91,,,
00:27.8,1164.91,-224.45,-163.3,-47.35,212.67,,,
00:27.8,1167.87,-226.45,-161.13,-47.36,213.42,,,
00:27.8,1170.84,-228.46,-158.95,-47.37,214.22,,,
00:27.9,1173.82,-230.49,-156.75,-47.39,215,,,
00:28.0,1176.81,-232.51,-154.55,-47.42,215.76,,,
00:28.0,1179.81,-234.54,-152.35,-47.46,216.52,,,
00:28.0,1182.82,-236.58,-150.13,-47.49,217.24,,,
00:28.1,1185.85,-238.63,-147.9,-47.53,217.93,,,
00:28.1,1188.88,-240.68,-145.67,-47.57,218.65,,,
00:28.2,1191.92,-242.73,-143.43,-47.62,219.42,,,
00:28.2,1194.97,-244.79,-141.17,-47.67,220.15,,,
00:28.3,1198.04,-246.86,-138.91,-47.72,220.86,,,
00:28.4,1201.11,-248.93,-136.64,-47.78,221.57,,,
00:28.4,1204.19,-251,-134.36,-47.82,222.26,,,
00:28.5,1207.28,-253.08,-132.08,-47.87,222.94,,,
00:28.5,1210.38,-255.17,-129.78,-47.93,223.64,,,
00:28.6,1213.5,-257.26,-127.47,-47.99,224.36,,,
00:28.6,1216.62,-259.35,-125.16,-48.05,224.99,,,
00:28.6,1219.74,-261.45,-122.84,-48.12,225.63,,,
00:28.7,1222.88,-263.55,-120.5,-48.2,226.31,,,
00:28.7,1226.03,-265.65,-118.16,-48.28,226.99,,,
00:28.8,1229.19,-267.76,-115.81,-48.36,227.68,,,
00:28.9,1232.35,-269.86,-113.45,-48.43,228.34,,,
00:28.9,1235.53,-271.98,-111.08,-48.5,228.98,,,
00:29.0,1238.72,-274.09,-108.7,-48.58,229.62,,,
00:29.0,1241.91,-276.21,-106.31,-48.64,230.28,,,
00:29.1,1245.11,-278.33,-103.91,-48.72,230.9,,,
00:29.1,1248.33,-280.45,-101.5,-48.84,231.48,,,
00:29.1,1251.55,-282.58,-99.08,-48.99,232.11,,,
00:29.2,1254.77,-284.7,-96.65,-49.16,232.1,,,
00:29.3,1257.99,-286.81,-94.22,-49.33,231.65,,,
00:29.3,1261.2,-288.92,-91.79,-49.5,231.24,,,
00:29.3,1264.41,-291.01,-89.36,-49.72,230.82,,,
00:29.4,1267.61,-293.09,-86.93,-50.01,230.38,,,
00:29.5,1270.81,-295.16,-84.49,-50.37,229.93,,,
00:29.5,1274,-297.21,-82.05,-50.86,229.47,,,
00:29.5,1277.19,-299.25,-79.6,-51.3,229,,,
00:29.6,1280.36,-301.26,-77.14,-51.47,228.58,,,
00:29.6,1283.53,-303.25,-74.68,-51.73,228.17,,,
00:29.7,1286.7,-305.23,-72.2,-52.2,227.75,,,
00:29.7,1289.86,-307.19,-69.72,-52.96,227.29,,,
00:29.8,1293.01,-309.12,-67.23,-53.75,226.81,,,
00:29.9,1296.16,-311.02,-64.72,-54.34,226.34,,,
00:29.9,1299.3,-312.89,-62.2,-54.85,225.91,,,
00:30.0,1302.43,-314.74,-59.67,-55.24,225.49,,,
00:30.0,1305.56,-316.55,-57.12,-55.74,225.06,,,
00:30.1,1308.68,-318.34,-54.56,-56.44,224.6,,,
00:30.1,1311.8,-320.11,-51.99,-57.11,224.14,,,
00:30.1,1314.91,-321.84,-49.41,-57.74,223.67,,,
00:30.2,1318.01,-323.54,-46.81,-58.24,223.23,,,
00:30.3,1321.11,-325.21,-44.2,-58.69,222.8,,,
00:30.3,1324.2,-326.85,-41.58,-59.18,222.36,,,
00:30.4,1327.29,-328.46,-38.96,-59.72,221.93,,,
00:30.4,1330.36,-330.05,-36.32,-60.3,221.49,,,
00:30.5,1333.44,-331.61,-33.67,-60.87,221.05,,,
00:30.5,1336.5,-333.14,-31.01,-61.35,220.61,,,
00:30.6,1339.57,-334.65,-28.35,-61.78,220.19,,,
00:30.6,1342.62,-336.13,-25.67,-62.17,219.78,,,
00:30.6,1345.67,-337.58,-22.99,-62.57,219.37,,,
00:30.7,1348.71,-339.01,-20.31,-63,218.95,,,
00:30.7,1351.75,-340.42,-17.61,-63.42,218.54,,,
00:30.8,1354.78,-341.8,-14.92,-63.83,218.14,,,
00:30.9,1357.81,-343.16,-12.21,-64.27,217.74,,,
00:30.9,1360.83,-344.5,-9.5,-64.68,217.34,,,
00:30.9,1363.85,-345.82,-6.79,-65.01,216.95,,,
00:31.0,1366.86,-347.11,-4.07,-65.37,216.56,,,
00:31.0,1369.86,-348.39,-1.35,-65.74,216.18,,,
00:31.1,1372.86,-349.64,1.37,-66.09,215.78,,,
00:31.2,1375.86,-350.88,4.1,-66.44,215.41,,,
00:31.2,1378.85,-352.09,6.83,-66.76,215.04,,,
00:31.2,1381.83,-353.29,9.57,-67.07,214.67,,,
00:31.3,1384.81,-354.47,12.3,-67.37,214.31,,,
00:31.4,1387.78,-355.64,15.04,-67.64,213.95,,,
00:31.4,1390.75,-356.78,17.77,-67.97,213.57,,,
00:31.4,1393.71,-357.91,20.51,-68.28,213.2,,,
00:31.5,1396.67,-359.03,23.26,-68.5,212.85,,,
00:31.6,1399.63,-360.12,26,-68.71,212.51,,,
00:31.6,1402.57,-361.21,28.74,-68.93,212.17,,,
00:31.6,1405.52,-362.28,31.48,-69.15,211.82,,,
00:31.7,1408.46,-363.34,34.23,-69.37,211.47,,,
00:31.8,1411.39,-364.38,36.97,-69.6,211.13,,,
00:31.8,1414.32,-365.41,39.71,-69.82,210.76,,,
00:31.9,1417.24,-366.43,42.45,-70.01,209.91,,,
00:31.9,1420.15,-367.44,45.18,-70.12,208.36,,,
00:32.0,1423.03,-368.43,47.88,-70.18,206.52,,,
00:32.0,1425.88,-369.4,50.56,-70.19,204.54,,,
00:32.1,1428.71,-370.36,53.22,-70.18,202.49,,,
00:32.1,1431.51,-371.31,55.85,-70.19,200.32,,,
00:32.1,1434.28,-372.25,58.46,-70.22,198,,,
00:32.2,1437.01,-373.17,61.03,-70.26,195.55,,,
00:32.2,1439.71,-374.08,63.57,-70.29,193,,,
00:32.3,1442.37,-374.98,66.08,-70.3,190.32,,,
00:32.4,1444.99,-375.87,68.55,-70.29,187.53,,,
00:32.4,1447.58,-376.74,70.98,-70.3,184.83,,,
00:32.5,1450.13,-377.59,73.38,-70.32,182.1,,,
00:32.5,1452.64,-378.44,75.74,-70.33,179.38,,,
00:32.5,1455.11,-379.27,78.07,-70.34,176.74,,,
00:32.6,1457.55,-380.08,80.37,-70.34,174.09,,,
00:32.6,1459.95,-380.89,82.63,-70.36,171.51,,,
00:32.7,1462.31,-381.68,84.86,-70.39,169.02,,,
00:32.7,1464.64,-382.46,87.05,-70.43,166.57,,,
00:32.8,1466.94,-383.23,89.22,-70.47,164.08,,,
00:32.8,1469.2,-383.99,91.35,-70.52,161.6,,,
00:32.9,1471.43,-384.73,93.45,-70.55,159.17,,,
00:33.0,1473.62,-385.46,95.52,-70.58,156.84,,,
00:33.0,1475.78,-386.17,97.56,-70.63,154.11,,,
00:33.0,1477.9,-386.88,99.56,-70.65,151.54,,,
00:33.1,1479.99,-387.57,101.53,-70.69,148.99,,,
00:33.2,1482.04,-388.24,103.47,-70.72,146.48,,,
00:33.2,1484.06,-388.91,105.37,-70.75,144.01,,,
00:33.2,1486.04,-389.56,107.24,-70.8,141.48,,,
00:33.3,1487.99,-390.2,109.08,-70.85,138.81,,,
00:33.3,1489.9,-390.83,110.89,-70.9,136.07,,,
00:33.4,1491.77,-391.44,112.65,-70.95,133.47,,,
00:33.5,1493.61,-392.03,114.39,-71.01,130.93,,,
00:33.5,1495.41,-392.62,116.09,-71.07,128.49,,,
00:33.5,1497.18,-393.19,117.77,-71.11,126.16,,,
00:33.6,1498.91,-393.75,119.41,-71.17,123.93,,,
00:33.6,1500.62,-394.3,121.03,-71.23,121.72,,,
00:33.7,1502.29,-394.84,122.61,-71.31,119.51,,,
00:33.8,1503.94,-395.36,124.17,-71.39,117.37,,,
00:33.8,1505.55,-395.88,125.7,-71.48,115.24,,,
00:33.9,1507.14,-396.38,127.21,-71.59,113.17,,,
00:33.9,1508.7,-396.87,128.69,-71.73,111.17,,,
00:34.0,1510.23,-397.35,130.14,-71.88,109.28,,,
00:34.0,1511.73,-397.81,131.57,-72.07,107.42,,,
00:34.0,1513.21,-398.26,132.98,-72.31,105.56,,,
00:34.1,1514.67,-398.7,134.37,-72.67,103.74,,,
00:34.1,1516.1,-399.12,135.73,-73.14,101.97,,,
00:34.2,1517.5,-399.52,137.08,-73.73,100.24,,,
00:34.2,1518.88,-399.9,138.41,-74.43,98.63,,,
00:34.3,1520.24,-400.26,139.72,-75.2,97.13,,,
00:34.3,1521.58,-400.59,141.01,-76.1,95.72,,,
00:34.4,1522.9,-400.9,142.3,-77.22,94.44,,,
00:34.5,1524.21,-401.18,143.57,-78.48,93.2,,,
00:34.5,1525.49,-401.43,144.83,-79.78,92.01,,,
00:34.6,1526.76,-401.64,146.08,-81.11,90.91,,,
00:34.6,1528.02,-401.83,147.33,-82.49,89.83,,,
00:34.6,1529.26,-401.98,148.56,-83.99,88.7,,,
00:34.7,1530.48,-402.1,149.77,-85.63,87.54,,,
00:34.8,1531.69,-402.18,150.98,-87.37,86.39,,,
00:34.8,1532.88,-402.23,152.17,-89.16,85.25,,,
00:34.8,1534.06,-402.25,153.34,-90.92,84.13,,,
00:34.9,1535.22,-402.23,154.51,-92.62,83.07,,,
00:35.0,1536.37,-402.18,155.65,-94.29,82.07,,,
00:35.0,1537.5,-402.09,156.78,-95.96,81.14,,,
00:35.0,1538.62,-401.97,157.89,-97.71,80.28,,,
00:35.1,1539.73,-401.81,158.99,-99.51,79.43,,,
00:35.2,1540.83,-401.62,160.07,-101.33,78.53,,,
00:35.2,1541.92,-401.4,161.13,-103.2,77.54,,,
00:35.3,1542.99,-401.15,162.17,-105.12,76.52,,,
00:35.3,1544.04,-400.86,163.19,-107.06,75.47,,,
00:35.3,1545.09,-400.54,164.18,-108.99,74.4,,,
00:35.4,1546.11,-400.2,165.14,-110.9,73.32,,,
00:35.5,1547.13,-399.82,166.08,-112.82,72.25,,,
00:35.5,1548.12,-399.42,166.99,-114.72,71.2,,,
00:35.5,1549.11,-398.99,167.88,-116.62,70.21,,,
00:35.6,1550.08,-398.54,168.73,-118.56,69.31,,,
00:35.7,1551.04,-398.06,169.56,-120.55,68.51,,,
00:35.7,1551.99,-397.56,170.37,-122.61,67.82,,,
00:35.7,1552.93,-397.04,171.14,-124.74,67.22,,,
00:35.8,1553.86,-396.49,171.89,-126.98,66.72,,,
00:35.9,1554.79,-395.91,172.62,-129.29,66.33,,,
00:35.9,1555.71,-395.31,173.31,-131.64,65.95,,,
00:36.0,1556.62,-394.69,173.98,-133.99,65.57,,,
00:36.0,1557.54,-394.04,174.61,-136.33,65.18,,,
00:36.1,1558.44,-393.37,175.22,-138.69,64.79,,,
00:36.1,1559.34,-392.68,175.79,-141.13,64.39,,,
00:36.1,1560.24,-391.97,176.32,-143.63,64,,,
00:36.2,1561.13,-391.23,176.82,-146.07,63.73,,,
00:36.2,1562.02,-390.48,177.29,-148.45,63.76,,,
00:36.3,1562.91,-389.71,177.73,-150.76,64.08,,,
00:36.3,1563.81,-388.92,178.14,-153.07,64.62,,,
00:36.4,1564.71,-388.1,178.52,-155.45,65.21,,,
00:36.5,1565.63,-387.26,178.87,-157.95,65.85,,,
00:36.5,1566.55,-386.4,179.19,-160.53,66.58,,,
00:36.6,1567.49,-385.52,179.48,-163.01,67.35,,,
00:36.6,1568.43,-384.61,179.74,-165.36,68.15,,,
00:36.6,1569.38,-383.69,179.96,-167.63,69.02,,,
00:36.7,1570.35,-382.74,180.15,-169.81,69.99,,,
00:36.7,1571.33,-381.77,180.3,-171.72,71.04,,,
00:36.8,1572.33,-380.79,180.43,-173.42,72.17,,,
00:36.8,1573.34,-379.78,180.53,-175.12,73.35,,,
00:36.9,1574.37,-378.76,180.6,-176.91,74.63,,,
00:37.0,1575.42,-377.71,180.64,-178.72,75.97,,,
00:37.0,1576.49,-376.65,180.65,107.52,77.36,,,
00:37.0,1577.57,-375.56,180.63,177.78,78.76,,,
00:37.1,1578.68,-374.46,180.58,176.03,80.14,,,
00:37.2,1579.8,-373.34,180.49,174.26,81.51,,,
00:37.2,1580.94,-372.21,180.37,172.56,82.89,,,
00:37.3,1582.1,-371.06,180.22,170.99,84.29,,,
00:37.3,1583.28,-369.89,180.04,169.41,85.69,,,
00:37.4,1584.48,-368.71,179.82,167.69,87.06,,,
00:37.4,1585.7,-367.52,179.58,165.91,88.37,,,
00:37.5,1586.93,-366.31,179.3,164.11,89.63,,,
00:37.5,1588.19,-365.1,178.98,162.38,90.86,,,
00:37.5,1589.46,-363.88,178.63,160.76,92.11,,,
00:37.6,1590.74,-362.65,178.24,159.4,93.45,,,
00:37.6,1592.05,-361.41,177.81,158.4,94.92,,,
00:37.7,1593.38,-360.16,177.36,157.74,96.55,,,
00:37.7,1594.73,-358.9,176.87,157.22,98.33,,,
00:37.8,1596.11,-357.62,176.35,156.61,100.17,,,
00:37.9,1597.52,-356.33,175.8,155.81,102.02,,,
00:37.9,1598.95,-355.03,175.22,154.81,103.81,,,
00:38.0,1600.4,-353.71,174.61,153.63,105.52,,,
00:38.0,1601.88,-352.38,173.97,152.4,107.15,,,
00:38.1,1603.37,-351.04,173.3,151.29,108.76,,,
00:38.1,1604.9,-349.69,172.6,150.31,110.42,,,
00:38.2,1606.44,-348.33,171.86,149.56,112.13,,,
00:38.2,1608.01,-346.96,171.09,149,113.85,,,
00:38.2,1609.6,-345.58,170.3,148.45,115.53,,,
00:38.3,1611.22,-344.19,169.47,147.86,117.2,,,
00:38.4,1612.86,-342.79,168.62,147.26,118.95,,,
00:38.4,1614.52,-341.38,167.73,146.62,120.67,,,
00:38.5,1616.21,-339.96,166.82,145.91,122.3,,,
00:38.5,1617.92,-338.53,165.88,145.2,123.96,,,
00:38.6,1619.65,-337.09,164.91,144.57,125.7,,,
00:38.6,1621.41,-335.65,163.91,143.93,127.4,,,
00:38.6,1623.19,-334.2,162.88,143.2,129.01,,,
00:38.7,1624.99,-332.74,161.82,142.38,130.6,,,
00:38.8,1626.82,-331.28,160.72,141.51,132.18,,,
00:38.8,1628.67,-329.82,159.59,140.76,133.84,,,
00:38.8,1630.53,-328.36,158.43,140.18,135.35,,,
00:38.9,1632.42,-326.89,157.24,139.57,136.69,,,
00:39.0,1634.33,-325.42,156.02,138.77,137.94,,,
00:39.0,1636.25,-323.95,154.78,137.81,139.32,,,
00:39.0,1638.2,-322.49,153.5,136.96,140.89,,,
00:39.1,1640.17,-321.02,152.19,136.29,142.41,,,
00:39.2,1642.15,-319.56,150.84,135.78,143.84,,,
00:39.2,1644.16,-318.1,149.46,135.33,145.23,,,
00:39.3,1646.19,-316.64,148.05,134.88,146.63,,,
00:39.3,1648.23,-315.19,146.62,134.4,148,,,
00:39.3,1650.3,-313.73,145.16,133.61,149.18,,,
00:39.4,1652.38,-312.27,143.67,132.51,150.59,,,
00:39.5,1654.48,-310.83,142.14,131.66,152.05,,,
00:39.5,1656.6,-309.39,140.58,130.99,153.27,,,
00:39.5,1658.74,-307.96,139,130.24,154.5,,,
00:39.6,1660.89,-306.54,137.38,129.57,155.81,,,
00:39.6,1663.06,-305.12,135.73,128.99,156.98,,,
00:39.7,1665.25,-303.72,134.05,128.28,158.2,,,
00:39.7,1667.46,-302.32,132.34,127.64,159.51,,,
00:39.8,1669.68,-300.93,130.61,127.03,160.67,,,
00:39.9,1671.92,-299.55,128.84,126.44,161.97,,,
00:39.9,1674.18,-298.18,127.04,126.01,163.2,,,
00:40.0,1676.45,-296.83,125.22,125.58,164.36,,,
00:40.0,1678.74,-295.48,123.37,125,165.55,,,
00:40.0,1681.05,-294.13,121.49,124.45,166.74,,,
00:40.1,1683.37,-292.8,119.59,123.86,167.78,,,
00:40.2,1685.71,-291.48,117.66,123.12,168.95,,,
00:40.2,1688.07,-290.17,115.7,122.44,170.11,,,
00:40.2,1690.44,-288.87,113.72,121.8,171.25,,,
00:40.3,1692.82,-287.59,111.71,121.26,172.37,,,
00:40.3,1695.23,-286.32,109.67,120.76,173.46,,,
00:40.4,1697.64,-285.06,107.61,120.24,174.52,,,
00:40.5,1700.07,-283.82,105.52,119.67,175.59,,,
00:40.5,1702.52,-282.59,103.4,119.1,176.7,,,
00:40.6,1704.98,-281.37,101.27,118.6,177.74,,,
00:40.6,1707.46,-280.16,99.1,118.03,178.73,,,
00:40.6,1709.94,-278.97,96.92,117.46,179.8,,,
00:40.7,1712.45,-277.79,94.71,117.03,180.79,,,
00:40.8,1714.96,-276.62,92.48,116.52,181.7,,,
00:40.8,1717.49,-275.46,90.23,115.89,182.74,,,
00:40.9,1720.04,-274.32,87.96,115.27,183.8,,,
00:40.9,1722.6,-273.19,85.66,114.82,184.86,,,
00:41.0,1725.18,-272.08,83.33,114.59,185.84,,,
00:41.0,1727.76,-270.99,80.99,114.36,186.79,,,
00:41.0,1730.36,-269.9,78.63,114.06,187.74,,,
00:41.1,1732.98,-268.82,76.25,113.73,188.73,,,
00:41.1,1735.61,-267.74,73.85,113.43,189.71,,,
00:41.2,1738.25,-266.68,71.43,113.17,190.65,,,
00:41.3,1740.9,-265.62,69,112.93,191.6,,,
00:41.3,1743.57,-264.57,66.55,112.74,192.54,,,
00:41.3,1746.25,-263.52,64.08,112.61,193.47,,,
00:41.4,1748.94,-262.47,61.6,112.5,194.34,,,
00:41.5,1751.65,-261.43,59.11,112.36,195.24,,,
00:41.5,1754.37,-260.39,56.6,112.22,196.19,,,
00:41.6,1757.1,-259.34,54.07,112.16,197.09,,,
00:41.6,1759.84,-258.3,51.53,112.18,197.99,,,
00:41.7,1762.6,-257.26,48.98,112.24,198.84,,,
00:41.7,1765.37,-256.21,46.42,112.33,199.71,,,
00:41.7,1768.14,-255.15,43.85,112.41,200.56,,,
00:41.8,1770.94,-254.09,41.27,112.51,201.34,,,
00:41.8,1773.74,-253.01,38.68,112.68,202.28,,,
00:41.9,1776.55,-251.93,36.08,112.88,203.14,,,
00:42.0,1779.38,-250.84,33.48,113.09,203.95,,,
00:42.0,1782.22,-249.73,30.86,113.31,204.73,,,
00:42.1,1785.07,-248.61,28.24,113.56,205.57,,,
00:42.1,1787.93,-247.48,25.62,113.75,206.41,,,
00:42.1,1790.8,-246.34,22.98,113.94,207.19,,,
00:42.2,1793.68,-245.18,20.34,114.15,207.41,,,
00:42.2,1796.56,-244.01,17.71,114.29,207.11,,,
00:42.3,1799.43,-242.84,15.09,114.42,206.85,,,
00:42.4,1802.3,-241.66,12.47,114.62,206.59,,,
00:42.4,1805.17,-240.47,9.86,114.84,206.31,,,
00:42.5,1808.03,-239.28,7.26,115.11,206.03,,,
00:42.5,1810.89,-238.08,4.66,115.36,205.73,,,
00:42.5,1813.75,-236.86,2.08,115.54,205.46,,,
00:42.6,1816.6,-235.64,-0.5,115.74,205.22,,,
00:42.7,1819.45,-234.41,-3.07,116.08,204.98,,,
00:42.7,1822.29,-233.17,-5.63,116.57,204.71,,,
00:42.8,1825.13,-231.92,-8.18,117.15,204.41,,,
00:42.8,1827.97,-230.65,-10.72,117.65,204.11,,,
00:42.9,1830.8,-229.36,-13.24,118.09,203.78,,,
00:42.9,1833.63,-228.05,-15.74,118.51,203.46,,,
00:43.0,1836.45,-226.72,-18.24,118.92,203.14,,,
00:43.0,1839.27,-225.38,-20.72,119.57,202.79,,,
00:43.1,1842.08,-224.03,-23.18,120.52,202.42,,,
00:43.1,1844.89,-222.64,-25.63,121.29,202.03,,,
00:43.1,1847.69,-221.23,-28.05,121.9,201.66,,,
00:43.2,1850.49,-219.8,-30.45,122.66,201.3,,,
00:43.2,1853.28,-218.35,-32.84,123.51,200.94,,,
00:43.3,1856.07,-216.87,-35.2,124.39,200.57,,,
00:43.4,1858.85,-215.37,-37.54,125.32,200.18,,,
00:43.4,1861.63,-213.84,-39.86,126.1,199.79,,,
00:43.5,1864.4,-212.27,-42.15,126.56,199.41,,,
00:43.5,1867.17,-210.68,-44.41,126.9,199.06,,,
00:43.6,1869.93,-209.07,-46.65,127.39,198.72,,,
00:43.6,1872.69,-207.43,-48.87,128.05,198.37,,,
00:43.6,1875.44,-205.77,-51.06,128.81,198.02,,,
00:43.7,1878.19,-204.07,-53.22,129.69,197.67,,,
00:43.7,1880.93,-202.36,-55.36,130.64,197.32,,,
00:43.8,1883.67,-200.61,-57.47,131.51,196.97,,,
00:43.8,1886.4,-198.84,-59.55,132.41,196.59,,,
00:43.9,1889.13,-197.04,-61.6,133.49,196.2,,,
00:44.0,1891.85,-195.21,-63.62,134.64,195.79,,,
00:44.0,1894.56,-193.36,-65.6,135.68,195.38,,,
