,sLapDistance,xCarX,xCarY,aYaw,vCar
00:24.3,916.16,15.46,-217.85,-154.11,181.94
00:24.4,918.69,17.75,-216.76,-153.69,182.75
00:24.4,921.23,20.04,-215.66,-153.38,183.54
00:24.4,923.79,22.33,-214.53,-153.13,184.31
00:24.5,926.35,24.63,-213.39,-152.87,185.08
00:24.6,928.93,26.93,-212.23,-152.59,185.88
00:24.6,931.52,29.23,-211.06,-152.34,186.66
00:24.6,934.11,31.54,-209.87,-152.09,187.42
00:24.7,936.72,33.85,-208.66,-151.86,188.17
00:24.8,939.34,36.17,-207.44,-151.63,188.92
00:24.8,941.97,38.49,-206.2,-151.41,189.68
00:24.8,944.61,40.81,-204.95,-151.2,190.43
00:24.9,947.26,43.14,-203.68,-151.03,191.17
00:24.9,949.92,45.48,-202.41,-150.89,191.9
00:25.0,952.59,47.82,-201.12,-150.79,192.63
00:25.1,955.27,50.16,-199.82,-150.73,193.39
00:25.1,957.96,52.51,-198.51,-150.73,194.1
00:25.1,960.66,54.87,-197.2,-150.75,194.72
00:25.2,963.37,57.24,-195.88,-150.75,195.53
00:25.3,966.09,59.61,-194.55,-150.75,196.24
00:25.3,968.82,62,-193.22,-150.75,196.92
00:25.4,971.56,64.39,-191.88,-150.74,197.62
00:25.4,974.31,66.79,-190.54,-150.72,198.29
00:25.5,977.07,69.19,-189.19,-150.7,198.98
00:25.5,979.84,71.61,-187.84,-150.68,199.67
00:25.6,982.62,74.03,-186.48,-150.66,200.34
00:25.6,985.4,76.46,-185.12,-150.64,201.01
00:25.6,988.2,78.9,-183.75,-150.63,201.67
00:25.7,991.01,81.35,-182.37,-150.63,202.33
00:25.8,993.82,83.8,-180.99,-150.63,202.99
00:25.8,996.64,86.26,-179.61,-150.65,203.63
00:25.9,999.48,88.73,-178.22,-150.67,204.29
00:25.9,1002.32,91.21,-176.83,-150.69,204.91
00:25.9,1005.17,93.7,-175.44,-150.71,205.55
00:26.0,1008.03,96.19,-174.04,-150.74,206.18
00:26.1,1010.9,98.69,-172.63,-150.76,206.81
00:26.1,1013.77,101.2,-171.23,-150.77,207.43
00:26.1,1016.66,103.72,-169.82,-150.78,208.05
00:26.2,1019.55,106.24,-168.41,-150.78,208.67
00:26.3,1022.45,108.78,-166.99,-150.77,209.27
00:26.3,1025.36,111.32,-165.57,-150.77,209.87
00:26.3,1028.28,113.87,-164.14,-150.77,210.48
00:26.4,1031.21,116.42,-162.72,-150.76,211.07
00:26.5,1034.15,118.98,-161.28,-150.76,211.66
00:26.5,1037.09,121.55,-159.85,-150.77,212.24
00:26.5,1040.04,124.13,-158.41,-150.78,212.83
00:26.6,1043,126.71,-156.96,-150.79,213.4
00:26.6,1045.97,129.3,-155.51,-150.8,213.98
00:26.7,1048.95,131.9,-154.06,-150.82,214.56
00:26.8,1051.93,134.51,-152.61,-150.83,215.13
00:26.8,1054.92,137.12,-151.15,-150.85,215.69
00:26.8,1057.92,139.74,-149.69,-150.87,216.25
00:26.9,1060.93,142.36,-148.22,-150.88,216.81
00:26.9,1063.94,145,-146.76,-150.9,217.35
00:27.0,1066.97,147.64,-145.29,-150.91,217.89
00:27.1,1070,150.29,-143.81,-150.92,218.44
00:27.1,1073.03,152.94,-142.34,-150.94,218.98
00:27.1,1076.08,155.6,-140.86,-150.96,219.52
00:27.2,1079.13,158.27,-139.37,-150.97,220.05
00:27.2,1082.19,160.95,-137.89,-150.99,220.58
00:27.3,1085.26,163.63,-136.4,-151,221.11
00:27.4,1088.33,166.32,-134.91,-151.01,221.61
00:27.4,1091.41,169.01,-133.42,-151.04,222.13
00:27.4,1094.5,171.72,-131.92,-151.07,222.67
00:27.5,1097.6,174.43,-130.42,-151.09,223.17
00:27.6,1100.7,177.14,-128.92,-151.13,223.67
00:27.6,1103.81,179.86,-127.42,-151.15,224.18
00:27.6,1106.93,182.59,-125.92,-151.17,224.68
00:27.7,1110.05,185.33,-124.41,-151.17,225.17
00:27.8,1113.18,188.07,-122.9,-151.15,225.67
00:27.8,1116.32,190.82,-121.38,-151.13,226.17
00:27.8,1119.47,193.58,-119.87,-151.1,226.65
00:27.9,1122.62,196.33,-118.34,-151.08,227.13
00:28.0,1125.78,199.1,-116.82,-151.05,227.61
00:28.0,1128.94,201.87,-115.29,-151.02,228.09
00:28.0,1132.11,204.65,-113.76,-150.99,228.56
00:28.1,1135.29,207.43,-112.22,-150.95,229.04
00:28.1,1138.47,210.21,-110.67,-150.9,229.5
00:28.2,1141.66,213,-109.12,-150.87,229.95
00:28.2,1144.86,215.79,-107.57,-150.82,230.4
00:28.3,1148.06,218.59,-106.01,-150.73,230.89
00:28.4,1151.27,221.4,-104.45,-150.65,231.33
00:28.4,1154.49,224.2,-102.88,-150.57,231.78
00:28.5,1157.71,227.01,-101.3,-150.52,232.23
00:28.5,1160.94,229.83,-99.71,-150.49,232.67
00:28.6,1164.18,232.64,-98.13,-150.47,233.11
00:28.6,1167.42,235.46,-96.53,-150.45,233.55
00:28.6,1170.66,238.29,-94.93,-150.44,233.98
00:28.7,1173.92,241.12,-93.33,-150.43,234.39
00:28.7,1177.17,243.95,-91.73,-150.42,233.87
00:28.8,1180.4,246.77,-90.14,-150.44,231.91
00:28.9,1183.6,249.55,-88.56,-150.48,228.93
00:28.9,1186.76,252.3,-87,-150.54,225.53
00:29.0,1189.87,255.01,-85.48,-150.61,222.06
00:29.0,1192.93,257.67,-83.97,-150.69,218.53
00:29.1,1195.94,260.3,-82.5,-150.78,214.84
00:29.1,1198.89,262.88,-81.05,-150.86,210.87
00:29.1,1201.8,265.41,-79.63,-150.91,206.84
00:29.2,1204.64,267.89,-78.25,-150.93,202.97
00:29.3,1207.44,270.33,-76.89,-150.95,199.27
00:29.3,1210.18,272.73,-75.55,-151,195.65
00:29.3,1212.87,275.08,-74.25,-151.07,192.07
00:29.4,1215.51,277.4,-72.97,-151.17,188.57
00:29.5,1218.11,279.67,-71.71,-151.27,185.2
00:29.5,1220.66,281.9,-70.48,-151.35,181.88
00:29.5,1223.16,284.1,-69.28,-151.41,178.7
00:29.6,1225.62,286.26,-68.1,-151.46,175.61
00:29.6,1228.04,288.38,-66.94,-151.5,172.61
00:29.7,1230.42,290.47,-65.81,-151.55,169.58
00:29.7,1232.75,292.52,-64.69,-151.62,166.46
00:29.8,1235.04,294.53,-63.6,-151.68,163.19
00:29.9,1237.29,296.51,-62.54,-151.68,159.94
00:29.9,1239.48,298.44,-61.49,-151.63,156.75
00:30.0,1241.64,300.34,-60.47,-151.58,153.65
00:30.0,1243.75,302.2,-59.46,-151.55,150.61
00:30.1,1245.82,304.02,-58.48,-151.51,147.58
00:30.1,1247.85,305.8,-57.51,-151.56,144.56
00:30.1,1249.84,307.55,-56.56,-151.67,141.49
00:30.2,1251.78,309.26,-55.64,-151.85,138.34
00:30.3,1253.68,310.93,-54.74,-152.14,135.16
00:30.3,1255.54,312.57,-53.87,-152.43,131.97
00:30.4,1257.35,314.17,-53.02,-152.71,128.83
00:30.4,1259.12,315.74,-52.2,-153.12,125.95
00:30.5,1260.85,317.27,-51.41,-153.4,123.24
00:30.5,1262.54,318.78,-50.64,-153.43,120.65
00:30.6,1264.2,320.27,-49.89,-153.61,118.75
00:30.6,1265.83,321.73,-49.16,-153.88,115.98
00:30.6,1267.43,323.15,-48.46,-154.08,113.03
00:30.7,1268.98,324.55,-47.78,-154.52,110.42
00:30.7,1270.49,325.92,-47.13,-155.03,107.77
00:30.8,1271.97,327.26,-46.5,-155.51,105.17
00:30.9,1273.42,328.57,-45.91,-156.39,102.83
00:30.9,1274.83,329.87,-45.34,-157.72,100.62
00:30.9,1276.21,331.14,-44.81,-158.9,98.23
00:31.0,1277.56,332.4,-44.31,-160.14,96.01
00:31.0,1278.88,333.63,-43.85,-161.57,93.98
00:31.1,1280.17,334.85,-43.43,-162.73,91.95
00:31.2,1281.43,336.06,-43.05,-163.89,89.98
00:31.2,1282.67,337.24,-42.7,-165.16,88.1
00:31.2,1283.88,338.41,-42.38,-166.39,86.21
00:31.3,1285.06,339.56,-42.11,-167.62,84.31
00:31.4,1286.22,340.69,-41.86,-169.03,82.46
00:31.4,1287.36,341.81,-41.65,-170.63,80.71
00:31.4,1288.47,342.9,-41.48,-172.3,79.14
00:31.5,1289.56,343.98,-41.34,-173.85,77.63
00:31.6,1290.62,345.04,-41.23,-175.51,76.07
00:31.6,1291.67,346.09,-41.16,-177.47,74.63
00:31.6,1292.7,347.12,-41.13,-107.48,73.34
00:31.7,1293.71,348.13,-41.13,178.7,72.05
00:31.8,1294.71,349.12,-41.16,176.95,70.88
00:31.8,1295.68,350.09,-41.23,175.2,69.82
00:31.9,1296.65,351.05,-41.33,173.31,68.76
00:31.9,1297.6,351.99,-41.46,171.16,67.89
00:32.0,1298.54,352.91,-41.63,168.85,67.14
00:32.0,1299.47,353.82,-41.82,166.6,66.46
00:32.1,1300.39,354.71,-42.05,164.48,65.79
00:32.1,1301.3,355.58,-42.32,162.31,65.17
00:32.1,1302.21,356.43,-42.61,160.09,64.62
00:32.2,1303.1,357.26,-42.94,157.87,64.14
00:32.2,1303.99,358.07,-43.3,155.67,63.66
00:32.3,1304.88,358.86,-43.68,153.29,63.17
00:32.4,1305.76,359.63,-44.1,150.7,62.9
00:32.4,1306.64,360.38,-44.55,148.11,63.01
00:32.5,1307.52,361.12,-45.03,145.72,63.35
00:32.5,1308.4,361.84,-45.54,143.48,63.8
00:32.5,1309.3,362.54,-46.09,141.28,64.35
00:32.6,1310.2,363.22,-46.67,139.08,65.04
00:32.6,1311.11,363.89,-47.28,136.91,65.74
00:32.7,1312.03,364.55,-47.92,134.6,66.48
00:32.7,1312.96,365.19,-48.6,132.21,67.27
00:32.8,1313.9,365.81,-49.3,129.86,68.1
00:32.8,1314.86,366.41,-50.04,127.61,68.96
00:32.9,1315.82,367,-50.8,125.45,69.87
00:33.0,1316.8,367.57,-51.6,123.46,70.87
00:33.0,1317.79,368.12,-52.42,121.65,71.9
00:33.0,1318.8,368.64,-53.28,119.91,72.91
00:33.1,1319.82,369.15,-54.16,118.15,73.91
00:33.2,1320.85,369.64,-55.07,116.43,74.99
00:33.2,1321.9,370.12,-56.01,114.85,76.18
00:33.2,1322.97,370.57,-56.98,113.4,77.42
00:33.3,1324.05,371,-57.97,112.02,78.65
00:33.3,1325.15,371.41,-58.99,110.68,79.91
00:33.4,1326.27,371.81,-60.04,109.32,81.18
00:33.5,1327.41,372.19,-61.11,107.96,82.43
00:33.5,1328.56,372.55,-62.2,106.58,83.68
00:33.5,1329.73,372.89,-63.33,105.23,84.96
00:33.6,1330.92,373.21,-64.47,104.01,86.27
00:33.6,1332.13,373.51,-65.64,102.88,87.6
00:33.7,1333.36,373.8,-66.83,101.77,88.93
00:33.8,1334.6,374.06,-68.05,100.68,90.31
00:33.8,1335.87,374.3,-69.29,99.59,91.71
00:33.9,1337.15,374.53,-70.55,98.56,93.14
00:33.9,1338.45,374.73,-71.84,97.56,94.54
00:34.0,1339.77,374.92,-73.15,96.5,95.89
00:34.0,1341.12,375.09,-74.48,95.34,97.22
00:34.0,1342.47,375.23,-75.83,94.13,98.54
00:34.1,1343.85,375.36,-77.2,92.9,99.85
00:34.1,1345.25,375.46,-78.59,91.74,101.17
00:34.2,1346.66,375.55,-80.01,90.69,102.49
00:34.2,1348.09,375.61,-81.44,89.55,103.77
00:34.3,1349.54,375.66,-82.89,88.29,105.04
00:34.3,1351.01,375.69,-84.35,86.95,106.31
00:34.4,1352.49,375.7,-85.84,85.5,107.48
00:34.5,1353.98,375.7,-87.34,83.97,108.59
00:34.5,1355.5,375.67,-88.85,82.49,109.64
00:34.6,1357.02,375.62,-90.38,81.31,110.64
00:34.6,1358.56,375.56,-91.92,80.68,111.64
00:34.6,1360.12,375.48,-93.48,80.69,112.7
00:34.7,1361.7,375.39,-95.05,81.32,113.83
00:34.8,1363.29,375.28,-96.64,82.65,115.17
00:34.8,1364.9,375.16,-98.24,84.52,116.52
00:34.8,1366.53,375.04,-99.86,86.16,117.88
00:34.9,1368.18,374.92,-101.51,87.28,119.33
00:35.0,1369.85,374.82,-103.17,87.74,120.76
00:35.0,1371.53,374.73,-104.86,87.7,122.18
00:35.0,1373.24,374.64,-106.56,87.39,123.61
00:35.1,1374.97,374.55,-108.28,86.99,125.04
00:35.2,1376.71,374.46,-110.03,86.62,126.44
00:35.2,1378.48,374.35,-111.79,86.27,127.78
00:35.3,1380.26,374.24,-113.57,85.93,129.09
00:35.3,1382.06,374.12,-115.37,85.59,130.4
00:35.3,1383.88,373.98,-117.18,85.25,131.71
00:35.4,1385.72,373.84,-119.02,84.85,133
00:35.5,1387.58,373.67,-120.87,84.36,134.28
00:35.5,1389.45,373.49,-122.73,83.77,135.52
00:35.5,1391.34,373.29,-124.61,83.12,136.71
00:35.6,1393.25,373.07,-126.5,82.39,137.89
00:35.7,1395.17,372.83,-128.41,81.67,139.07
00:35.7,1397.11,372.57,-130.33,80.95,140.24
00:35.7,1399.07,372.28,-132.27,80.24,141.4
00:35.8,1401.04,371.96,-134.21,79.55,142.54
00:35.9,1403.03,371.62,-136.17,78.89,143.68
00:35.9,1405.03,371.26,-138.14,78.29,144.8
00:36.0,1407.05,370.86,-140.12,77.69,145.9
00:36.0,1409.08,370.45,-142.11,77.09,147
00:36.1,1411.13,370.01,-144.11,76.5,148.09
00:36.1,1413.2,369.54,-146.12,75.89,149.15
00:36.1,1415.27,369.05,-148.15,75.22,150.2
00:36.2,1417.37,368.54,-150.17,74.47,151.25
00:36.2,1419.48,367.99,-152.21,73.69,152.29
00:36.3,1421.6,367.42,-154.25,72.93,153.31
00:36.3,1423.73,366.81,-156.3,72.17,154.3
00:36.4,1425.88,366.18,-158.35,71.38,155.27
00:36.5,1428.05,365.51,-160.41,70.49,156.21
00:36.5,1430.22,364.81,-162.47,69.45,157.13
00:36.6,1432.41,364.08,-164.54,68.29,158.03
00:36.6,1434.61,363.31,-166.6,67.15,158.94
00:36.6,1436.82,362.5,-168.66,66.12,159.8
00:36.7,1439.05,361.65,-170.71,65.09,160.63
00:36.7,1441.28,360.76,-172.77,64.02,161.47
00:36.8,1443.53,359.84,-174.82,62.96,162.32
00:36.8,1445.79,358.87,-176.86,62.05,163.19
00:36.9,1448.06,357.86,-178.89,61.22,164
00:37.0,1450.34,356.81,-180.92,60.34,164.81
00:37.0,1452.64,355.73,-182.95,59.44,165.66
00:37.0,1454.94,354.6,-184.96,58.6,166.51
00:37.1,1457.26,353.44,-186.97,57.81,167.32
00:37.2,1459.59,352.24,-188.96,57,168.13
00:37.2,1461.93,351.01,-190.95,56.13,168.92
00:37.3,1464.28,349.74,-192.93,55.21,169.73
00:37.3,1466.64,348.44,-194.9,54.31,170.53
00:37.4,1469.02,347.1,-196.86,53.42,171.29
00:37.4,1471.4,345.72,-198.81,52.49,172.04
00:37.5,1473.79,344.31,-200.74,51.57,172.8
00:37.5,1476.2,342.86,-202.66,50.7,173.56
00:37.5,1478.61,341.38,-204.57,49.78,174.25
00:37.6,1481.04,339.87,-206.46,48.69,174.99
00:37.6,1483.47,338.31,-208.34,47.68,175.74
00:37.7,1485.92,336.72,-210.19,46.84,176.44
00:37.7,1488.37,335.09,-212.03,45.94,177.08
00:37.8,1490.83,333.43,-213.85,44.87,177.76
00:37.9,1493.31,331.73,-215.65,43.81,178.44
00:37.9,1495.79,330,-217.43,42.77,179.09
00:38.0,1498.28,328.22,-219.18,41.7,179.72
00:38.0,1500.78,326.41,-220.9,40.6,180.32
00:38.1,1503.29,324.57,-222.6,39.49,180.93
00:38.1,1505.8,322.69,-224.27,38.46,181.54
00:38.2,1508.33,320.77,-225.92,37.46,182.12
00:38.2,1510.86,318.82,-227.54,36.43,182.7
00:38.2,1513.4,316.84,-229.13,35.44,183.28
00:38.3,1515.95,314.82,-230.69,34.48,183.82
00:38.4,1518.5,312.78,-232.22,33.46,184.38
00:38.4,1521.07,310.7,-233.72,32.48,184.96
00:38.5,1523.64,308.59,-235.19,31.57,185.5
00:38.5,1526.21,306.45,-236.64,30.58,186.04
00:38.6,1528.8,304.28,-238.05,29.57,186.62
00:38.6,1531.4,302.08,-239.43,28.66,187.2
00:38.6,1534,299.86,-240.77,27.8,187.76
00:38.7,1536.61,297.6,-242.09,27.03,188.35
00:38.8,1539.23,295.31,-243.37,26.39,188.94
00:38.8,1541.86,293,-244.62,25.74,189.52
00:38.8,1544.49,290.67,-245.84,25.01,190.14
00:38.9,1547.14,288.31,-247.03,24.34,190.78
00:39.0,1549.79,285.92,-248.2,23.76,191.42
00:39.0,1552.45,283.51,-249.33,23.23,192.06
00:39.0,1555.12,281.08,-250.44,22.75,192.7
00:39.1,1557.8,278.63,-251.53,22.24,193.35
00:39.2,1560.49,276.16,-252.59,21.65,194.01
00:39.2,1563.19,273.67,-253.63,21.17,194.67
00:39.3,1565.9,271.16,-254.65,20.98,195.33
00:39.3,1568.62,268.63,-255.65,20.91,195.91
00:39.3,1571.34,266.1,-256.65,20.65,196.44
00:39.4,1574.07,263.55,-257.64,20.1,197.08
00:39.5,1576.82,260.99,-258.61,19.47,197.92
00:39.5,1579.57,258.4,-259.57,19.14,198.58
00:39.5,1582.33,255.81,-260.51,19.04,199.22
00:39.6,1585.1,253.2,-261.44,19.01,199.87
00:39.6,1587.88,250.57,-262.36,18.96,200.55
00:39.7,1590.67,247.94,-263.28,18.88,201.18
00:39.7,1593.47,245.29,-264.19,18.72,201.83
00:39.8,1596.28,242.64,-265.1,18.53,202.52
00:39.9,1599.1,239.97,-266.01,18.38,203.15
00:39.9,1601.92,237.29,-266.9,18.25,203.79
00:40.0,1604.76,234.6,-267.8,18.13,204.42
00:40.0,1607.6,231.9,-268.69,18.03,205.07
00:40.0,1610.45,229.19,-269.58,17.96,205.69
00:40.1,1613.32,226.47,-270.47,17.92,206.31
00:40.2,1616.18,223.74,-271.36,17.91,206.93
00:40.2,1619.06,221,-272.25,17.92,207.55
00:40.2,1621.95,218.26,-273.14,17.94,208.16
00:40.3,1624.85,215.5,-274.03,17.97,208.77
00:40.3,1627.75,212.74,-274.93,17.99,209.36
00:40.4,1630.66,209.97,-275.83,18.02,209.97
00:40.5,1633.58,207.19,-276.73,18.04,210.56
00:40.5,1636.51,204.41,-277.63,18.07,211.14
00:40.6,1639.45,201.62,-278.54,18.09,211.74
00:40.6,1642.39,198.82,-279.45,18.12,212.32
00:40.6,1645.34,196.01,-280.37,18.14,212.9
00:40.7,1648.3,193.19,-281.29,18.17,213.48
00:40.8,1651.27,190.37,-282.21,18.19,214.04
00:40.8,1654.25,187.54,-283.14,18.22,214.61
00:40.9,1657.23,184.71,-284.07,18.25,215.17
00:40.9,1660.23,181.87,-285.01,18.28,215.73
00:41.0,1663.23,179.02,-285.94,18.31,216.28
00:41.0,1666.24,176.16,-286.89,18.35,216.84
00:41.0,1669.25,173.3,-287.83,18.39,217.38
00:41.1,1672.27,170.43,-288.78,18.43,217.93
00:41.1,1675.3,167.55,-289.74,18.48,218.45
00:41.2,1678.34,164.67,-290.7,18.55,218.98
00:41.3,1681.39,161.78,-291.66,18.63,219.52
00:41.3,1684.44,158.89,-292.63,18.72,220.05
00:41.3,1687.5,155.99,-293.61,18.81,220.57
00:41.4,1690.57,153.08,-294.59,18.91,221.09
00:41.5,1693.64,150.17,-295.58,19.02,221.6
00:41.5,1696.72,147.26,-296.58,19.11,222.11
00:41.6,1699.81,144.34,-297.59,19.21,222.61
00:41.6,1702.91,141.41,-298.6,19.32,223.12
00:41.7,1706.01,138.48,-299.62,19.42,223.62
00:41.7,1709.12,135.54,-300.64,19.53,224.12
00:41.7,1712.23,132.61,-301.67,19.64,224.6
00:41.8,1715.36,129.66,-302.72,19.75,225.09
00:41.8,1718.49,126.71,-303.77,19.86,225.58
00:41.9,1721.62,123.76,-304.82,19.96,226.06
00:42.0,1724.76,120.8,-305.89,20.06,226.54
00:42.0,1727.91,117.84,-306.96,20.17,227.01
00:42.1,1731.07,114.87,-308.04,20.28,227.5
00:42.1,1734.23,111.9,-309.13,20.36,227.96
00:42.1,1737.4,108.93,-310.22,20.46,228.42
00:42.2,1740.58,105.95,-311.32,20.54,228.9
00:42.2,1743.76,102.97,-312.43,20.61,229.35
00:42.3,1746.95,99.98,-313.55,20.69,229.82
00:42.4,1750.14,96.99,-314.67,20.76,230.28
00:42.4,1753.35,93.99,-315.8,20.81,230.71
00:42.5,1756.55,90.99,-316.93,20.87,231.16
00:42.5,1759.77,87.99,-318.07,20.93,231.62
00:42.5,1762.99,84.98,-319.21,20.98,232.08
00:42.6,1766.21,81.96,-320.36,21.03,232.5
00:42.7,1769.44,78.94,-321.52,21.07,232.95
00:42.7,1772.68,75.92,-322.68,21.1,233.39
00:42.8,1775.93,72.89,-323.84,21.11,233.81
00:42.8,1779.18,69.86,-325.01,21.12,234.23
00:42.9,1782.44,66.82,-326.18,21.13,234.68
00:42.9,1785.7,63.78,-327.35,21.14,235.09
00:43.0,1788.97,60.73,-328.53,21.15,235.48
00:43.0,1792.24,57.67,-329.71,21.16,235.91
00:43.1,1795.52,54.62,-330.89,21.18,236.34
00:43.1,1798.8,51.55,-332.07,21.2,236.74
00:43.1,1802.09,48.48,-333.26,21.22,237.14
00:43.2,1805.39,45.41,-334.45,21.24,237.55
00:43.2,1808.69,42.33,-335.65,21.26,237.96
00:43.3,1812,39.25,-336.84,21.28,238.36
00:43.4,1815.31,36.16,-338.04,21.3,238.76
00:43.4,1818.63,33.07,-339.25,21.34,239.16
00:43.5,1821.96,29.97,-340.46,21.4,239.53
00:43.5,1825.29,26.87,-341.67,21.47,239.94
00:43.6,1828.62,23.76,-342.88,21.54,240.33
00:43.6,1831.96,20.65,-344.11,21.61,240.71
00:43.6,1835.31,17.54,-345.33,21.68,241.09
00:43.7,1838.66,14.42,-346.56,21.74,241.46
00:43.7,1842.01,11.3,-347.8,21.81,241.84
00:43.8,1845.38,8.18,-349.04,21.88,242.22
00:43.8,1848.74,5.05,-350.29,21.97,242.59
00:43.9,1852.11,1.92,-351.55,22.06,242.95
00:44.0,1855.49,-1.21,-352.81,22.15,243.32
00:44.0,1858.87,-4.34,-354.08,22.22,243.69
00:44.0,1862.26,-7.48,-355.35,22.26,244.05
00:44.1,1865.65,-10.62,-356.63,22.26,244.42
00:44.1,1869.05,-13.77,-357.91,22.22,244.77
00:44.2,1872.45,-16.92,-359.19,22.15,245.13
00:44.2,1875.86,-20.08,-360.47,22.08,245.49
00:44.3,1879.27,-23.24,-361.76,22.03,245.84
00:44.4,1882.69,-26.41,-363.04,22,246.19
00:44.4,1886.11,-29.58,-364.33,21.98,246.54
00:44.5,1889.54,-32.75,-365.61,21.94,246.88
00:44.5,1892.97,-35.94,-366.89,21.87,247.21
00:44.5,1896.4,-39.12,-368.18,21.74,247.56
00:44.6,1899.84,-42.32,-369.46,21.58,247.89
00:44.7,1903.29,-45.52,-370.73,21.41,248.22
00:44.7,1906.74,-48.73,-372,21.25,248.55
00:44.8,1910.19,-51.94,-373.26,21.09,248.88
00:44.8,1913.65,-55.16,-374.52,20.95,249.2
00:44.8,1917.11,-58.39,-375.77,20.81,249.28
00:44.9,1920.57,-61.62,-377.01,20.71,248.34
00:45.0,1924.01,-64.83,-378.24,20.71,246.44
00:45.0,1927.41,-68.01,-379.45,20.8,243.87
00:45.0,1930.78,-71.16,-380.65,20.89,240.8
00:45.1,1934.1,-74.26,-381.84,20.93,237.28
00:45.2,1937.37,-77.31,-383,20.94,233.54
00:45.2,1940.58,-80.32,-384.15,20.91,229.83
00:45.2,1943.75,-83.28,-385.28,20.9,226.11
00:45.3,1946.87,-86.19,-386.39,20.9,222.42
00:45.4,1949.93,-89.05,-387.48,20.93,218.81
00:45.4,1952.94,-91.87,-388.56,20.97,215.24
00:45.5,1955.91,-94.64,-389.62,21.03,211.51
00:45.5,1958.82,-97.35,-390.66,21.08,207.56
00:45.6,1961.68,-100.02,-391.68,21.12,203.98
00:45.6,1964.48,-102.64,-392.69,21.15,200.59
00:45.6,1967.25,-105.22,-393.68,21.19,196.9
00:45.7,1969.95,-107.75,-394.66,21.24,192.92
00:45.8,1972.61,-110.22,-395.61,21.29,188.78
00:45.8,1975.2,-112.64,-396.55,21.32,184.8
00:45.8,1977.74,-115.01,-397.47,21.34,181.23
00:45.9,1980.23,-117.33,-398.37,21.36,177.94
00:46.0,1982.68,-119.61,-399.26,21.41,174.53
00:46.0,1985.08,-121.85,-400.13,21.48,170.93
00:46.0,1987.43,-124.04,-400.99,21.55,167.29
00:46.1,1989.73,-126.18,-401.82,21.63,163.87
00:46.2,1991.99,-128.27,-402.65,21.77,160.71
00:46.2,1994.19,-130.33,-403.46,21.86,157.5
00:46.3,1996.36,-132.34,-404.26,21.95,154.23
00:46.3,1998.48,-134.31,-405.05,22.07,151.12
00:46.3,2000.56,-136.24,-405.82,22.18,147.87
00:46.4,2002.59,-138.12,-406.58,22.28,144.61
00:46.5,2004.57,-139.96,-407.32,22.37,141.56
00:46.5,2006.52,-141.77,-408.06,22.51,138.6
00:46.5,2008.43,-143.53,-408.78,22.73,135.52
00:46.6,2010.28,-145.25,-409.5,23.12,132.39
00:46.7,2012.1,-146.92,-410.21,23.67,129.47
00:46.7,2013.88,-148.55,-410.91,24.13,126.59
00:46.7,2015.62,-150.14,-411.61,24.63,123.82
00:46.8,2017.32,-151.7,-412.31,25.31,121.28
00:46.8,2018.99,-153.21,-413.01,26.3,118.85
00:46.9,2020.62,-154.68,-413.71,27.49,116.38
00:47.0,2022.22,-156.12,-414.42,29.05,114.02
00:47.0,2023.79,-157.51,-415.14,30.79,111.62
00:47.0,2025.32,-158.86,-415.87,32.73,109.43
00:47.1,2026.82,-160.18,-416.6,34.9,107.46
00:47.1,2028.3,-161.45,-417.35,37.29,105.65
00:47.2,2029.74,-162.69,-418.12,39.93,103.95
00:47.3,2031.16,-163.9,-418.89,42.7,102.35
00:47.3,2032.56,-165.06,-419.68,45.61,100.86
00:47.4,2033.94,-166.2,-420.49,48.52,99.57
00:47.4,2035.3,-167.3,-421.31,51.19,98.33
00:47.5,2036.64,-168.37,-422.14,53.74,97.09
00:47.5,2037.96,-169.41,-422.99,56.25,95.9
00:47.5,2039.26,-170.41,-423.86,58.65,94.82
00:47.6,2040.55,-171.37,-424.75,60.95,93.78
00:47.7,2041.83,-172.3,-425.65,63.24,92.67
00:47.7,2043.08,-173.19,-426.57,65.68,91.6
00:47.7,2044.33,-174.05,-427.5,68.17,90.55
00:47.8,2045.55,-174.87,-428.44,70.6,89.44
00:47.8,2046.76,-175.66,-429.39,72.97,88.27
00:47.9,2047.95,-176.4,-430.35,75.42,87.09
00:47.9,2049.13,-177.11,-431.33,77.83,85.95
00:48.0,2050.29,-177.78,-432.31,80.03,84.83
00:48.1,2051.43,-178.41,-433.29,82.03,83.73
00:48.1,2052.57,-179,-434.29,84.03,82.67
00:48.1,2053.68,-179.55,-435.28,86.1,81.68
00:48.2,2054.79,-180.06,-436.29,88.06,80.74
00:48.3,2055.88,-180.54,-437.29,89.84,79.78
00:48.3,2056.96,-180.98,-438.3,91.56,78.79
00:48.3,2058.03,-181.38,-439.31,93.25,77.74
00:48.4,2059.08,-181.74,-440.32,94.76,76.63
00:48.5,2060.12,-182.06,-441.33,96.13,75.49
00:48.5,2061.15,-182.34,-442.33,97.54,74.35
00:48.5,2062.16,-182.58,-443.33,98.89,73.27
00:48.6,2063.16,-182.78,-444.32,100.03,72.22
00:48.6,2064.14,-182.95,-445.3,101.07,71.18
00:48.7,2065.12,-183.07,-446.28,102.17,70.18
00:48.7,2066.07,-183.16,-447.24,103.26,69.21
00:48.8,2067.02,-183.21,-448.19,104.2,68.27
00:48.9,2067.96,-183.23,-449.13,105.01,67.39
