,sLapDistance,xCarX,xCarY,aYaw,vCar
02:25.2,78.97,422.25,379.26,-147.8,234.33
02:25.2,80.27,423.35,379.96,-147.89,234.52
02:25.2,81.58,424.46,380.66,-147.99,234.7
02:25.2,82.88,425.56,381.36,-148.1,234.86
02:25.2,84.19,426.66,382.06,-148.22,235.01
02:25.3,85.5,427.77,382.75,-148.34,235.16
02:25.3,86.81,428.88,383.45,-148.44,235.34
02:25.3,88.12,429.99,384.14,-148.52,235.51
02:25.3,89.43,431.1,384.84,-148.57,235.69
02:25.3,90.74,432.22,385.53,-148.62,235.86
02:25.4,92.05,433.33,386.22,-148.67,236.01
02:25.4,93.37,434.45,386.91,-148.73,236.16
02:25.4,94.68,435.57,387.6,-148.8,236.32
02:25.4,96,436.69,388.28,-148.88,236.48
02:25.4,97.31,437.81,388.97,-148.96,236.64
02:25.5,98.63,438.94,389.66,-149.06,236.8
02:25.5,99.95,440.06,390.34,-149.14,236.96
02:25.5,101.27,441.19,391.02,-149.19,237.13
02:25.5,102.59,442.32,391.71,-149.24,237.32
02:25.5,103.91,443.45,392.39,-149.31,237.46
02:25.6,105.23,444.59,393.07,-149.38,237.59
02:25.6,106.55,445.72,393.75,-149.44,237.76
02:25.6,107.87,446.85,394.43,-149.5,237.94
02:25.6,109.2,447.99,395.11,-149.55,238.1
02:25.6,110.52,449.13,395.78,-149.59,238.24
02:25.7,111.85,450.27,396.46,-149.63,238.4
02:25.7,113.18,451.41,397.14,-149.67,238.57
02:25.7,114.5,452.55,397.81,-149.71,238.72
02:25.7,115.83,453.7,398.49,-149.76,238.86
02:25.7,117.16,454.84,399.16,-149.8,239.02
02:25.8,118.49,455.99,399.84,-149.84,239.19
02:25.8,119.82,457.14,400.51,-149.87,239.34
02:25.8,121.16,458.29,401.18,-149.92,239.52
02:25.8,122.49,459.44,401.85,-149.98,239.68
02:25.8,123.82,460.59,402.53,-150.06,239.81
02:25.9,125.16,461.74,403.2,-150.14,239.95
02:25.9,126.49,462.9,403.87,-150.21,240.11
02:25.9,127.83,464.06,404.54,-150.27,240.27
02:25.9,129.17,465.21,405.21,-150.32,240.43
02:25.9,130.5,466.37,405.87,-150.37,240.58
02:26.0,131.84,467.53,406.54,-150.42,240.72
02:26.0,133.18,468.7,407.21,-150.46,240.86
02:26.0,134.52,469.86,407.87,-150.49,241.02
02:26.0,135.86,471.02,408.54,-150.52,241.19
02:26.0,137.21,472.19,409.2,-150.56,241.33
02:26.1,138.55,473.36,409.87,-150.6,241.47
02:26.1,139.89,474.52,410.53,-150.64,241.61
02:26.1,141.24,475.69,411.19,-150.68,241.77
02:26.1,142.58,476.86,411.86,-150.72,241.93
02:26.1,143.93,478.04,412.52,-150.76,242.09
02:26.2,145.28,479.21,413.18,-150.8,242.22
02:26.2,146.62,480.38,413.84,-150.85,242.37
02:26.2,147.97,481.56,414.5,-150.89,242.51
02:26.2,149.32,482.73,415.16,-150.94,242.66
02:26.2,150.67,483.91,415.82,-150.99,242.8
02:26.3,152.02,485.09,416.48,-151.03,242.91
02:26.3,153.38,486.27,417.14,-151.06,243.06
02:26.3,154.73,487.45,417.8,-151.08,243.23
02:26.3,156.08,488.64,418.46,-151.09,243.39
02:26.3,157.44,489.82,419.12,-151.1,243.52
02:26.4,158.79,491,419.77,-151.11,243.66
02:26.4,160.15,492.19,420.43,-151.13,243.83
02:26.4,161.5,493.38,421.09,-151.16,243.95
02:26.4,162.86,494.56,421.75,-151.2,244.06
02:26.4,164.22,495.75,422.4,-151.25,244.2
02:26.5,165.58,496.94,423.06,-151.28,244.35
02:26.5,166.94,498.13,423.72,-151.31,244.48
02:26.5,168.3,499.32,424.37,-151.33,244.58
02:26.5,169.66,500.51,425.03,-151.34,244.67
02:26.5,171.02,501.71,425.68,-151.37,244.79
02:26.6,172.38,502.9,426.34,-151.4,244.91
02:26.6,173.74,504.09,426.99,-151.44,245.01
02:26.6,175.1,505.29,427.65,-151.49,245.14
02:26.6,176.47,506.49,428.3,-151.53,245.24
02:26.6,177.83,507.68,428.96,-151.57,245.44
02:26.7,179.2,508.88,429.61,-151.61,245.69
02:26.7,180.57,510.08,430.27,-151.66,245.82
02:26.7,181.94,511.28,430.92,-151.72,245.96
02:26.7,183.31,512.49,431.57,-151.76,246.1
02:26.7,184.67,513.69,432.22,-151.79,246.23
02:26.8,186.04,514.9,432.87,-151.8,246.36
02:26.8,187.41,516.1,433.53,-151.79,246.46
02:26.8,188.78,517.3,434.18,-151.77,246.5
02:26.8,190.14,518.51,434.82,-151.73,246.36
02:26.8,191.5,519.7,435.47,-151.69,246
02:26.9,192.86,520.9,436.11,-151.67,245.49
02:26.9,194.21,522.09,436.75,-151.65,244.55
02:26.9,195.55,523.27,437.39,-151.62,243.66
02:26.9,196.89,524.45,438.03,-151.57,242.66
02:26.9,198.22,525.62,438.66,-151.54,241.59
02:27.0,199.54,526.79,439.29,-151.54,240.61
02:27.0,200.86,527.95,439.92,-151.57,239.54
02:27.0,202.18,529.11,440.55,-151.6,238.39
02:27.0,203.48,530.26,441.17,-151.66,237.25
02:27.0,204.78,531.4,441.78,-151.71,235.91
02:27.1,206.07,532.54,442.4,-151.74,234.7
02:27.1,207.35,533.67,443,-151.75,233.14
02:27.1,208.62,534.79,443.61,-151.77,231.59
02:27.1,209.89,535.9,444.21,-151.75,230.03
02:27.1,211.14,537.01,444.81,-151.69,228.43
02:27.2,212.39,538.11,445.4,-151.64,227.13
02:27.2,213.63,539.21,445.99,-151.59,225.77
02:27.2,214.87,540.3,446.58,-151.55,224.6
02:27.2,216.09,541.38,447.16,-151.52,223.17
02:27.2,217.31,542.45,447.74,-151.47,221.82
02:27.3,218.53,543.52,448.32,-151.43,220.55
02:27.3,219.73,544.59,448.89,-151.41,219.24
02:27.3,220.94,545.64,449.47,-151.42,218.25
02:27.3,222.13,546.7,450.04,-151.44,217.16
02:27.3,223.32,547.74,450.6,-151.47,215.99
02:27.4,224.5,548.78,451.17,-151.46,214.82
02:27.4,225.67,549.81,451.73,-151.39,213.5
02:27.4,226.84,550.84,452.29,-151.31,212.21
02:27.4,228,551.86,452.84,-151.24,210.98
02:27.4,229.15,552.88,453.39,-151.18,209.75
02:27.5,230.3,553.88,453.94,-151.17,208.38
02:27.5,231.44,554.88,454.49,-151.17,207.05
02:27.5,232.57,555.88,455.03,-151.16,205.72
02:27.5,233.69,556.86,455.57,-151.12,204.4
02:27.5,234.81,557.84,456.11,-151.04,203.09
02:27.6,235.92,558.82,456.64,-150.97,201.83
02:27.6,237.02,559.79,457.17,-150.91,200.6
02:27.6,238.11,560.75,457.7,-150.88,199.32
02:27.6,239.2,561.7,458.23,-150.88,198
02:27.6,240.28,562.65,458.75,-150.88,196.81
02:27.7,241.36,563.59,459.27,-150.87,195.51
02:27.7,242.42,564.53,459.79,-150.87,194.33
02:27.7,243.49,565.46,460.3,-150.87,193.19
02:27.7,244.54,566.39,460.82,-150.82,192.13
02:27.7,245.6,567.31,461.33,-150.74,191.21
02:27.8,246.64,568.22,461.84,-150.65,190.14
02:27.8,247.68,569.13,462.34,-150.53,189.15
02:27.8,248.72,570.04,462.85,-150.42,188.13
02:27.8,249.75,570.94,463.35,-150.31,186.95
02:27.8,250.77,571.83,463.85,-150.21,185.8
02:27.9,251.78,572.71,464.34,-150.15,184.59
02:27.9,252.79,573.59,464.84,-150.15,183.3
02:27.9,253.79,574.47,465.33,-150.21,182.05
02:27.9,254.78,575.33,465.82,-150.3,180.83
02:27.9,255.77,576.19,466.31,-150.36,179.82
02:28.0,256.75,577.05,466.79,-150.38,178.8
02:28.0,257.73,577.9,467.27,-150.36,177.65
02:28.0,258.7,578.75,467.75,-150.31,176.68
02:28.0,259.67,579.59,468.23,-150.24,175.69
02:28.0,260.63,580.43,468.71,-150.16,174.6
02:28.1,261.58,581.26,469.18,-150.09,173.65
02:28.1,262.53,582.09,469.65,-149.99,172.75
02:28.1,263.48,582.91,470.12,-149.81,171.8
02:28.1,264.42,583.73,470.59,-149.59,170.97
02:28.1,265.36,584.54,471.06,-149.34,170.22
02:28.2,266.29,585.35,471.53,-149.11,169.36
02:28.2,267.22,586.15,471.99,-148.89,168.4
02:28.2,268.14,586.95,472.45,-148.71,167.37
02:28.2,269.05,587.74,472.92,-148.56,166.36
02:28.2,269.96,588.52,473.38,-148.42,165.36
02:28.3,270.86,589.3,473.83,-148.22,164.31
02:28.3,271.76,590.08,474.29,-148.03,163.21
02:28.3,272.65,590.84,474.75,-147.88,162.27
02:28.3,273.54,591.6,475.21,-147.8,161.44
02:28.3,274.42,592.36,475.66,-147.82,160.34
02:28.4,275.3,593.11,476.12,-147.89,159.2
02:28.4,276.17,593.85,476.58,-148,158.29
02:28.4,277.03,594.59,477.03,-148.12,157.37
02:28.4,277.89,595.32,477.48,-148.22,156.39
02:28.4,278.75,596.05,477.93,-148.27,155.45
02:28.5,279.6,596.78,478.37,-148.26,154.54
02:28.5,280.44,597.5,478.82,-148.21,153.66
02:28.5,281.28,598.21,479.26,-148.14,152.76
02:28.5,282.12,598.92,479.7,-148.06,151.89
02:28.5,282.95,599.63,480.14,-147.95,150.97
02:28.6,283.77,600.33,480.58,-147.82,150.1
02:28.6,284.59,601.03,481.01,-147.66,149.27
02:28.6,285.41,601.72,481.45,-147.51,148.45
02:28.6,286.22,602.41,481.88,-147.37,147.54
02:28.6,287.03,603.09,482.31,-147.25,146.59
02:28.7,287.83,603.77,482.74,-147.17,145.61
02:28.7,288.62,604.44,483.16,-147.11,144.67
02:28.7,289.41,605.11,483.59,-147.05,143.8
02:28.7,290.2,605.77,484.02,-146.98,142.97
02:28.7,290.98,606.43,484.44,-146.9,142.13
02:28.8,291.76,607.08,484.86,-146.81,141.29
02:28.8,292.53,607.73,485.28,-146.7,140.47
02:28.8,293.3,608.38,485.7,-146.56,139.65
02:28.8,294.06,609.01,486.12,-146.43,138.83
02:28.8,294.82,609.65,486.54,-146.28,137.95
02:28.9,295.57,610.28,486.96,-146.12,137.09
02:28.9,296.32,610.9,487.37,-145.92,136.27
02:28.9,297.06,611.52,487.78,-145.72,135.46
02:28.9,297.8,612.14,488.2,-145.53,134.61
02:28.9,298.54,612.75,488.61,-145.36,133.75
02:29.0,299.27,613.35,489.02,-145.2,132.95
02:29.0,299.99,613.95,489.43,-145.02,132.15
02:29.0,300.72,614.55,489.84,-144.77,131.34
02:29.0,301.43,615.14,490.25,-144.5,130.48
02:29.0,302.15,615.73,490.66,-144.21,129.64
02:29.1,302.85,616.31,491.06,-143.91,128.86
02:29.1,303.56,616.88,491.47,-143.64,128
02:29.1,304.25,617.45,491.88,-143.43,127.08
02:29.1,304.95,618.01,492.28,-143.26,126.2
02:29.1,305.64,618.57,492.69,-143.11,125.38
02:29.2,306.32,619.12,493.1,-142.95,124.57
02:29.2,307,619.67,493.5,-142.75,123.76
02:29.2,307.67,620.21,493.91,-142.54,122.91
02:29.2,308.34,620.74,494.31,-142.31,122.05
02:29.2,309.01,621.27,494.72,-142.07,121.23
02:29.3,309.67,621.8,495.12,-141.8,120.45
02:29.3,310.33,622.32,495.53,-141.5,119.68
02:29.3,310.98,622.83,495.93,-141.18,118.93
02:29.3,311.63,623.34,496.33,-140.85,118.21
02:29.3,312.28,623.85,496.74,-140.53,117.46
02:29.4,312.92,624.35,497.14,-140.2,116.75
02:29.4,313.56,624.85,497.54,-139.84,116.1
02:29.4,314.19,625.34,497.95,-139.44,115.4
02:29.4,314.82,625.82,498.35,-139,114.71
02:29.4,315.45,626.3,498.75,-138.54,113.92
02:29.5,316.07,626.77,499.16,-138.11,113.18
02:29.5,316.69,627.24,499.56,-137.72,112.47
02:29.5,317.3,627.7,499.97,-137.36,111.79
02:29.5,317.91,628.16,500.38,-137.01,111.11
02:29.5,318.52,628.61,500.78,-136.63,110.4
02:29.6,319.12,629.06,501.19,-136.19,109.66
02:29.6,319.72,629.5,501.6,-135.69,108.97
02:29.6,320.31,629.93,502.01,-135.19,108.26
02:29.6,320.9,630.36,502.42,-134.71,107.6
02:29.6,321.49,630.78,502.83,-134.24,106.96
02:29.7,322.07,631.2,503.24,-133.79,106.27
02:29.7,322.65,631.61,503.65,-133.34,105.57
02:29.7,323.23,632.01,504.06,-132.91,104.87
02:29.7,323.8,632.41,504.47,-132.49,104.23
02:29.7,324.37,632.8,504.89,-132.09,103.64
02:29.8,324.94,633.19,505.3,-131.68,103.08
02:29.8,325.5,633.57,505.72,-131.26,102.47
02:29.8,326.06,633.95,506.13,-130.83,101.83
02:29.8,326.62,634.32,506.55,-130.38,101.26
02:29.8,327.18,634.68,506.97,-129.92,100.72
02:29.9,327.73,635.04,507.39,-129.45,100.22
02:29.9,328.28,635.4,507.81,-128.99,99.73
02:29.9,328.82,635.75,508.23,-128.52,99.18
02:29.9,329.36,636.09,508.65,-128.03,98.66
02:29.9,329.91,636.43,509.07,-127.52,98.16
02:30.0,330.44,636.76,509.5,-126.98,97.67
02:30.0,330.98,637.09,509.92,-126.4,97.21
02:30.0,331.51,637.42,510.35,-125.8,96.75
02:30.0,332.04,637.73,510.77,-125.21,96.27
02:30.0,332.57,638.04,511.2,-124.63,95.81
02:30.1,333.1,638.35,511.63,-124.05,95.39
02:30.1,333.62,638.65,512.06,-123.46,94.97
02:30.1,334.14,638.94,512.49,-122.87,94.56
02:30.1,334.66,639.23,512.92,-122.27,94.16
02:30.1,335.18,639.51,513.36,-121.69,93.77
02:30.2,335.69,639.79,513.79,-121.13,93.41
02:30.2,336.21,640.06,514.23,-120.6,93.08
02:30.2,336.72,640.33,514.67,-120.06,92.74
02:30.2,337.23,640.59,515.1,-119.51,92.41
02:30.2,337.74,640.85,515.54,-118.93,92.1
02:30.3,338.25,641.1,515.99,-118.32,91.8
02:30.3,338.75,641.35,516.43,-117.69,91.52
02:30.3,339.26,641.59,516.87,-117.03,91.25
02:30.3,339.76,641.82,517.32,-116.39,90.99
02:30.3,340.26,642.05,517.76,-115.76,90.75
02:30.4,340.76,642.28,518.21,-115.15,90.52
02:30.4,341.26,642.5,518.66,-114.55,90.31
02:30.4,341.76,642.71,519.11,-113.94,90.1
02:30.4,342.26,642.92,519.56,-113.38,89.87
02:30.4,342.75,643.12,520.02,-112.84,89.68
02:30.5,343.25,643.32,520.47,-112.33,89.5
02:30.5,343.74,643.51,520.93,-111.8,89.31
02:30.5,344.23,643.7,521.38,-111.23,89.13
02:30.5,344.73,643.88,521.84,-110.62,88.91
02:30.5,345.22,644.06,522.3,-109.92,88.69
02:30.6,345.71,644.23,522.76,-109.17,88.48
02:30.6,346.2,644.39,523.22,-108.38,88.27
02:30.6,346.68,644.55,523.68,-107.63,88.06
02:30.6,347.17,644.71,524.14,-106.99,87.84
02:30.6,347.66,644.85,524.6,-106.45,87.65
02:30.7,348.14,645,525.06,-105.97,87.43
02:30.7,348.62,645.14,525.52,-105.52,87.17
02:30.7,349.1,645.27,525.99,-105.04,86.9
02:30.7,349.57,645.4,526.45,-104.49,86.58
02:30.7,350.05,645.52,526.91,-103.85,86.2
02:30.8,350.52,645.63,527.36,-103.16,85.84
02:30.8,350.99,645.75,527.82,-102.47,85.46
02:30.8,351.46,645.85,528.28,-101.77,85.06
02:30.8,351.93,645.95,528.74,-101.07,84.69
02:30.8,352.39,646.05,529.19,-100.39,84.32
02:30.9,352.86,646.14,529.65,-99.71,83.92
02:30.9,353.32,646.22,530.1,-99.04,83.54
02:30.9,353.77,646.3,530.55,-98.39,83.14
02:30.9,354.23,646.38,531,-97.77,82.74
02:30.9,354.68,646.45,531.45,-97.16,82.34
02:31.0,355.13,646.51,531.9,-96.54,81.93
02:31.0,355.58,646.57,532.34,-95.88,81.5
02:31.0,356.03,646.62,532.79,-95.2,81.03
02:31.0,356.47,646.66,533.23,-94.52,80.58
02:31.0,356.91,646.7,533.67,-93.86,80.15
02:31.1,357.35,646.73,534.11,-93.22,79.76
02:31.1,357.79,646.76,534.54,-92.61,79.37
02:31.1,358.23,646.79,534.98,-92.03,78.97
02:31.1,358.66,646.8,535.41,-91.46,78.57
02:31.1,359.09,646.81,535.84,-90.89,78.16
02:31.2,359.52,646.82,536.27,-90.29,77.79
02:31.2,359.94,646.82,536.7,-89.67,77.41
02:31.2,360.37,646.82,537.12,-89.01,77.07
02:31.2,360.79,646.81,537.55,-88.32,76.71
02:31.2,361.21,646.8,537.97,-87.61,76.33
02:31.3,361.63,646.78,538.39,-86.9,76
02:31.3,362.05,646.76,538.8,-86.17,75.68
02:31.3,362.47,646.73,539.22,-85.41,75.39
02:31.3,362.88,646.7,539.63,-84.65,75.07
02:31.3,363.3,646.66,540.04,-83.91,74.79
02:31.4,363.71,646.62,540.45,-83.2,74.53
02:31.4,364.12,646.57,540.86,-82.51,74.26
02:31.4,364.53,646.52,541.27,-81.84,74.02
02:31.4,364.93,646.46,541.67,-81.17,73.77
02:31.4,365.34,646.4,542.07,-80.49,73.53
02:31.5,365.75,646.33,542.47,-79.76,73.28
02:31.5,366.15,646.26,542.87,-79,73.01
02:31.5,366.55,646.18,543.26,-78.23,72.79
02:31.5,366.95,646.1,543.66,-77.48,72.56
02:31.5,367.35,646.01,544.05,-76.74,72.36
02:31.6,367.75,645.92,544.44,-75.99,72.16
02:31.6,368.15,645.82,544.82,-75.24,71.96
02:31.6,368.55,645.72,545.21,-74.5,71.76
02:31.6,368.95,645.61,545.59,-73.76,71.59
02:31.6,369.34,645.5,545.97,-73,71.41
02:31.7,369.74,645.39,546.34,-72.21,71.24
02:31.7,370.13,645.26,546.72,-71.39,71.05
02:31.7,370.52,645.14,547.09,-70.58,70.88
02:31.7,370.92,645.01,547.46,-69.79,70.72
02:31.7,371.31,644.87,547.82,-69.04,70.56
02:31.8,371.7,644.73,548.19,-68.31,70.43
02:31.8,372.09,644.58,548.55,-67.6,70.3
02:31.8,372.48,644.43,548.91,-66.9,70.17
02:31.8,372.86,644.28,549.26,-66.19,70.04
02:31.8,373.25,644.12,549.61,-65.46,69.9
02:31.9,373.64,643.95,549.96,-64.73,69.76
02:31.9,374.02,643.78,550.31,-63.98,69.64
02:31.9,374.41,643.61,550.66,-63.22,69.56
02:31.9,374.8,643.43,551,-62.44,69.48
02:31.9,375.19,643.25,551.34,-61.65,69.44
02:32.0,375.57,643.07,551.68,-60.89,69.5
02:32.0,375.96,642.88,552.02,-60.16,69.57
02:32.0,376.35,642.68,552.35,-59.45,69.64
02:32.0,376.74,642.48,552.68,-58.77,69.71
02:32.0,377.13,642.28,553.02,-58.08,69.79
02:32.1,377.52,642.07,553.34,-57.4,69.93
02:32.1,377.91,641.86,553.67,-56.72,70.09
02:32.1,378.3,641.64,554,-56.04,70.24
02:32.1,378.69,641.42,554.32,-55.36,70.4
02:32.1,379.09,641.19,554.64,-54.68,70.59
02:32.2,379.48,640.96,554.96,-53.97,70.77
02:32.2,379.88,640.72,555.28,-53.24,70.93
02:32.2,380.28,640.48,555.6,-52.52,71.12
02:32.2,380.68,640.24,555.91,-51.82,71.35
02:32.2,381.08,639.99,556.22,-51.13,71.56
02:32.3,381.48,639.74,556.53,-50.42,71.75
02:32.3,381.88,639.48,556.84,-49.72,71.98
02:32.3,382.29,639.22,557.15,-49.02,72.23
02:32.3,382.69,638.95,557.45,-48.31,72.46
02:32.3,383.1,638.68,557.75,-47.59,72.7
02:32.4,383.51,638.4,558.05,-46.83,72.93
02:32.4,383.92,638.12,558.35,-46.07,73.17
02:32.4,384.33,637.83,558.64,-45.35,73.45
02:32.4,384.74,637.54,558.93,-44.65,73.73
02:32.4,385.15,637.25,559.22,-43.98,74
02:32.5,385.57,636.95,559.51,-43.31,74.26
02:32.5,385.99,636.64,559.8,-42.65,74.56
02:32.5,386.41,636.33,560.08,-42.01,74.84
02:32.5,386.83,636.02,560.36,-41.38,75.12
02:32.5,387.25,635.7,560.63,-40.73,75.42
02:32.6,387.67,635.38,560.91,-40.07,75.72
02:32.6,388.1,635.06,561.18,-39.41,76.05
02:32.6,388.53,634.73,561.45,-38.75,76.37
02:32.6,388.96,634.39,561.72,-38.08,76.7
02:32.6,389.39,634.05,561.99,-37.4,77.03
02:32.7,389.82,633.71,562.25,-36.73,77.35
02:32.7,390.26,633.36,562.51,-36.07,77.69
02:32.7,390.69,633.01,562.77,-35.42,78.04
02:32.7,391.13,632.65,563.03,-34.76,78.41
02:32.7,391.57,632.29,563.28,-34.09,78.78
02:32.8,392.02,631.93,563.53,-33.43,79.13
02:32.8,392.46,631.56,563.78,-32.78,79.49
02:32.8,392.91,631.19,564.02,-32.14,79.86
02:32.8,393.36,630.81,564.26,-31.51,80.2
02:32.8,393.81,630.43,564.5,-30.9,80.57
02:32.9,394.26,630.04,564.74,-30.31,80.97
02:32.9,394.72,629.65,564.97,-29.75,81.4
02:32.9,395.18,629.25,565.2,-29.18,81.79
02:32.9,395.64,628.85,565.43,-28.61,82.17
02:32.9,396.1,628.45,565.65,-28.05,82.55
02:33.0,396.57,628.04,565.88,-27.47,82.95
02:33.0,397.03,627.63,566.1,-26.88,83.36
02:33.0,397.5,627.21,566.31,-26.3,83.78
02:33.0,397.97,626.79,566.53,-25.73,84.2
02:33.0,398.45,626.37,566.74,-25.17,84.62
02:33.1,398.92,625.94,566.94,-24.63,85.03
02:33.1,399.4,625.51,567.15,-24.1,85.42
02:33.1,399.88,625.07,567.35,-23.56,85.81
02:33.1,400.37,624.63,567.55,-23,86.22
02:33.1,400.85,624.19,567.75,-22.45,86.65
02:33.2,401.34,623.74,567.94,-21.91,87.09
02:33.2,401.83,623.29,568.13,-21.37,87.54
02:33.2,402.32,622.84,568.32,-20.84,87.94
02:33.2,402.82,622.38,568.5,-20.33,88.34
02:33.2,403.31,621.91,568.68,-19.87,88.77
02:33.3,403.82,621.45,568.86,-19.46,89.26
02:33.3,404.32,620.98,569.03,-19.08,89.75
02:33.3,404.82,620.5,569.21,-18.68,90.22
02:33.3,405.33,620.02,569.37,-18.27,90.69
02:33.3,405.84,619.54,569.54,-17.83,91.16
02:33.4,406.36,619.05,569.7,-17.37,91.62
02:33.4,406.87,618.56,569.86,-16.92,92.1
02:33.4,407.39,618.07,570.01,-16.52,92.59
02:33.4,407.92,617.57,570.16,-16.15,93.09
02:33.4,408.44,617.06,570.31,-15.8,93.59
02:33.5,408.97,616.56,570.46,-15.44,94.08
02:33.5,409.5,616.05,570.6,-15.03,94.58
02:33.5,410.03,615.54,570.74,-14.58,95.05
02:33.5,410.56,615.02,570.88,-14.1,95.52
02:33.5,411.1,614.5,571.02,-13.6,95.99
02:33.6,411.64,613.98,571.15,-13.09,96.48
02:33.6,412.19,613.45,571.28,-12.57,96.94
02:33.6,412.73,612.92,571.41,-12.06,97.41
02:33.6,413.28,612.39,571.53,-11.58,97.91
02:33.6,413.83,611.85,571.65,-11.11,98.41
02:33.7,414.38,611.31,571.77,-10.61,98.91
02:33.7,414.94,610.76,571.88,-10.07,99.35
02:33.7,415.5,610.22,572,-9.51,99.77
02:33.7,416.06,609.67,572.1,-8.95,100.23
02:33.7,416.62,609.11,572.21,-8.43,100.71
02:33.8,417.19,608.56,572.31,-7.97,101.17
02:33.8,417.76,608,572.4,-7.56,101.63
02:33.8,418.33,607.43,572.5,-7.21,102.08
02:33.8,418.9,606.87,572.58,-6.92,102.54
02:33.8,419.48,606.3,572.67,-6.68,102.97
02:33.9,420.06,605.72,572.75,-6.46,103.43
02:33.9,420.64,605.15,572.82,-6.28,103.88
02:33.9,421.22,604.57,572.9,-6.13,104.37
02:33.9,421.81,603.99,572.97,-5.97,104.86
02:33.9,422.4,603.4,573.04,-5.79,105.37
02:34.0,423,602.81,573.11,-5.58,105.86
02:34.0,423.59,602.22,573.17,-5.37,106.37
02:34.0,424.19,601.63,573.23,-5.15,106.87
02:34.0,424.79,601.03,573.3,-4.95,107.4
02:34.0,425.4,600.43,573.35,-4.78,107.96
02:34.1,426.01,599.82,573.41,-4.64,108.52
02:34.1,426.62,599.21,573.47,-4.53,109.1
02:34.1,427.23,598.6,573.52,-4.4,109.73
02:34.1,427.85,597.99,573.57,-4.22,110.28
02:34.1,428.47,597.37,573.62,-4.01,110.81
02:34.2,429.09,596.75,573.67,-3.76,111.32
02:34.2,429.72,596.12,573.71,-3.48,111.82
02:34.2,430.35,595.5,573.76,-3.17,112.31
02:34.2,430.98,594.87,573.8,-2.85,112.83
02:34.2,431.62,594.23,573.84,-2.54,113.37
02:34.3,432.26,593.6,573.88,-2.28,113.97
