,sLapDistance,xCarX,xCarY,aYaw,vCar
00:24.2,983.19,-122.52,-325.25,-92.29,122.59
00:24.2,984.89,-122.4,-323.54,-91.09,123.44
00:24.3,986.61,-122.32,-321.82,-89.97,124.36
00:24.4,988.35,-122.27,-320.09,-88.97,125.32
00:24.4,990.09,-122.25,-318.34,-88.11,126.28
00:24.4,991.85,-122.27,-316.58,-87.43,127.27
00:24.5,993.63,-122.32,-314.81,-86.85,128.25
00:24.6,995.42,-122.4,-313.02,-86.09,129.2
00:24.6,997.22,-122.51,-311.23,-84.97,130.13
00:24.6,999.03,-122.66,-309.42,-83.53,131.06
00:24.7,1000.86,-122.83,-307.6,-82.02,132.02
00:24.8,1002.7,-123.05,-305.77,-80.66,133.02
00:24.8,1004.55,-123.3,-303.94,-79.41,134.03
00:24.8,1006.42,-123.59,-302.09,-78.14,135.04
00:24.9,1008.3,-123.92,-300.24,-76.95,136.06
00:24.9,1010.19,-124.28,-298.37,-76.04,137
00:25.0,1012.1,-124.69,-296.51,-75.23,137.88
00:25.1,1014.02,-125.12,-294.64,-74.3,138.84
00:25.1,1015.96,-125.6,-292.76,-73.41,139.86
00:25.1,1017.9,-126.11,-290.88,-72.6,140.86
00:25.2,1019.87,-126.66,-289,-71.59,141.88
00:25.3,1021.84,-127.25,-287.11,-70.39,142.94
00:25.3,1023.84,-127.87,-285.22,-69.28,144
00:25.4,1025.84,-128.53,-283.32,-68.28,145.02
00:25.4,1027.86,-129.23,-281.42,-67.21,146.05
00:25.5,1029.9,-129.97,-279.53,-66.11,147.08
00:25.5,1031.95,-130.75,-277.63,-65.04,148.05
00:25.6,1034.01,-131.57,-275.74,-63.97,149.05
00:25.6,1036.08,-132.43,-273.85,-63.01,149.99
00:25.6,1038.17,-133.33,-271.96,-61.99,150.86
00:25.7,1040.27,-134.26,-270.08,-60.83,151.78
00:25.8,1042.39,-135.22,-268.2,-59.61,152.69
00:25.8,1044.51,-136.24,-266.33,-58.38,153.56
00:25.9,1046.65,-137.29,-264.47,-57.16,154.43
00:25.9,1048.8,-138.39,-262.62,-56.03,155.3
00:25.9,1050.96,-139.52,-260.78,-55.01,156.11
00:26.0,1053.13,-140.69,-258.94,-54,156.81
00:26.1,1055.31,-141.9,-257.12,-52.69,157.46
00:26.1,1057.5,-143.14,-255.32,-51.24,158.17
00:26.1,1059.7,-144.41,-253.52,-50.02,158.88
00:26.2,1061.91,-145.72,-251.74,-49.09,159.58
00:26.3,1064.13,-147.07,-249.97,-48.31,160.46
00:26.3,1066.36,-148.46,-248.22,-48.14,161.3
00:26.3,1068.61,-149.88,-246.48,-48.2,161.93
00:26.4,1070.87,-151.32,-244.75,-48.48,163.03
00:26.5,1073.14,-152.78,-243.01,-49.12,164.09
00:26.5,1075.42,-154.26,-241.26,-49.34,165.03
00:26.5,1077.72,-155.76,-239.52,-48.88,165.96
00:26.6,1080.03,-157.27,-237.78,-48.19,166.94
00:26.6,1082.36,-158.81,-236.03,-47.85,167.88
00:26.7,1084.7,-160.36,-234.29,-47.78,168.76
00:26.8,1087.05,-161.93,-232.54,-47.62,169.73
00:26.8,1089.41,-163.52,-230.78,-47.32,170.56
00:26.8,1091.78,-165.12,-229.03,-46.91,171.42
00:26.9,1094.17,-166.74,-227.28,-46.54,172.35
00:26.9,1096.57,-168.38,-225.52,-46.34,173.25
00:27.0,1098.98,-170.04,-223.77,-46.27,174.1
00:27.1,1101.41,-171.7,-222.01,-46.22,174.93
00:27.1,1103.84,-173.38,-220.25,-46.16,175.78
00:27.1,1106.29,-175.08,-218.48,-46.07,176.61
00:27.2,1108.75,-176.78,-216.71,-45.95,177.47
00:27.2,1111.22,-178.5,-214.93,-45.83,178.32
00:27.3,1113.7,-180.22,-213.15,-45.71,179.13
00:27.4,1116.19,-181.96,-211.36,-45.59,179.94
00:27.4,1118.7,-183.71,-209.57,-45.47,180.74
00:27.4,1121.22,-185.47,-207.77,-45.34,181.58
00:27.5,1123.74,-187.25,-205.97,-45.24,182.38
00:27.6,1126.28,-189.03,-204.17,-45.15,183.18
00:27.6,1128.83,-190.83,-202.36,-45.07,183.97
00:27.6,1131.39,-192.63,-200.54,-45,184.73
00:27.7,1133.96,-194.45,-198.72,-44.94,185.51
00:27.8,1136.54,-196.28,-196.9,-44.89,186.27
00:27.8,1139.14,-198.11,-195.06,-44.87,187.04
00:27.8,1141.74,-199.95,-193.23,-44.87,187.81
00:27.9,1144.35,-201.81,-191.38,-44.9,188.56
00:28.0,1146.98,-203.66,-189.53,-44.94,189.27
00:28.0,1149.61,-205.53,-187.67,-44.99,189.98
00:28.0,1152.26,-207.4,-185.8,-45.04,190.76
00:28.1,1154.91,-209.28,-183.93,-45.09,191.5
00:28.1,1157.57,-211.16,-182.04,-45.15,192.22
00:28.2,1160.25,-213.05,-180.15,-45.21,192.93
00:28.2,1162.93,-214.95,-178.25,-45.27,193.63
00:28.3,1165.63,-216.84,-176.34,-45.34,194.34
00:28.4,1168.33,-218.75,-174.41,-45.4,195.07
00:28.4,1171.05,-220.66,-172.49,-45.47,195.77
00:28.5,1173.77,-222.57,-170.55,-45.54,196.45
00:28.5,1176.5,-224.49,-168.6,-45.6,197.13
00:28.6,1179.25,-226.41,-166.64,-45.67,197.78
00:28.6,1182,-228.34,-164.68,-45.75,198.46
00:28.6,1184.76,-230.27,-162.7,-45.84,199.14
00:28.7,1187.53,-232.2,-160.72,-45.93,199.81
00:28.7,1190.31,-234.14,-158.73,-46.01,200.45
00:28.8,1193.1,-236.08,-156.73,-46.08,201.08
00:28.9,1195.9,-238.02,-154.71,-46.15,201.7
00:28.9,1198.7,-239.97,-152.7,-46.25,202.23
00:29.0,1201.51,-241.92,-150.67,-46.42,202.94
00:29.0,1204.34,-243.87,-148.63,-46.64,203.61
00:29.1,1207.17,-245.82,-146.58,-46.86,204.21
00:29.1,1210.01,-247.77,-144.51,-47.05,204.82
00:29.1,1212.86,-249.72,-142.43,-47.19,205.42
00:29.2,1215.72,-251.67,-140.35,-47.3,206.02
00:29.3,1218.58,-253.63,-138.25,-47.42,206.63
00:29.3,1221.46,-255.58,-136.14,-47.57,207.22
00:29.3,1224.34,-257.53,-134.02,-47.73,207.81
00:29.4,1227.23,-259.48,-131.88,-47.9,208.37
00:29.5,1230.13,-261.43,-129.74,-48.07,208.96
00:29.5,1233.03,-263.38,-127.59,-48.23,209.5
00:29.5,1235.95,-265.33,-125.42,-48.46,210.05
00:29.6,1238.87,-267.28,-123.24,-48.71,210.65
00:29.6,1241.8,-269.22,-121.05,-48.92,211.2
00:29.7,1244.73,-271.16,-118.85,-49.16,211.75
00:29.7,1247.68,-273.1,-116.63,-49.37,212.32
00:29.8,1250.63,-275.04,-114.4,-49.53,212.86
00:29.9,1253.59,-276.97,-112.16,-49.69,213.36
00:29.9,1256.56,-278.9,-109.91,-49.9,213.88
00:30.0,1259.54,-280.82,-107.64,-50.13,214.42
00:30.0,1262.52,-282.74,-105.36,-50.36,214.93
00:30.1,1265.51,-284.66,-103.07,-50.61,215.42
00:30.1,1268.5,-286.57,-100.76,-50.84,215.93
00:30.1,1271.51,-288.48,-98.44,-51.06,216.42
00:30.2,1274.51,-290.38,-96.11,-51.27,216.9
00:30.3,1277.53,-292.28,-93.77,-51.54,217.29
00:30.3,1280.55,-294.17,-91.42,-51.99,217.66
00:30.4,1283.57,-296.06,-89.05,-52.61,218.26
00:30.4,1286.61,-297.93,-86.67,-53.08,218.83
00:30.5,1289.65,-299.8,-84.26,-53.27,219.23
00:30.5,1292.7,-301.65,-81.84,-53.56,219.66
00:30.6,1295.75,-303.49,-79.4,-53.8,220.17
00:30.6,1298.81,-305.32,-76.95,-53.97,220.55
00:30.6,1301.88,-307.14,-74.48,-54.43,220.92
00:30.7,1304.95,-308.95,-72,-55.11,221.43
00:30.7,1308.03,-310.74,-69.5,-55.84,221.91
00:30.8,1311.11,-312.52,-66.98,-56.36,222.35
00:30.9,1314.2,-314.27,-64.43,-56.67,222.78
00:30.9,1317.3,-316.01,-61.87,-56.95,223.22
00:30.9,1320.4,-317.73,-59.29,-57.28,223.66
00:31.0,1323.51,-319.43,-56.69,-57.74,224.1
00:31.0,1326.63,-321.12,-54.07,-58.29,224.53
00:31.1,1329.75,-322.79,-51.43,-58.86,224.95
00:31.2,1332.88,-324.44,-48.78,-59.43,225.35
00:31.2,1336.01,-326.07,-46.1,-59.97,225.76
00:31.2,1339.15,-327.68,-43.41,-60.48,226.17
00:31.3,1342.29,-329.27,-40.69,-60.96,226.57
00:31.4,1345.44,-330.83,-37.96,-61.49,226.97
00:31.4,1348.59,-332.38,-35.21,-62.03,227.37
00:31.4,1351.76,-333.9,-32.44,-62.56,227.77
00:31.5,1354.92,-335.4,-29.65,-63.05,228.16
00:31.6,1358.09,-336.88,-26.85,-63.53,228.57
00:31.6,1361.27,-338.34,-24.02,-63.95,228.96
00:31.6,1364.45,-339.78,-21.18,-64.35,229.35
00:31.7,1367.64,-341.19,-18.33,-64.75,229.75
00:31.8,1370.83,-342.59,-15.46,-65.16,230.15
00:31.8,1374.03,-343.97,-12.57,-65.6,230.53
00:31.9,1377.24,-345.33,-9.67,-66.05,230.94
00:31.9,1380.45,-346.67,-6.75,-66.44,231.32
00:32.0,1383.66,-347.99,-3.82,-66.85,231.71
00:32.0,1386.88,-349.29,-0.87,-67.27,232.12
00:32.1,1390.11,-350.57,2.09,-67.61,232.52
00:32.1,1393.34,-351.84,5.06,-67.87,232.92
00:32.1,1396.58,-353.09,8.05,-68.07,233.32
00:32.2,1399.82,-354.33,11.05,-68.24,233.72
00:32.2,1403.07,-355.55,14.05,-68.4,234.13
00:32.3,1406.32,-356.77,17.07,-68.61,234.53
00:32.4,1409.58,-357.98,20.1,-68.84,234.96
00:32.4,1412.85,-359.18,23.14,-69.04,235.37
00:32.5,1416.12,-360.36,26.19,-69.24,235.8
00:32.5,1419.4,-361.54,29.25,-69.47,236.21
00:32.5,1422.68,-362.71,32.32,-69.71,236.56
00:32.6,1425.97,-363.87,35.39,-69.94,236.57
00:32.6,1429.25,-365.01,38.47,-70.13,236.29
00:32.7,1432.53,-366.14,41.55,-70.28,235.84
00:32.7,1435.8,-367.26,44.62,-70.37,235.32
00:32.8,1439.07,-368.37,47.69,-70.42,234.7
00:32.8,1442.32,-369.47,50.75,-70.48,233.4
00:32.9,1445.54,-370.55,53.79,-70.56,231.41
00:33.0,1448.74,-371.62,56.81,-70.59,228.99
00:33.0,1451.9,-372.68,59.79,-70.57,226.26
00:33.0,1455.03,-373.72,62.73,-70.54,223.24
00:33.1,1458.1,-374.74,65.64,-70.49,220.01
00:33.2,1461.14,-375.75,68.49,-70.43,216.49
00:33.2,1464.12,-376.74,71.3,-70.43,212.89
00:33.2,1467.05,-377.72,74.07,-70.49,209.22
00:33.3,1469.93,-378.68,76.79,-70.56,205.5
00:33.3,1472.76,-379.62,79.45,-70.61,201.74
00:33.4,1475.53,-380.54,82.07,-70.59,197.98
00:33.5,1478.26,-381.44,84.64,-70.58,194.44
00:33.5,1480.93,-382.33,87.17,-70.59,191.09
00:33.5,1483.57,-383.2,89.65,-70.63,187.75
00:33.6,1486.15,-384.06,92.09,-70.7,184.52
00:33.6,1488.69,-384.9,94.49,-70.76,181.42
00:33.7,1491.19,-385.72,96.85,-70.84,178.27
00:33.8,1493.64,-386.53,99.16,-70.85,174.67
00:33.8,1496.04,-387.31,101.43,-70.8,171.23
00:33.9,1498.4,-388.09,103.65,-70.74,168.01
00:33.9,1500.71,-388.85,105.84,-70.69,165.05
00:34.0,1502.99,-389.6,107.98,-70.65,162.13
00:34.0,1505.21,-390.33,110.09,-70.6,158.96
00:34.0,1507.4,-391.05,112.15,-70.59,155.56
00:34.1,1509.54,-391.76,114.17,-70.58,152.28
00:34.1,1511.63,-392.45,116.14,-70.64,148.84
00:34.2,1513.67,-393.12,118.07,-70.74,145.58
00:34.2,1515.68,-393.78,119.96,-70.85,142.65
00:34.3,1517.64,-394.42,121.82,-70.95,139.92
00:34.3,1519.56,-395.05,123.64,-71.04,137.23
00:34.4,1521.45,-395.66,125.42,-71.1,134.58
00:34.5,1523.3,-396.26,127.17,-71.21,132.02
00:34.5,1525.11,-396.85,128.89,-71.39,129.12
00:34.6,1526.89,-397.41,130.57,-71.72,126.17
00:34.6,1528.62,-397.96,132.21,-72.23,123.23
00:34.6,1530.31,-398.48,133.82,-72.88,120.38
00:34.7,1531.96,-398.98,135.4,-73.79,117.85
00:34.8,1533.59,-399.45,136.95,-74.98,115.47
00:34.8,1535.17,-399.88,138.48,-76.11,113.06
00:34.8,1536.73,-400.28,139.98,-77.27,110.96
00:34.9,1538.25,-400.65,141.46,-78.47,109.02
00:35.0,1539.75,-400.98,142.93,-79.72,107.17
00:35.0,1541.23,-401.28,144.37,-81.13,105.29
00:35.0,1542.68,-401.54,145.8,-82.33,103.29
00:35.1,1544.1,-401.76,147.2,-83.38,101.36
00:35.2,1545.49,-401.95,148.58,-84.43,99.53
00:35.2,1546.86,-402.1,149.94,-85.49,97.73
00:35.3,1548.21,-402.22,151.28,-86.75,96.05
00:35.3,1549.53,-402.32,152.6,-88.14,94.24
00:35.3,1550.82,-402.38,153.9,-89.49,92.37
00:35.4,1552.09,-402.41,155.17,-90.94,90.52
00:35.5,1553.34,-402.41,156.41,-92.32,88.56
00:35.5,1554.55,-402.37,157.63,-93.63,86.74
00:35.5,1555.75,-402.31,158.82,-95.05,85.05
00:35.6,1556.91,-402.22,159.98,-96.41,83.23
00:35.7,1558.06,-402.1,161.12,-97.83,81.48
00:35.7,1559.18,-401.95,162.23,-99.45,79.69
00:35.7,1560.27,-401.77,163.31,-101.01,77.78
00:35.8,1561.34,-401.57,164.36,-102.71,76.03
00:35.9,1562.39,-401.34,165.37,-104.59,74.29
00:35.9,1563.41,-401.08,166.36,-106.36,72.59
00:36.0,1564.41,-400.79,167.31,-108.16,71.07
00:36.0,1565.39,-400.48,168.24,-109.97,69.76
00:36.1,1566.35,-400.13,169.14,-111.78,68.65
00:36.1,1567.3,-399.76,170.01,-113.72,67.82
00:36.1,1568.24,-399.37,170.86,-115.77,67.19
00:36.2,1569.17,-398.94,171.68,-117.87,66.57
00:36.2,1570.09,-398.49,172.49,-120.02,65.95
00:36.3,1571.01,-398.01,173.26,-122.26,65.31
00:36.3,1571.91,-397.51,174.01,-124.54,64.68
00:36.4,1572.81,-396.98,174.73,-126.84,64.05
00:36.5,1573.7,-396.43,175.42,-129.17,63.42
00:36.5,1574.58,-395.85,176.08,-131.53,62.78
00:36.6,1575.45,-395.26,176.71,-133.9,62.16
00:36.6,1576.31,-394.64,177.31,-136.28,61.54
00:36.6,1577.17,-394,177.88,-138.71,61.34
00:36.7,1578.03,-393.34,178.42,-141.11,61.5
00:36.7,1578.89,-392.65,178.93,-143.38,61.88
00:36.8,1579.76,-391.94,179.42,-145.64,62.44
00:36.8,1580.63,-391.21,179.88,-147.99,63.1
00:36.9,1581.52,-390.45,180.33,-150.38,63.8
00:37.0,1582.41,-389.66,180.74,-152.77,64.47
00:37.0,1583.32,-388.85,181.13,-155.17,65.11
00:37.0,1584.23,-388.01,181.49,-157.58,65.73
00:37.1,1585.15,-387.16,181.82,-159.98,66.34
00:37.2,1586.08,-386.28,182.12,-162.3,66.96
00:37.2,1587.02,-385.38,182.38,-164.55,67.6
00:37.3,1587.96,-384.47,182.62,-166.8,68.37
00:37.3,1588.92,-383.54,182.82,-169.12,69.26
00:37.4,1589.89,-382.58,182.99,-171.51,70.18
00:37.4,1590.87,-381.61,183.13,-173.97,71.07
00:37.5,1591.87,-380.62,183.23,-176.46,71.9
00:37.5,1592.87,-379.62,183.3,-178.82,72.69
00:37.5,1593.89,-378.61,183.34,179.26,73.48
00:37.6,1594.91,-377.58,183.35,177.96,74.3
00:37.6,1595.95,-376.54,183.32,177.18,75.13
00:37.7,1597,-375.5,183.27,176.61,76.04
00:37.7,1598.07,-374.44,183.2,175.81,76.95
00:37.8,1599.14,-373.37,183.1,174.52,77.85
00:37.9,1600.23,-372.29,182.98,172.77,78.85
00:37.9,1601.34,-371.19,182.82,170.79,79.94
00:38.0,1602.45,-370.09,182.63,168.76,81.02
00:38.0,1603.59,-368.98,182.41,166.66,81.97
00:38.1,1604.73,-367.87,182.16,164.57,82.8
00:38.1,1605.89,-366.75,181.87,162.65,83.63
00:38.2,1607.05,-365.62,181.55,160.93,84.49
00:38.2,1608.23,-364.5,181.2,159.4,85.35
00:38.2,1609.42,-363.37,180.81,158.14,86.3
00:38.3,1610.63,-362.24,180.39,157.27,87.4
00:38.4,1611.85,-361.11,179.94,156.79,88.64
00:38.4,1613.09,-359.96,179.46,156.47,89.96
00:38.5,1614.35,-358.81,178.96,155.85,91.31
00:38.5,1615.63,-357.64,178.44,154.67,92.64
00:38.6,1616.92,-356.47,177.88,153.1,93.97
00:38.6,1618.24,-355.3,177.29,151.56,95.27
00:38.6,1619.57,-354.12,176.68,150.36,96.54
00:38.7,1620.92,-352.93,176.03,149.47,97.81
00:38.8,1622.28,-351.74,175.36,148.8,99.1
00:38.8,1623.67,-350.54,174.66,148.32,100.44
00:38.8,1625.08,-349.34,173.94,147.98,101.84
00:38.9,1626.5,-348.12,173.19,147.6,103.29
00:39.0,1627.94,-346.9,172.43,146.98,104.78
00:39.0,1629.41,-345.67,171.63,146.07,106.17
00:39.0,1630.89,-344.43,170.82,145.05,107.46
00:39.1,1632.39,-343.18,169.98,144.12,108.78
00:39.2,1633.91,-341.93,169.12,143.32,110.12
00:39.2,1635.45,-340.67,168.24,142.42,111.37
00:39.3,1637,-339.41,167.33,141.26,112.55
00:39.3,1638.57,-338.15,166.39,140,113.71
00:39.3,1640.16,-336.88,165.43,138.72,114.86
00:39.4,1641.76,-335.62,164.44,137.41,116.01
00:39.5,1643.38,-334.36,163.43,136.25,117.14
00:39.5,1645.01,-333.1,162.39,135.44,118.2
00:39.5,1646.66,-331.83,161.33,135.03,119.31
00:39.6,1648.33,-330.57,160.24,135.07,120.61
00:39.6,1650.01,-329.31,159.12,135.59,121.87
00:39.7,1651.71,-328.05,157.99,136.4,123.09
00:39.7,1653.43,-326.77,156.83,137.13,124.33
00:39.8,1655.17,-325.49,155.66,137.38,125.62
00:39.9,1656.92,-324.21,154.47,136.89,127
00:39.9,1658.7,-322.92,153.25,135.91,128.47
00:40.0,1660.49,-321.63,152.01,135.02,129.81
00:40.0,1662.3,-320.34,150.73,134.39,131.1
00:40.0,1664.13,-319.05,149.44,133.91,132.37
00:40.1,1665.98,-317.75,148.11,133.42,133.62
00:40.2,1667.84,-316.46,146.77,132.83,134.85
00:40.2,1669.72,-315.18,145.4,132.1,136.06
00:40.2,1671.62,-313.89,144,131.26,137.28
00:40.3,1673.54,-312.61,142.57,130.44,138.55
00:40.3,1675.47,-311.34,141.12,129.74,139.75
00:40.4,1677.42,-310.08,139.63,129.11,140.92
00:40.5,1679.38,-308.83,138.12,128.53,142.07
00:40.5,1681.37,-307.58,136.58,127.94,143.18
00:40.6,1683.36,-306.34,135.02,127.25,144.28
00:40.6,1685.37,-305.11,133.43,126.53,145.44
00:40.6,1687.4,-303.88,131.81,125.9,146.58
00:40.7,1689.44,-302.67,130.17,125.31,147.66
00:40.8,1691.5,-301.46,128.5,124.71,148.74
00:40.8,1693.58,-300.27,126.8,124.12,149.83
00:40.9,1695.66,-299.08,125.08,123.57,150.9
00:40.9,1697.77,-297.91,123.34,123.02,151.97
00:41.0,1699.89,-296.74,121.57,122.51,153.02
00:41.0,1702.02,-295.58,119.78,122,154.02
00:41.0,1704.16,-294.43,117.97,121.43,155.04
00:41.1,1706.32,-293.29,116.14,120.88,156.09
00:41.1,1708.5,-292.16,114.28,120.36,157.1
00:41.2,1710.69,-291.04,112.4,119.87,158.1
00:41.3,1712.89,-289.92,110.5,119.43,159.1
00:41.3,1715.11,-288.82,108.58,119.03,160.07
00:41.3,1717.34,-287.73,106.63,118.62,161.03
00:41.4,1719.58,-286.64,104.67,118.19,162.02
00:41.5,1721.84,-285.56,102.69,117.8,162.98
00:41.5,1724.11,-284.49,100.69,117.4,163.91
00:41.6,1726.39,-283.43,98.66,116.98,164.85
00:41.6,1728.69,-282.38,96.62,116.56,165.79
00:41.7,1731,-281.34,94.56,116.17,166.7
00:41.7,1733.32,-280.3,92.49,115.78,167.57
00:41.7,1735.65,-279.27,90.39,115.31,168.46
00:41.8,1738,-278.25,88.28,114.83,169.41
00:41.8,1740.36,-277.24,86.15,114.46,170.33
00:41.9,1742.73,-276.24,84,114.25,171.22
00:42.0,1745.11,-275.25,81.83,114.13,172.08
00:42.0,1747.51,-274.26,79.65,114.02,172.93
00:42.1,1749.92,-273.28,77.45,113.9,173.81
00:42.1,1752.34,-272.29,75.24,113.79,174.65
00:42.1,1754.77,-271.31,73.02,113.66,175.48
00:42.2,1757.21,-270.32,70.78,113.49,176.36
00:42.2,1759.67,-269.34,68.53,113.35,177.2
00:42.3,1762.13,-268.35,66.27,113.21,178
00:42.4,1764.61,-267.37,64,113.07,178.82
00:42.4,1767.1,-266.39,61.71,112.95,179.66
00:42.5,1769.6,-265.41,59.41,112.87,180.45
00:42.5,1772.11,-264.43,57.1,112.84,181.24
00:42.5,1774.64,-263.44,54.77,112.84,182.06
00:42.6,1777.17,-262.46,52.44,112.9,182.85
00:42.7,1779.71,-261.46,50.1,112.98,183.61
00:42.7,1782.27,-260.47,47.75,113.09,184.36
00:42.8,1784.84,-259.46,45.39,113.24,185.16
00:42.8,1787.41,-258.45,43.02,113.4,185.94
00:42.9,1790,-257.42,40.64,113.59,186.6
00:42.9,1792.6,-256.39,38.26,113.92,187.39
00:43.0,1795.21,-255.34,35.87,114.25,188.22
00:43.0,1797.82,-254.27,33.48,114.49,188.92
00:43.1,1800.45,-253.19,31.08,114.82,189.58
00:43.1,1803.09,-252.1,28.68,115.32,190.29
00:43.1,1805.74,-250.98,26.28,115.88,191.08
00:43.2,1808.4,-249.85,23.88,116.34,191.81
00:43.2,1811.06,-248.69,21.47,116.76,192.48
00:43.3,1813.74,-247.51,19.07,117.2,193.19
00:43.4,1816.43,-246.3,16.67,117.57,193.92
00:43.4,1819.13,-245.08,14.26,117.85,194.62
00:43.5,1821.83,-243.83,11.86,118.21,195.26
00:43.5,1824.55,-242.57,9.45,118.65,195.96
00:43.6,1827.28,-241.28,7.05,119.13,196.63
00:43.6,1830.01,-239.98,4.64,119.6,197.37
00:43.6,1832.76,-238.65,2.24,119.87,198.04
00:43.7,1835.51,-237.3,-0.16,120,198.67
00:43.7,1838.28,-235.93,-2.56,120.15,199.28
00:43.8,1841.05,-234.55,-4.97,120.4,199.74
00:43.8,1843.82,-233.16,-7.37,120.9,200.47
00:43.9,1846.62,-231.76,-9.78,121.33,201.35
00:44.0,1849.42,-230.33,-12.19,121.51,201.97
00:44.0,1852.23,-228.88,-14.6,121.58,202.6
00:44.0,1855.04,-227.42,-17.01,121.69,203.22
00:44.1,1857.87,-225.94,-19.42,121.88,203.72
00:44.1,1860.7,-224.46,-21.83,122.35,204.41
00:44.2,1863.55,-222.95,-24.25,122.83,205.24
00:44.2,1866.4,-221.43,-26.66,123.11,205.82
00:44.3,1869.26,-219.88,-29.07,123.51,206.43
00:44.4,1872.13,-218.32,-31.48,123.97,207.07
00:44.4,1875.01,-216.74,-33.88,124.58,207.56
00:44.5,1877.9,-215.13,-36.28,125.58,208.16
00:44.5,1880.79,-213.5,-38.67,126.7,208.82
00:44.5,1883.7,-211.83,-41.04,127.46,209.41
00:44.6,1886.61,-210.12,-43.4,127.92,209.93
00:44.7,1889.53,-208.38,-45.75,128.47,210.48
00:44.7,1892.45,-206.62,-48.08,129.15,211.07
00:44.8,1895.39,-204.81,-50.39,129.86,211.62
00:44.8,1898.33,-202.97,-52.69,130.65,212.08
00:44.8,1901.28,-201.1,-54.96,131.67,212.25
00:44.9,1904.22,-199.19,-57.21,132.64,211.62
00:45.0,1907.15,-197.26,-59.41,133.65,210.66
00:45.0,1910.07,-195.31,-61.58,134.92,209.43
00:45.0,1912.97,-193.33,-63.7,136.22,208.05
00:45.1,1915.84,-191.33,-65.77,137.41,206.61
00:45.2,1918.7,-189.31,-67.8,138.61,205.18
00:45.2,1921.54,-187.28,-69.78,139.73,203.87
00:45.2,1924.36,-185.22,-71.71,140.77,202.7
00:45.3,1927.17,-183.15,-73.6,141.82,201.55
00:45.4,1929.96,-181.05,-75.45,142.9,200.35
00:45.4,1932.73,-178.94,-77.24,144,199.03
00:45.5,1935.48,-176.8,-78.98,144.95,197.6
00:45.5,1938.21,-174.65,-80.67,145.85,196.12
00:45.6,1940.93,-172.49,-82.31,146.6,194.72
00:45.6,1943.62,-170.32,-83.91,147.35,193.37
00:45.6,1946.3,-168.14,-85.46,148.23,192.12
00:45.7,1948.96,-165.95,-86.97,149.06,190.91
00:45.8,1951.6,-163.74,-88.42,149.87,189.71
00:45.8,1954.22,-161.53,-89.83,150.67,188.43
00:45.8,1956.83,-159.3,-91.2,151.46,187.11
00:45.9,1959.42,-157.07,-92.51,152.36,185.8
00:46.0,1961.99,-154.83,-93.78,153.41,184.5
00:46.0,1964.54,-152.59,-95,154.5,183.19
00:46.0,1967.08,-150.35,-96.18,155.63,181.89
00:46.1,1969.59,-148.09,-97.3,156.77,180.63
00:46.2,1972.09,-145.83,-98.37,157.86,179.47
00:46.2,1974.57,-143.57,-99.4,158.96,178.43
00:46.3,1977.05,-141.3,-100.39,160.19,177.62
00:46.3,1979.51,-139.03,-101.32,161.36,177.16
00:46.3,1981.96,-136.74,-102.22,162.27,176.86
00:46.4,1984.42,-134.43,-103.07,163.18,176.6
00:46.5,1986.87,-132.12,-103.88,164.07,176.29
00:46.5,1989.31,-129.8,-104.64,164.85,175.9
00:46.5,1991.75,-127.47,-105.36,165.6,175.44
00:46.6,1994.18,-125.13,-106.04,166.35,174.89
00:46.7,1996.61,-122.79,-106.67,167.35,174.34
00:46.7,1999.02,-120.44,-107.27,168.44,173.82
00:46.7,2001.43,-118.1,-107.82,169.61,173.32
00:46.8,2003.84,-115.75,-108.33,170.76,172.92
00:46.8,2006.23,-113.4,-108.8,171.93,172.57
00:46.9,2008.63,-111.04,-109.22,173.12,172.29
00:47.0,2011.02,-108.68,-109.6,174.17,171.98
00:47.0,2013.4,-106.31,-109.93,175.13,171.72
00:47.0,2015.79,-103.95,-110.21,175.85,171.58
00:47.1,2018.17,-101.58,-110.46,176.65,171.42
00:47.1,2020.55,-99.21,-110.67,177.67,171.4
00:47.2,2022.92,-96.83,-110.84,178.62,171.29
00:47.3,2025.3,-94.46,-110.97,107.66,171.21
00:47.3,2027.68,-92.08,-111.06,-179.46,171.08
00:47.4,2030.05,-89.71,-111.11,-178.43,170.91
00:47.4,2032.42,-87.34,-111.12,-177.47,170.53
00:47.5,2034.78,-84.97,-111.09,-176.25,170.1
00:47.5,2037.14,-82.61,-111.02,-175.04,169.65
00:47.5,2039.49,-80.26,-110.9,-173.88,169.21
00:47.6,2041.84,-77.92,-110.73,-172.77,168.78
00:47.7,2044.18,-75.59,-110.52,-171.84,168.33
00:47.7,2046.51,-73.27,-110.28,-170.83,167.8
00:47.7,2048.84,-70.96,-109.99,-169.65,167.23
00:47.8,2051.16,-68.67,-109.66,-168.5,166.64
00:47.8,2053.46,-66.39,-109.29,-167.42,166.06
00:47.9,2055.77,-64.12,-108.87,-166.37,165.49
00:47.9,2058.06,-61.87,-108.42,-165.35,164.96
00:48.0,2060.34,-59.64,-107.92,-164.44,164.42
00:48.1,2062.62,-57.42,-107.39,-163.48,163.87
00:48.1,2064.89,-55.22,-106.82,-162.27,163.3
00:48.1,2067.16,-53.04,-106.22,-161.03,162.71
00:48.2,2069.41,-50.88,-105.57,-159.92,162.13
