,sLapDistance,xCarX,xCarY,aYaw,vCar
00:05.7,330.36,637.94,506.51,-121.93,106.17
00:05.8,331.78,638.76,507.72,-120.69,104.64
00:05.8,333.1,639.54,508.93,-119.38,103.08
00:05.8,334.63,640.28,510.15,-117.9,101.57
00:05.9,336.16,640.98,511.36,-116.47,99.99
00:05.9,337.48,641.64,512.57,-115.05,98.49
00:06.0,338.9,642.26,513.78,-113.63,97.01
00:06.0,340.12,642.84,514.98,-112.22,95.51
00:06.1,341.65,643.38,516.18,-110.76,94.08
00:06.2,342.87,643.88,517.38,-109.26,92.62
00:06.2,344.09,644.34,518.57,-107.84,91.14
00:06.2,345.41,644.76,519.75,-106.5,89.7
00:06.3,346.68,645.15,520.92,-105.26,88.3
00:06.4,347.96,645.5,522.09,-103.86,86.87
00:06.4,349.13,645.8,523.25,-102.07,85.57
00:06.4,350.3,646.07,524.39,-100.57,84.34
00:06.5,351.42,646.3,525.53,-99.53,83.16
00:06.6,352.74,646.5,526.66,-98.38,82.03
00:06.6,353.86,646.66,527.78,-96.8,80.93
00:06.7,354.98,646.79,528.89,-95.06,79.9
00:06.7,356.15,646.88,529.99,-93.32,78.86
00:06.8,357.11,646.94,531.08,-91.64,77.82
00:06.8,358.28,646.97,532.15,-89.89,76.72
00:06.8,359.25,646.96,533.21,-87.92,75.73
00:06.9,360.42,646.91,534.25,-85.99,74.87
00:07.0,361.49,646.83,535.28,-84.2,74.05
00:07.0,362.55,646.71,536.3,-82.43,73.36
00:07.0,363.52,646.56,537.3,-80.54,72.73
00:07.1,364.54,646.38,538.29,-78.52,72.21
00:07.1,365.45,646.17,539.27,-76.46,71.73
00:07.2,366.52,645.92,540.23,-74.38,71.27
00:07.3,367.49,645.65,541.18,-72.46,70.8
00:07.3,368.35,645.34,542.11,-70.61,70.33
00:07.3,369.42,645,543.02,-68.67,69.84
00:07.4,370.34,644.63,543.92,-66.62,69.39
00:07.5,371.35,644.23,544.79,-64.53,69.18
00:07.5,372.32,643.81,545.65,-62.49,69.4
00:07.5,373.29,643.34,546.5,-60.51,69.88
00:07.6,374.3,642.85,547.34,-58.47,70.53
00:07.6,375.22,642.32,548.17,-56.39,71.31
00:07.7,376.29,641.76,549,-54.26,72.13
00:07.8,377.25,641.16,549.81,-52.2,72.92
00:07.8,378.12,640.53,550.6,-50.23,73.73
00:07.8,379.19,639.86,551.39,-48.21,74.56
00:07.9,380.1,639.17,552.17,-46.08,75.4
00:08.0,381.22,638.44,552.93,-43.83,76.2
00:08.0,382.24,637.68,553.67,-41.62,77.04
00:08.1,383.61,636.9,554.41,-39.53,77.85
00:08.1,384.53,636.08,555.12,-37.41,78.57
00:08.1,385.49,635.23,555.82,-35.21,79.37
00:08.2,386.66,634.35,556.5,-33.11,80.19
00:08.3,387.63,633.45,557.15,-31,80.98
00:08.3,388.8,632.51,557.79,-28.74,81.77
00:08.3,389.77,631.56,558.41,-26.35,82.51
00:08.4,391.09,630.57,559.01,-23.82,83.24
00:08.4,392.21,629.57,559.59,-21.51,84
00:08.5,393.38,628.54,560.16,-19.75,84.77
00:08.6,394.55,627.49,560.7,-18.57,85.52
00:08.6,395.67,626.42,561.23,-17.77,86.26
00:08.7,396.79,625.33,561.74,-17.24,87.07
00:08.7,398.11,624.22,562.22,-17.06,87.91
00:08.8,399.23,623.09,562.7,-17.08,88.85
00:08.8,400.55,621.93,563.15,-17.06,89.9
00:08.8,401.77,620.75,563.58,-16.74,91.09
00:08.9,402.99,619.54,563.99,-16.17,92.48
00:08.9,404.31,618.31,564.37,-15.43,93.99
00:09.0,405.58,617.05,564.74,-14.57,95.39
00:09.0,406.96,615.76,565.1,-13.61,96.82
00:09.1,408.18,614.45,565.44,-12.83,98.33
00:09.2,409.6,613.11,565.76,-12.21,99.87
00:09.2,410.93,611.75,566.08,-11.62,101.34
00:09.3,412.35,610.36,566.39,-11.02,102.7
00:09.3,413.67,608.96,566.68,-10.32,104.22
00:09.3,415.2,607.53,566.96,-9.73,105.85
00:09.4,416.72,606.07,567.22,-9.15,107.44
00:09.5,418.25,604.59,567.47,-8.39,108.92
00:09.5,419.78,603.08,567.7,-7.46,110.41
00:09.6,421.3,601.55,567.92,-6.51,111.9
00:09.6,422.83,600,568.12,-5.56,113.33
00:09.7,424.35,598.43,568.31,-4.59,114.81
00:09.7,425.88,596.83,568.48,-3.74,116.21
00:09.8,427.41,595.22,568.63,-2.9,117.55
00:09.8,429.24,593.58,568.76,-2.11,119
00:09.8,430.76,591.92,568.88,-1.67,120.57
00:09.9,432.44,590.24,568.97,-1.62,122.08
00:10.0,434.12,588.54,569.05,-1.78,123.55
00:10.0,435.8,586.81,569.13,-2.03,125.1
00:10.1,437.58,585.06,569.2,-2.09,126.65
00:10.1,439.31,583.3,569.26,-1.75,128.08
00:10.2,441.14,581.51,569.31,-1.1,129.58
00:10.2,442.82,579.7,569.34,-0.35,130.96
00:10.2,444.7,577.87,569.36,0.51,132.28
00:10.3,446.48,576.02,569.36,1.36,133.67
00:10.4,448.36,574.16,569.34,1.86,135.1
00:10.4,450.29,572.27,569.3,1.99,136.43
00:10.5,452.02,570.37,569.25,1.93,137.79
00:10.5,453.96,568.45,569.2,1.75,139.1
00:10.6,455.99,566.51,569.14,1.6,140.41
00:10.6,457.92,564.55,569.09,1.5,141.73
00:10.7,459.86,562.57,569.03,1.51,142.8
00:10.7,461.74,560.59,568.98,1.59,142.1
00:10.7,463.82,558.63,568.92,1.8,140.1
00:10.8,465.71,556.7,568.86,2.16,137.51
00:10.9,467.59,554.81,568.78,2.68,134.73
00:10.9,469.52,552.96,568.7,3.21,132.03
00:11.0,471.45,551.15,568.61,3.85,129.5
00:11.0,473.18,549.37,568.5,4.97,127.37
00:11.1,475.01,547.62,568.37,5.85,125.03
00:11.1,476.84,545.91,568.21,6.75,122.98
00:11.2,478.57,544.22,568.03,7.89,121.09
00:11.2,480.2,542.56,567.82,8.74,119.53
00:11.3,481.93,540.93,567.59,9.67,117.96
00:11.3,483.56,539.32,567.33,11.05,116.45
00:11.4,485.19,537.74,567.05,12.56,114.9
00:11.4,486.61,536.19,566.73,13.86,113.28
00:11.5,488.75,534.67,566.38,15.08,111.78
00:11.5,489.97,533.17,566,16.42,110.22
00:11.6,491.49,531.71,565.59,17.71,108.67
00:11.6,493.02,530.27,565.16,19.05,107.23
00:11.6,494.54,528.87,564.71,20.39,105.76
00:11.7,496.07,527.49,564.23,21.79,104.33
00:11.7,497.6,526.14,563.72,23.23,102.94
00:11.8,499.12,524.83,563.19,24.55,101.57
00:11.8,500.34,523.54,562.63,25.95,100.23
00:11.9,501.87,522.28,562.05,27.46,98.96
00:11.9,503.09,521.06,561.44,28.9,97.69
00:12.0,504.62,519.87,560.81,30.31,96.62
00:12.0,505.84,518.71,560.15,31.66,95.58
00:12.1,507.36,517.57,559.47,32.97,94.58
00:12.2,508.58,516.47,558.77,34.41,93.55
00:12.2,509.8,515.4,558.05,35.99,92.62
00:12.3,511.13,514.36,557.31,37.61,91.65
00:12.3,512.4,513.35,556.54,39.25,90.79
00:12.4,513.67,512.37,555.76,40.81,89.95
00:12.4,514.99,511.42,554.95,42.39,89.16
00:12.4,516.21,510.5,554.13,44.13,88.54
00:12.5,517.43,509.62,553.28,45.92,88.06
00:12.6,518.76,508.76,552.41,47.61,87.62
00:12.6,520.03,507.94,551.52,49.22,87.17
00:12.7,521.2,507.14,550.61,50.88,86.72
00:12.7,522.32,506.38,549.68,52.49,86.31
00:12.8,523.44,505.65,548.73,54.02,85.88
00:12.8,524.76,504.95,547.77,55.7,85.51
00:12.9,525.88,504.29,546.79,57.47,85.39
00:12.9,527.05,503.65,545.79,59.06,85.55
00:12.9,528.22,503.03,544.77,60.51,85.9
00:13.0,529.34,502.44,543.73,62.16,86.42
00:13.1,530.56,501.88,542.66,64.1,87.07
00:13.1,531.78,501.35,541.57,66.11,87.8
00:13.1,532.9,500.84,540.46,67.92,88.59
00:13.2,534.07,500.36,539.32,69.59,89.36
00:13.2,535.24,499.92,538.15,71.31,90.21
00:13.3,536.51,499.5,536.97,73.05,91.07
00:13.3,537.78,499.1,535.76,74.89,91.83
00:13.4,539.1,498.74,534.53,76.77,92.64
00:13.4,540.32,498.4,533.28,78.37,93.48
00:13.5,541.54,498.09,532.02,79.63,94.45
00:13.6,542.87,497.82,530.73,80.75,95.4
00:13.6,544.29,497.56,529.42,81.81,96.46
00:13.6,545.51,497.33,528.09,82.71,97.68
00:13.7,546.88,497.13,526.74,83.5,98.98
00:13.8,548.26,496.95,525.37,84.13,100.48
00:13.8,549.63,496.79,523.97,84.5,101.98
00:13.9,551,496.64,522.55,84.72,103.37
00:13.9,552.53,496.5,521.12,84.69,104.83
00:14.0,554.06,496.35,519.66,84.21,106.35
00:14.0,555.28,496.19,518.18,83.25,107.99
00:14.1,556.8,496,516.68,81.89,109.42
00:14.1,558.33,495.79,515.17,80.24,110.48
00:14.2,559.85,495.54,513.65,78.83,110.96
00:14.2,561.38,495.25,512.13,77.84,110.74
00:14.3,563.01,494.94,510.63,76.17,110.24
00:14.3,564.74,494.59,509.15,74.11,109.71
00:14.3,566.16,494.21,507.67,72.7,109.18
00:14.4,567.48,493.8,506.22,71.42,108.55
00:14.5,569.62,493.35,504.78,69.54,107.88
00:14.5,570.53,492.88,503.37,67.68,107.16
00:14.6,572.06,492.37,501.98,66.15,106.27
00:14.6,573.28,491.83,500.61,64.68,105.35
00:14.6,574.81,491.26,499.27,63.13,104.47
00:14.7,576.03,490.66,497.95,61.52,103.72
00:14.7,577.45,490.03,496.66,59.98,103.07
00:14.8,578.77,489.38,495.39,58.56,102.43
00:14.8,579.69,488.69,494.15,57.09,101.83
00:14.9,581.52,487.98,492.93,55.7,101.3
00:14.9,582.95,487.24,491.74,54.49,100.76
00:15.0,584.27,486.46,490.58,53.34,100.26
00:15.0,585.69,485.67,489.45,52.3,99.8
00:15.1,587.01,484.84,488.34,51.29,99.33
00:15.1,588.44,483.99,487.25,50.02,98.9
00:15.2,589.76,483.12,486.2,48.79,98.51
00:15.2,591.19,482.22,485.16,47.61,98.11
00:15.3,592.51,481.31,484.16,46.14,97.79
00:15.3,593.83,480.37,483.17,44.4,97.82
00:15.4,595.25,479.41,482.21,42.65,98.16
00:15.4,596.58,478.42,481.27,41.03,98.66
00:15.5,598,477.39,480.36,39.47,99.26
00:15.6,599.32,476.34,479.46,37.84,99.97
00:15.6,600.75,475.25,478.59,36.3,100.72
00:15.7,602.07,474.14,477.74,34.88,101.49
00:15.7,603.49,472.99,476.91,33.46,102.25
00:15.8,604.82,471.81,476.1,31.92,103.04
00:15.8,606.24,470.61,475.31,30.33,103.87
00:15.9,607.77,469.38,474.55,28.89,104.69
00:15.9,609.29,468.12,473.81,27.51,105.55
00:16.0,610.62,466.84,473.09,26.25,106.51
00:16.0,612.04,465.52,472.4,25.29,107.43
00:16.1,613.57,464.18,471.73,24.4,108.43
00:16.1,615.09,462.82,471.07,23.58,109.5
00:16.1,616.62,461.43,470.44,22.77,110.66
00:16.2,618.14,460.01,469.83,21.91,111.91
00:16.3,619.67,458.56,469.24,21.12,113.18
00:16.3,621.19,457.09,468.66,20.26,114.41
00:16.3,622.72,455.6,468.09,19.17,115.57
00:16.4,624.25,454.08,467.54,17.93,116.84
00:16.5,626.08,452.54,467.01,16.69,118.15
00:16.5,627.6,450.97,466.51,15.53,119.42
00:16.6,629.33,449.37,466.02,14.39,120.68
00:16.6,630.96,447.75,465.56,13.57,122.04
00:16.6,632.59,446.1,465.13,13.09,123.18
00:16.7,634.32,444.44,464.71,12.44,124.35
00:16.7,636.05,442.75,464.31,11.75,125.73
00:16.8,637.83,441.03,463.92,11.02,127.22
00:16.9,639.51,439.3,463.56,10.36,128.68
00:16.9,641.34,437.53,463.21,9.54,130
00:16.9,643.07,435.75,462.89,8.56,131.4
00:17.0,645,433.94,462.59,7.66,132.76
00:17.0,646.73,432.1,462.32,6.77,134
00:17.1,648.66,430.25,462.06,5.8,135.27
00:17.1,650.49,428.38,461.83,4.99,136.62
00:17.2,652.32,426.48,461.62,4.53,137.94
00:17.3,654.26,424.57,461.43,4.45,139.31
00:17.3,656.14,422.63,461.25,4.74,140.59
00:17.4,658.22,420.68,461.07,5.2,141.83
00:17.4,660.11,418.71,460.89,5.78,143.12
00:17.5,661.99,416.72,460.69,6.37,144.37
00:17.5,664.07,414.72,460.47,6.95,145.63
00:17.6,666.06,412.7,460.23,7.45,146.86
00:17.6,668.19,410.67,459.98,7.91,148.08
00:17.6,670.23,408.62,459.71,8.3,149.28
00:17.7,672.31,406.56,459.42,8.73,150.34
00:17.7,674.3,404.49,459.11,9.38,151.51
00:17.8,676.28,402.4,458.78,9.94,152.76
00:17.8,678.57,400.3,458.43,10.39,153.89
00:17.9,680.7,398.19,458.05,10.91,154.95
00:17.9,682.84,396.07,457.66,11.54,156.09
00:18.0,684.98,393.93,457.24,12.12,157.21
00:18.0,687.11,391.79,456.8,12.65,158.28
00:18.1,689.4,389.63,456.33,13.26,159.34
00:18.1,691.49,387.46,455.85,13.9,160.41
00:18.2,693.68,385.29,455.33,14.59,161.41
00:18.3,695.96,383.11,454.79,15.28,162.5
00:18.3,698.25,380.91,454.22,15.82,163.53
00:18.4,700.54,378.72,453.62,16.45,164.47
00:18.4,702.83,376.51,452.99,17.11,165.59
00:18.4,705.12,374.3,452.34,17.52,166.55
00:18.5,707.41,372.08,451.66,18.11,167.45
00:18.6,708.78,369.86,450.96,18.81,168.52
00:18.6,711.99,367.63,450.23,19.33,169.52
00:18.6,714.27,365.39,449.47,19.83,170.46
00:18.7,716.56,363.15,448.69,20.44,171.43
00:18.7,719.16,360.91,447.87,21.09,172.3
00:18.8,721.45,358.66,447.03,21.97,173.26
00:18.8,723.74,356.41,446.16,22.73,174.14
00:18.9,726.33,354.16,445.25,23.59,175.04
00:19.0,728.62,351.91,444.31,24.37,175.97
00:19.0,731.21,349.66,443.34,25.01,176.83
00:19.1,733.5,347.42,442.33,25.62,177.71
00:19.1,736.1,345.17,441.3,26.24,178.54
00:19.1,738.38,342.92,440.23,27.01,179.42
00:19.2,740.98,340.68,439.13,27.74,180.28
00:19.3,743.37,338.44,437.99,28.42,181.15
00:19.3,745.86,336.21,436.83,28.97,181.97
00:19.4,748.46,333.97,435.63,29.59,182.82
00:19.4,751.05,331.74,434.41,30.17,183.64
00:19.5,753.54,329.52,433.15,30.76,184.47
00:19.5,756.08,327.29,431.87,31.37,185.18
00:19.6,758.63,325.08,430.56,32.37,186
00:19.6,761.12,322.86,429.21,33.18,186.87
00:19.6,763.71,320.66,427.84,33.72,187.59
00:19.7,766.31,318.46,426.42,34.45,188.4
00:19.7,769,316.27,424.98,34.97,189.24
00:19.8,771.5,314.09,423.5,35.34,189.97
00:19.8,774.19,311.92,422,35.88,190.75
00:19.9,776.84,309.75,420.47,36.51,191.52
00:20.0,779.48,307.59,418.91,37.18,192.29
00:20.0,782.18,305.44,417.32,37.89,193.02
00:20.1,784.77,303.29,415.7,38.59,193.78
00:20.1,787.37,301.16,414.05,39.35,194.4
00:20.1,790.06,299.04,412.37,40.49,195.14
00:20.2,792.86,296.93,410.66,41.46,195.9
00:20.3,795.55,294.84,408.9,42.09,196.52
00:20.3,798.2,292.77,407.12,42.74,197.22
00:20.4,801.05,290.72,405.3,43.46,197.86
00:20.4,803.69,288.68,403.45,44.2,198.58
00:20.5,806.54,286.66,401.57,44.83,199.22
00:20.5,809.19,284.66,399.65,45.53,199.9
00:20.5,811.93,282.67,397.71,46.23,200.57
00:20.6,814.68,280.7,395.73,46.89,201.25
00:20.6,817.43,278.75,393.72,47.56,201.86
00:20.7,820.17,276.81,391.69,48.33,202.57
00:20.8,823.12,274.9,389.62,48.92,203.22
00:20.8,825.97,273,387.52,49.54,203.82
00:20.8,828.72,271.13,385.4,50.33,204.47
00:20.9,831.62,269.27,383.24,51.11,205.13
00:21.0,834.41,267.44,381.06,51.74,205.75
00:21.0,837.26,265.62,378.84,52.4,206.37
00:21.1,840.01,263.83,376.6,53.03,207
00:21.1,842.91,262.06,374.33,53.68,207.6
00:21.1,845.71,260.31,372.04,54.33,208.25
00:21.2,848.55,258.58,369.71,54.86,208.87
00:21.2,851.5,256.87,367.36,55.32,209.5
00:21.3,854.35,255.17,364.99,55.76,210.05
00:21.4,857.4,253.5,362.6,56.48,210.65
00:21.4,860.3,251.84,360.18,57.22,211.33
00:21.5,863.2,250.2,357.74,57.58,211.94
00:21.5,866.25,248.58,355.28,57.78,212.51
00:21.5,869,246.98,352.8,57.97,213.19
00:21.6,872.05,245.38,350.3,58.02,213.8
00:21.7,874.9,243.79,347.79,58.08,214.4
00:21.7,877.85,242.2,345.26,58.11,215.08
00:21.8,880.9,240.61,342.73,58.07,215.66
00:21.8,883.96,239.02,340.19,58.06,216.28
00:21.9,886.7,237.42,337.64,58,216.92
00:21.9,889.75,235.82,335.08,57.91,217.54
00:22.0,892.81,234.22,332.51,57.8,218.09
00:22.0,895.86,232.6,329.95,57.65,218.68
00:22.1,898.91,230.98,327.37,57.49,219.31
00:22.1,901.96,229.35,324.8,57.39,219.91
00:22.1,905.01,227.7,322.22,57.24,220.46
00:22.2,908.06,226.05,319.64,56.97,220.94
00:22.3,911.12,224.39,317.05,56.6,221.62
00:22.3,914.17,222.7,314.47,56.35,222.18
00:22.4,917.22,221.01,311.89,56.16,222.77
00:22.4,920.27,219.29,309.31,56,222.78
00:22.5,923.32,217.58,306.75,55.84,221.1
00:22.5,926.38,215.88,304.21,55.74,218.24
00:22.6,929.43,214.2,301.72,55.64,214.71
00:22.6,932.48,212.54,299.27,55.51,210.96
00:22.7,935.33,210.91,296.87,55.46,207.44
00:22.7,938.28,209.31,294.5,55.5,203.87
00:22.8,941.02,207.73,292.18,55.58,200.45
00:22.8,943.92,206.17,289.9,55.58,196.73
00:22.9,945.6,204.65,287.67,55.53,192.8
00:22.9,949.26,203.16,285.47,55.56,189.2
00:23.0,951.91,201.69,283.32,55.6,185.85
00:23.0,954.6,200.25,281.21,55.6,182.7
00:23.1,957.2,198.83,279.13,55.6,179.64
00:23.1,959.79,197.43,277.09,55.54,176.41
00:23.1,962.18,196.06,275.09,55.41,173.26
00:23.2,964.68,194.71,273.12,55.26,169.89
00:23.2,966.96,193.39,271.2,55.08,166.42
00:23.3,969.25,192.09,269.31,54.94,163.04
00:23.3,971.85,190.81,267.47,54.86,159.9
00:23.4,973.83,189.55,265.67,54.81,157.07
00:23.5,976.12,188.31,263.89,54.74,154.26
00:23.5,978.41,187.1,262.15,54.6,151.61
00:23.6,980.49,185.9,260.45,54.43,148.56
00:23.6,982.68,184.72,258.78,54.31,145.24
00:23.6,984.66,183.56,257.16,54.2,141.92
00:23.7,986.65,182.43,255.57,53.99,138.88
00:23.8,988.73,181.31,254.02,53.95,136.23
00:23.8,990.62,180.21,252.5,53.93,134.14
00:23.8,992.5,179.13,251,53.64,132.08
00:23.9,994.43,178.05,249.53,52.88,129.86
00:23.9,996.16,176.98,248.1,51.99,126.98
00:24.0,997.94,175.93,246.72,51.44,124.03
00:24.0,999.72,174.87,245.38,51.03,121.27
00:24.1,1001.45,173.83,244.08,50.74,118.86
00:24.1,1003.08,172.81,242.8,50.17,116.84
00:24.2,1004.81,171.78,241.56,49.05,115.14
00:24.2,1006.33,170.76,240.35,47.98,112.98
00:24.3,1007.86,169.74,239.18,46.91,110.89
00:24.4,1010.3,168.72,238.04,45.53,108.88
00:24.4,1011.22,167.69,236.95,44.3,107.09
00:24.4,1012.64,166.65,235.9,43.24,105.27
00:24.5,1013.96,165.61,234.89,41.83,103.67
00:24.6,1015.49,164.57,233.91,40.38,102.11
00:24.6,1017.01,163.52,232.98,39.3,100.35
00:24.6,1018.44,162.47,232.08,37.99,98.64
00:24.7,1019.76,161.42,231.22,36.51,97.1
00:24.8,1021.08,160.36,230.4,35.17,95.44
00:24.8,1022.51,159.3,229.62,33.9,93.8
00:24.8,1023.83,158.24,228.88,32.74,92.12
00:24.9,1025.1,157.19,228.18,31.68,90.47
00:24.9,1026.37,156.13,227.52,30.42,88.84
00:25.0,1027.7,155.08,226.89,28.86,87.18
00:25.1,1028.92,154.04,226.31,27.23,85.62
00:25.1,1030.14,152.99,225.76,25.71,84.18
00:25.1,1031.26,151.95,225.24,24.43,82.68
00:25.2,1032.43,150.92,224.77,23.11,81.09
00:25.3,1034.1,149.89,224.33,21.47,79.62
00:25.3,1034.71,148.87,223.93,19.63,78.16
00:25.4,1035.83,147.86,223.56,17.73,76.56
00:25.4,1036.85,146.87,223.23,15.76,74.99
00:25.5,1037.97,145.88,222.94,13.68,73.53
00:25.5,1038.99,144.9,222.69,11.77,72.02
00:25.6,1040,143.93,222.47,10.09,70.57
00:25.6,1040.97,142.98,222.3,8.48,69.15
00:25.6,1042.04,142.04,222.16,6.86,67.83
00:25.7,1042.95,141.11,222.05,5.36,66.55
00:25.8,1043.87,140.2,221.98,3.74,65.26
00:25.8,1044.79,139.3,221.94,1.89,64.07
00:25.9,1045.7,138.42,221.93,-0.09,62.86
00:25.9,1046.46,137.55,221.95,-2.1,61.79
00:25.9,1047.53,136.7,222.01,-4.03,60.74
00:26.0,1048.29,135.87,222.09,-5.93,59.63
00:26.1,1049.16,135.06,222.21,-8.09,58.63
00:26.1,1050.13,134.27,222.35,-10.43,57.7
00:26.1,1050.89,133.49,222.53,-12.73,56.8
00:26.2,1051.65,132.73,222.73,-15.12,55.97
00:26.3,1052.11,132,222.96,-17.49,55.24
00:26.3,1053.18,131.28,223.22,-19.95,54.67
00:26.3,1053.94,130.58,223.51,-22.42,54.19
