,sLapDistance,xCarX,xCarY,aYaw,vCar
00:25.9,990.58,289.44,229.98,64.11,72.58
00:26.0,991.58,289.02,229.07,65.89,71.59
00:26.1,992.57,288.63,228.16,67.68,70.73
00:26.1,993.55,288.27,227.25,69.51,69.92
00:26.1,994.52,287.95,226.34,71.48,69.09
00:26.2,995.47,287.66,225.43,73.62,68.37
00:26.3,996.42,287.41,224.52,75.77,67.76
00:26.3,997.36,287.19,223.61,77.94,67.18
00:26.3,998.29,287.01,222.7,80.17,66.65
00:26.4,999.21,286.87,221.79,82.5,66.19
00:26.5,1000.13,286.76,220.88,84.9,65.8
00:26.5,1001.05,286.7,219.97,87.32,65.57
00:26.5,1001.96,286.67,219.06,89.66,65.51
00:26.6,1002.87,286.68,218.15,91.92,65.47
00:26.6,1003.78,286.73,217.24,94.13,65.52
00:26.7,1004.7,286.81,216.34,96.23,65.78
00:26.8,1005.61,286.93,215.43,98.06,66.13
00:26.8,1006.53,287.07,214.52,99.76,66.49
00:26.8,1007.46,287.24,213.61,101.65,66.83
00:26.9,1008.39,287.44,212.7,103.99,67.04
00:26.9,1009.33,287.68,211.8,106.58,67.44
00:27.0,1010.27,287.95,210.9,108.99,67.95
00:27.1,1011.22,288.26,210,111.23,68.64
00:27.1,1012.18,288.61,209.11,113.32,69.37
00:27.1,1013.15,289,208.23,115.34,70.12
00:27.2,1014.13,289.43,207.35,117.32,70.9
00:27.2,1015.12,289.9,206.47,119.27,71.67
00:27.3,1016.12,290.4,205.61,121.24,72.45
00:27.4,1017.13,290.93,204.75,123.22,73.29
00:27.4,1018.16,291.5,203.9,125.09,74.24
00:27.4,1019.2,292.1,203.05,126.71,75.23
00:27.5,1020.25,292.73,202.21,128.26,76.28
00:27.6,1021.32,293.4,201.38,129.77,77.38
00:27.6,1022.4,294.1,200.55,131.26,78.46
00:27.6,1023.49,294.82,199.74,132.73,78.73
00:27.7,1024.58,295.57,198.95,134.35,78.23
00:27.8,1025.67,296.34,198.18,136.01,77.69
00:27.8,1026.74,297.11,197.44,137.56,77.17
00:27.8,1027.81,297.91,196.72,139.21,76.51
00:27.9,1028.87,298.71,196.04,141.24,75.73
00:28.0,1029.92,299.53,195.39,143.31,75.03
00:28.0,1030.95,300.37,194.78,145.15,74.28
00:28.0,1031.98,301.21,194.2,146.99,73.32
00:28.1,1032.99,302.07,193.65,148.96,72.39
00:28.1,1034,302.93,193.15,151.11,71.62
00:28.2,1034.99,303.8,192.68,153.25,71.25
00:28.2,1035.98,304.69,192.24,155.1,71.12
00:28.3,1036.97,305.59,191.84,156.81,71.08
00:28.4,1037.95,306.5,191.46,158.67,70.84
00:28.4,1038.94,307.42,191.13,160.8,70.43
00:28.5,1039.91,308.35,190.82,163.06,69.92
00:28.5,1040.88,309.28,190.55,165.35,69.4
00:28.6,1041.85,310.21,190.33,167.91,68.86
00:28.6,1042.8,311.14,190.14,170.56,68.39
00:28.6,1043.75,312.08,190,173.2,67.9
00:28.7,1044.7,313.01,189.89,175.71,67.51
00:28.7,1045.63,313.95,189.83,177.91,67.34
00:28.8,1046.57,314.88,189.81,35.93,67.43
00:28.9,1047.51,315.82,189.82,-178.26,67.53
00:28.9,1048.45,316.76,189.86,-176.24,67.76
00:29.0,1049.39,317.7,189.94,-174,68.11
00:29.0,1050.35,318.64,190.05,-171.84,68.6
00:29.1,1051.3,319.58,190.2,-169.75,69.1
00:29.1,1052.27,320.53,190.39,-167.8,69.69
00:29.1,1053.24,321.47,190.61,-165.88,70.41
00:29.2,1054.23,322.42,190.87,-164.08,71.13
00:29.3,1055.22,323.38,191.15,-162.36,71.9
00:29.3,1056.22,324.33,191.47,-160.58,72.55
00:29.3,1057.23,325.28,191.82,-158.62,73.08
00:29.4,1058.25,326.22,192.19,-156.47,73.58
00:29.5,1059.28,327.16,192.6,-154.27,74.14
00:29.5,1060.32,328.1,193.05,-152.32,74.92
00:29.5,1061.36,329.03,193.52,-150.6,75.59
00:29.6,1062.41,329.96,194.02,-148.85,76.18
00:29.6,1063.48,330.87,194.56,-147.1,77.02
00:29.7,1064.55,331.79,195.13,-145.65,78.06
00:29.7,1065.64,332.7,195.72,-144.71,79.05
00:29.8,1066.75,333.62,196.34,-144.46,79.99
00:29.9,1067.87,334.54,196.98,-144.78,80.74
00:29.9,1068.99,335.46,197.62,-144.94,81.61
00:30.0,1070.13,336.39,198.28,-144.38,82.52
00:30.0,1071.29,337.32,198.96,-143.14,83.36
00:30.1,1072.45,338.24,199.68,-141.67,84.18
00:30.1,1073.63,339.15,200.42,-140.14,84.91
00:30.1,1074.81,340.05,201.18,-138.47,85.64
00:30.2,1076,340.95,201.98,-136.94,86.41
00:30.3,1077.21,341.83,202.79,-135.75,87.27
00:30.3,1078.43,342.71,203.64,-134.9,88.1
00:30.4,1079.66,343.58,204.5,-134.3,88.99
00:30.4,1080.9,344.45,205.39,-133.85,89.89
00:30.5,1082.15,345.32,206.3,-133.4,90.86
00:30.5,1083.43,346.19,207.22,-133.08,92.02
00:30.6,1084.71,347.07,208.16,-132.88,93.37
00:30.6,1086.02,347.96,209.12,-132.64,94.73
00:30.6,1087.35,348.86,210.09,-132.48,96.08
00:30.7,1088.69,349.77,211.08,-132.34,97.45
00:30.7,1090.05,350.69,212.09,-132.27,98.83
00:30.8,1091.43,351.62,213.11,-132.19,100.21
00:30.9,1092.83,352.56,214.15,-132.04,101.44
00:30.9,1094.25,353.51,215.2,-131.87,102.59
00:30.9,1095.68,354.47,216.26,-131.59,103.65
00:31.0,1097.13,355.44,217.33,-131.2,104.71
00:31.0,1098.59,356.42,218.42,-130.71,105.85
00:31.1,1100.07,357.4,219.52,-130.1,106.94
00:31.2,1101.56,358.39,220.64,-129.43,107.93
00:31.2,1103.06,359.38,221.77,-128.71,108.88
00:31.2,1104.58,360.37,222.92,-128.02,109.79
00:31.3,1106.11,361.37,224.09,-127.53,110.72
00:31.4,1107.66,362.37,225.27,-127.44,111.7
00:31.4,1109.22,363.37,226.46,-127.86,112.75
00:31.4,1110.79,364.38,227.66,-128.77,113.94
00:31.5,1112.38,365.4,228.88,-129.9,115.08
00:31.6,1113.99,366.44,230.11,-130.86,116.11
00:31.6,1115.61,367.48,231.35,-131.5,117.11
00:31.6,1117.24,368.54,232.59,-131.91,118.05
00:31.7,1118.89,369.61,233.84,-132.27,118.94
00:31.8,1120.54,370.69,235.1,-132.64,119.98
00:31.8,1122.22,371.79,236.36,-132.93,121.15
00:31.9,1123.91,372.9,237.64,-133.1,122.24
00:31.9,1125.61,374.03,238.91,-133.1,123.25
00:32.0,1127.33,375.17,240.2,-132.94,124.3
00:32.0,1129.07,376.33,241.49,-132.68,125.3
00:32.1,1130.81,377.49,242.79,-132.35,126.28
00:32.1,1132.58,378.67,244.11,-132,127.34
00:32.1,1134.35,379.85,245.43,-131.62,128.46
00:32.2,1136.14,381.04,246.77,-131.2,129.6
00:32.2,1137.95,382.25,248.12,-130.82,130.74
00:32.3,1139.78,383.46,249.48,-130.53,131.91
00:32.4,1141.62,384.67,250.86,-130.32,132.99
00:32.4,1143.47,385.9,252.26,-130.05,133.87
00:32.5,1145.33,387.12,253.66,-129.66,134.68
00:32.5,1147.21,388.35,255.08,-129.18,135.66
00:32.5,1149.1,389.58,256.52,-128.64,136.78
00:32.6,1151.01,390.82,257.97,-128.02,137.84
00:32.6,1152.93,392.05,259.44,-127.32,138.89
00:32.7,1154.86,393.29,260.93,-126.54,139.87
00:32.7,1156.81,394.52,262.44,-125.74,140.85
00:32.8,1158.77,395.75,263.97,-125.09,141.78
00:32.8,1160.75,396.98,265.52,-124.85,142.64
00:32.9,1162.74,398.21,267.08,-125.26,143.55
00:33.0,1164.74,399.45,268.65,-126.35,144.58
00:33.0,1166.76,400.7,270.23,-127.78,145.84
00:33.0,1168.79,401.95,271.83,-129.09,147.08
00:33.1,1170.84,403.23,273.44,-129.96,148.18
00:33.2,1172.91,404.52,275.05,-130.4,149.52
00:33.2,1174.99,405.84,276.67,-130.47,150.75
00:33.2,1177.09,407.18,278.28,-130.47,151.85
00:33.3,1179.21,408.54,279.9,-130.44,153
00:33.3,1181.34,409.91,281.54,-130.11,154.18
00:33.4,1183.49,411.29,283.19,-129.71,155.29
00:33.5,1185.66,412.68,284.85,-129.63,156.4
00:33.5,1187.84,414.08,286.52,-130.01,157.48
00:33.5,1190.03,415.49,288.2,-130.64,158.52
00:33.6,1192.24,416.93,289.88,-131.25,159.58
00:33.6,1194.46,418.38,291.56,-131.63,160.62
00:33.7,1196.7,419.85,293.25,-131.84,161.64
00:33.8,1198.95,421.34,294.94,-132,162.7
00:33.8,1201.22,422.85,296.63,-132.12,163.72
00:33.9,1203.5,424.37,298.33,-132.24,164.72
00:33.9,1205.8,425.91,300.03,-132.39,165.72
00:34.0,1208.1,427.46,301.74,-132.55,166.71
00:34.0,1210.43,429.02,303.46,-132.77,167.69
00:34.0,1212.76,430.6,305.18,-133.04,168.68
00:34.1,1215.11,432.2,306.9,-133.26,169.63
00:34.1,1217.47,433.81,308.63,-133.45,170.58
00:34.2,1219.85,435.44,310.36,-133.59,171.53
00:34.2,1222.24,437.08,312.09,-133.73,172.46
00:34.3,1224.64,438.74,313.83,-133.87,173.4
00:34.3,1227.06,440.41,315.58,-134.02,173.88
00:34.4,1229.46,442.07,317.32,-134.14,172.84
00:34.5,1231.85,443.73,319.03,-134.17,170.82
00:34.5,1234.21,445.37,320.73,-134.1,168.26
00:34.6,1236.53,446.98,322.4,-134.03,165.33
00:34.6,1238.8,448.55,324.03,-134.01,162
00:34.6,1241.02,450.1,325.64,-134.05,158.41
00:34.7,1243.2,451.61,327.2,-134.13,154.84
00:34.8,1245.32,453.08,328.73,-134.2,151.35
00:34.8,1247.4,454.53,330.23,-134.19,148.2
00:34.8,1249.44,455.95,331.69,-134.26,145.45
00:34.9,1251.44,457.34,333.13,-134.32,142.99
00:35.0,1253.41,458.71,334.55,-134.36,140.84
00:35.0,1255.35,460.06,335.94,-134.38,138.76
00:35.0,1257.26,461.39,337.31,-134.43,136.89
00:35.1,1259.15,462.71,338.67,-134.56,135.16
00:35.2,1261.01,464.01,340.01,-134.71,133.24
00:35.2,1262.85,465.29,341.32,-134.89,131.02
00:35.3,1264.65,466.54,342.61,-135.09,128.06
00:35.3,1266.4,467.77,343.86,-135,124.47
00:35.3,1268.11,468.96,345.08,-134.65,121.06
00:35.4,1269.77,470.12,346.27,-134.29,117.76
00:35.5,1271.38,471.25,347.42,-134.06,114.59
00:35.5,1272.95,472.34,348.55,-133.96,111.48
00:35.5,1274.48,473.4,349.65,-133.88,108.33
00:35.6,1275.96,474.43,350.71,-133.81,105.18
00:35.7,1277.4,475.43,351.75,-133.76,102.12
00:35.7,1278.8,476.4,352.76,-133.72,98.99
00:35.7,1280.15,477.33,353.74,-133.69,95.97
00:35.8,1281.46,478.24,354.68,-133.72,93.08
00:35.9,1282.74,479.12,355.6,-133.72,90.23
00:35.9,1283.97,479.98,356.5,-133.73,87.72
00:36.0,1285.17,480.81,357.36,-133.75,85.16
00:36.0,1286.34,481.61,358.21,-133.81,82.83
00:36.1,1287.48,482.4,359.02,-133.88,80.7
00:36.1,1288.58,483.17,359.82,-133.97,78.61
00:36.1,1289.66,483.91,360.6,-134.1,76.63
00:36.2,1290.71,484.65,361.35,-134.33,74.69
00:36.2,1291.74,485.37,362.08,-134.7,72.77
00:36.3,1292.73,486.07,362.78,-135.25,70.9
00:36.3,1293.71,486.77,363.46,-135.97,69.09
00:36.4,1294.66,487.46,364.11,-136.8,67.47
00:36.5,1295.59,488.15,364.73,-137.78,66.02
00:36.5,1296.49,488.83,365.33,-138.93,64.74
00:36.6,1297.39,489.51,365.9,-140.27,63.51
00:36.6,1298.26,490.2,366.44,-141.81,62.24
00:36.6,1299.12,490.89,366.95,-143.52,60.85
00:36.7,1299.96,491.58,367.42,-145.39,59.38
00:36.7,1300.78,492.26,367.86,-147.38,57.89
00:36.8,1301.57,492.94,368.26,-149.41,56.41
00:36.8,1302.35,493.62,368.63,-151.44,54.98
00:36.9,1303.11,494.3,368.97,-153.5,53.68
00:37.0,1303.85,494.97,369.27,-155.59,52.51
00:37.0,1304.58,495.64,369.54,-157.74,51.37
00:37.0,1305.29,496.31,369.77,-159.94,50.2
00:37.1,1305.98,496.97,369.97,-162.23,49.05
00:37.2,1306.66,497.62,370.14,-164.63,48.03
00:37.2,1307.33,498.27,370.27,-167.14,47.18
00:37.3,1307.99,498.91,370.37,-169.78,46.53
00:37.3,1308.64,499.55,370.44,-172.54,45.96
00:37.4,1309.29,500.18,370.47,-175.39,45.4
00:37.4,1309.92,500.81,370.47,-178.33,44.83
00:37.5,1310.55,501.43,370.44,178.65,44.29
00:37.5,1311.18,502.03,370.37,175.58,43.76
00:37.5,1311.8,502.63,370.27,172.46,43.23
00:37.6,1312.41,503.21,370.13,169.27,42.68
00:37.6,1313.01,503.77,369.97,166,42.13
00:37.7,1313.61,504.32,369.77,162.65,41.58
00:37.7,1314.2,504.85,369.54,159.22,41.05
00:37.8,1314.79,505.35,369.28,155.76,40.56
00:37.9,1315.37,505.83,368.99,152.3,40.1
00:37.9,1315.94,506.29,368.68,148.78,39.62
00:38.0,1316.51,506.72,368.34,145.26,39.23
00:38.0,1317.07,507.12,367.98,141.83,38.8
00:38.1,1317.62,507.5,367.6,138.42,38.39
00:38.1,1318.17,507.85,367.2,134.98,37.92
00:38.2,1318.72,508.17,366.79,131.38,37.46
00:38.2,1319.26,508.45,366.36,127.82,37.06
00:38.2,1319.79,508.71,365.91,124.07,36.63
00:38.3,1320.32,508.93,365.46,120.33,36.3
00:38.4,1320.85,509.13,365,116.64,35.93
00:38.4,1321.37,509.29,364.53,112.91,35.59
00:38.5,1321.89,509.42,364.05,109.22,35.45
00:38.5,1322.4,509.51,363.57,105.63,35.58
00:38.6,1322.92,509.58,363.08,102.08,35.7
00:38.6,1323.44,509.61,362.58,98.61,36.19
00:38.6,1323.97,509.61,362.07,95.21,36.48
00:38.7,1324.5,509.59,361.56,91.88,37.2
00:38.8,1325.04,509.55,361.05,88.76,37.66
00:38.8,1325.58,509.48,360.52,85.63,38.39
00:38.8,1326.14,509.38,359.99,82.58,39.11
00:38.9,1326.7,509.25,359.46,79.55,40.01
00:39.0,1327.28,509.09,358.92,76.64,41
00:39.0,1327.87,508.91,358.37,73.85,42.05
00:39.0,1328.47,508.7,357.82,71.18,43.17
00:39.1,1329.08,508.46,357.26,68.63,44.3
00:39.2,1329.71,508.2,356.7,66.16,45.43
00:39.2,1330.36,507.9,356.13,63.76,46.6
00:39.3,1331.02,507.58,355.56,61.46,47.76
00:39.3,1331.7,507.23,354.99,59.3,48.94
00:39.3,1332.39,506.85,354.41,57.3,50.12
00:39.4,1333.1,506.45,353.84,55.4,51.3
00:39.5,1333.82,506.01,353.26,53.57,52.47
00:39.5,1334.56,505.56,352.68,51.78,53.68
00:39.5,1335.32,505.07,352.11,50.06,54.91
00:39.6,1336.09,504.56,351.53,48.45,56.15
00:39.6,1336.88,504.02,350.96,46.98,57.43
00:39.7,1337.69,503.45,350.38,45.71,58.73
00:39.7,1338.51,502.87,349.8,44.64,60.04
00:39.8,1339.36,502.26,349.22,43.73,61.39
00:39.9,1340.22,501.63,348.63,43.02,62.77
00:39.9,1341.1,500.98,348.03,42.59,64.18
00:40.0,1342,500.32,347.42,42.5,65.61
00:40.0,1342.93,499.64,346.8,42.76,67.04
00:40.0,1343.87,498.96,346.15,43.37,68.46
00:40.1,1344.83,498.27,345.48,44.3,69.85
00:40.2,1345.8,497.58,344.79,45.54,70.74
00:40.2,1346.79,496.91,344.07,47.03,70.89
00:40.2,1347.77,496.26,343.33,48.82,70.86
00:40.3,1348.76,495.63,342.58,50.77,70.65
00:40.3,1349.74,495.02,341.81,52.76,70.17
00:40.4,1350.71,494.45,341.03,54.83,69.61
00:40.5,1351.67,493.91,340.23,56.96,69.05
00:40.5,1352.63,493.4,339.43,59.1,68.42
00:40.6,1353.58,492.93,338.61,61.23,67.67
00:40.6,1354.51,492.49,337.79,63.35,66.84
00:40.6,1355.43,492.08,336.96,65.45,66.02
00:40.7,1356.35,491.72,336.12,67.51,65.32
00:40.8,1357.25,491.38,335.28,69.54,64.81
00:40.8,1358.15,491.08,334.44,71.53,64.47
00:40.9,1359.05,490.82,333.59,73.63,64.11
00:40.9,1359.94,490.59,332.73,76.14,63.9
00:41.0,1360.83,490.39,331.87,78.55,63.73
00:41.0,1361.71,490.23,331,80.77,63.43
00:41.0,1362.59,490.1,330.13,82.69,63.09
00:41.1,1363.47,490.01,329.26,84.64,62.79
00:41.1,1364.34,489.94,328.4,86.9,62.33
00:41.2,1365.2,489.91,327.54,89.53,61.95
00:41.3,1366.06,489.91,326.68,92.63,61.56
00:41.3,1366.92,489.95,325.83,95.62,61.19
00:41.3,1367.77,490.02,324.99,98.24,60.91
00:41.4,1368.62,490.13,324.15,100.96,60.86
00:41.5,1369.47,490.3,323.32,103.47,60.91
00:41.5,1370.32,490.52,322.5,105.55,61.25
00:41.6,1371.18,490.77,321.69,107.33,61.76
00:41.6,1372.04,491.06,320.88,109.13,62.35
00:41.7,1372.91,491.37,320.06,111.09,63.1
00:41.7,1373.8,491.71,319.25,113.17,63.94
00:41.7,1374.69,492.08,318.44,115.39,64.81
00:41.8,1375.6,492.49,317.63,117.6,65.66
00:41.8,1376.52,492.93,316.82,119.36,66.66
00:41.9,1377.46,493.38,316.01,120.25,67.94
00:42.0,1378.41,493.86,315.18,120.16,69.12
00:42.0,1379.38,494.33,314.34,119.31,70.07
00:42.1,1380.35,494.78,313.47,117.85,70.34
00:42.1,1381.33,495.21,312.6,115.82,70.02
00:42.1,1382.3,495.6,311.71,113.33,69.53
00:42.2,1383.27,495.95,310.82,110.63,69.12
00:42.2,1384.23,496.27,309.91,107.92,68.7
00:42.3,1385.19,496.54,309,105.13,68.44
00:42.4,1386.14,496.78,308.08,102.75,68.42
00:42.4,1387.1,496.99,307.15,100.76,68.5
00:42.5,1388.05,497.15,306.22,98.73,68.45
00:42.5,1389,497.28,305.27,96.43,68.47
00:42.5,1389.96,497.38,304.33,94.38,68.88
00:42.6,1390.91,497.46,303.37,93.03,69.11
00:42.7,1391.87,497.51,302.41,91.36,69.14
00:42.7,1392.84,497.52,301.45,89.19,69.5
00:42.8,1393.81,497.49,300.48,87.43,69.88
00:42.8,1394.78,497.44,299.51,85.92,70.29
00:42.9,1395.76,497.35,298.54,84.3,70.82
00:42.9,1396.75,497.24,297.55,82.69,71.41
00:43.0,1397.75,497.09,296.57,81.01,72.09
00:43.0,1398.76,496.92,295.58,79.27,72.78
00:43.1,1399.77,496.71,294.58,77.53,73.59
00:43.1,1400.8,496.48,293.58,75.88,74.44
00:43.1,1401.85,496.21,292.58,74.33,75.32
00:43.2,1402.9,495.92,291.57,72.88,76.3
00:43.2,1403.97,495.59,290.55,71.56,77.32
00:43.3,1405.05,495.24,289.53,70.32,78.41
00:43.4,1406.15,494.86,288.5,69.07,79.52
00:43.4,1407.26,494.46,287.46,67.74,80.63
00:43.5,1408.39,494.02,286.42,66.27,81.81
00:43.5,1409.53,493.55,285.38,64.8,83.02
00:43.6,1410.69,493.06,284.33,63.45,84.21
00:43.6,1411.87,492.53,283.28,62.1,85.33
00:43.6,1413.06,491.97,282.22,60.77,86.43
00:43.7,1414.27,491.38,281.17,59.56,87.57
00:43.7,1415.5,490.76,280.11,58.55,88.7
00:43.8,1416.74,490.12,279.05,57.68,89.82
00:43.8,1417.99,489.45,277.99,56.81,90.94
00:43.9,1419.26,488.75,276.93,55.89,92.13
00:44.0,1420.55,488.03,275.86,55.01,93.36
00:44.0,1421.86,487.28,274.79,54.12,94.66
00:44.0,1423.18,486.51,273.72,53.27,95.99
00:44.1,1424.52,485.71,272.64,52.53,97.35
00:44.1,1425.88,484.88,271.56,51.94,98.77
00:44.2,1427.27,484.04,270.46,51.38,100.24
00:44.2,1428.67,483.16,269.37,50.7,101.75
00:44.3,1430.09,482.27,268.26,49.86,103.33
00:44.4,1431.54,481.34,267.15,49.02,104.94
00:44.4,1433.01,480.39,266.03,48.26,106.45
00:44.5,1434.49,479.4,264.92,47.57,107.88
00:44.5,1436,478.39,263.8,46.84,109.29
00:44.5,1437.53,477.35,262.68,46.08,110.67
00:44.6,1439.07,476.29,261.56,45.39,111.62
00:44.7,1440.62,475.2,260.45,44.67,111.36
00:44.7,1442.16,474.11,259.37,43.77,109.92
00:44.8,1443.67,473.02,258.32,42.81,108.19
00:44.8,1445.16,471.93,257.3,41.89,106.4
00:44.8,1446.63,470.85,256.31,40.95,104.62
00:44.9,1448.07,469.76,255.37,40.05,102.78
00:45.0,1449.48,468.68,254.45,39.04,100.75
00:45.0,1450.87,467.61,253.58,37.89,98.84
00:45.0,1452.23,466.54,252.74,36.71,96.92
00:45.1,1453.56,465.47,251.95,35.52,95.03
00:45.2,1454.87,464.4,251.19,34.28,93.17
00:45.2,1456.15,463.35,250.46,32.91,91.33
00:45.2,1457.41,462.29,249.78,31.5,89.52
00:45.3,1458.64,461.25,249.13,30.05,87.86
00:45.4,1459.85,460.2,248.52,28.49,86.29
00:45.4,1461.04,459.16,247.95,26.93,84.73
00:45.5,1462.2,458.12,247.42,25.39,83.2
00:45.5,1463.35,457.09,246.93,23.87,81.8
00:45.6,1464.48,456.06,246.47,22.34,80.32
00:45.6,1465.58,455.03,246.06,20.68,78.83
00:45.6,1466.67,454.02,245.68,18.88,77.4
00:45.7,1467.74,453.01,245.35,16.85,75.99
00:45.8,1468.79,452,245.05,14.84,74.93
00:45.8,1469.83,451,244.78,13.63,74.32
00:45.8,1470.85,450.01,244.53,13.36,73.42
00:45.9,1471.85,449.03,244.29,13.03,72.25
00:46.0,1472.85,448.06,244.05,11.95,71.29
00:46.0,1473.84,447.1,243.82,11.05,70.46
00:46.0,1474.81,446.15,243.6,10.94,69.22
00:46.1,1475.76,445.23,243.38,12.15,67.56
00:46.2,1476.7,444.33,243.15,14.17,66.14
00:46.2,1477.61,443.46,242.88,16.36,64.61
00:46.3,1478.5,442.62,242.6,18.46,63.33
00:46.3,1479.38,441.81,242.29,20.6,62.28
00:46.3,1480.24,441.01,241.97,22.9,61.33
00:46.4,1481.08,440.24,241.62,25.17,60.43
00:46.5,1481.92,439.49,241.25,27.28,59.48
00:46.5,1482.74,438.78,240.86,29.51,58.45
00:46.5,1483.55,438.09,240.44,32.05,57.64
00:46.6,1484.36,437.43,239.99,34.89,56.87
00:46.7,1485.15,436.81,239.52,37.71,56.38
00:46.7,1485.93,436.2,239.03,39.85,56.03
00:46.7,1486.7,435.61,238.52,41.58,55.44
00:46.8,1487.47,435.05,238,43.48,54.82
00:46.8,1488.23,434.52,237.46,45.94,54.53
00:46.9,1488.99,434.01,236.9,48.77,54.46
00:47.0,1489.75,433.52,236.32,51.65,54.41
00:47.0,1490.51,433.06,235.73,54.28,54.43
00:47.0,1491.27,432.61,235.12,56.61,54.44
00:47.1,1492.02,432.2,234.49,58.77,54.58
00:47.1,1492.79,431.81,233.83,61.06,54.97
00:47.2,1493.56,431.46,233.15,63.53,55.48
00:47.3,1494.34,431.14,232.44,65.72,56.31
00:47.3,1495.13,430.84,231.71,67.71,56.98
00:47.4,1495.93,430.57,230.97,69.92,57.73
00:47.4,1496.74,430.32,230.2,72.3,58.48
00:47.5,1497.56,430.09,229.41,74.7,59.3
00:47.5,1498.4,429.9,228.61,76.99,60.28
00:47.5,1499.24,429.73,227.78,79.05,61.31
00:47.6,1500.1,429.58,226.93,80.77,62.47
00:47.7,1500.98,429.45,226.07,82,63.83
00:47.7,1501.88,429.34,225.18,82.66,65.25
00:47.7,1502.8,429.22,224.27,82.75,66.71
00:47.8,1503.73,429.09,223.34,82.28,68.16
00:47.8,1504.69,428.95,222.4,81.29,69.46
00:47.9,1505.66,428.78,221.44,79.99,70.6
00:47.9,1506.65,428.59,220.47,78.51,71.75
00:48.0,1507.66,428.37,219.49,76.96,72.89
00:48.1,1508.68,428.12,218.5,75.45,74.08
00:48.1,1509.72,427.85,217.5,74.05,75.28
00:48.1,1510.77,427.55,216.49,72.64,76.49
00:48.2,1511.85,427.22,215.47,71.25,77.73
00:48.3,1512.93,426.86,214.44,70.02,79.01
00:48.3,1514.04,426.48,213.4,68.92,80.26
00:48.3,1515.16,426.07,212.36,67.84,81.51
00:48.4,1516.31,425.63,211.3,66.75,82.81
00:48.5,1517.47,425.17,210.24,65.77,84.14
00:48.5,1518.64,424.69,209.17,64.93,85.47
00:48.5,1519.84,424.17,208.09,64.03,86.81
00:48.6,1521.06,423.64,207,63,88.17
00:48.6,1522.29,423.08,205.9,61.93,89.53
00:48.7,1523.54,422.49,204.79,60.87,90.88
00:48.7,1524.81,421.88,203.67,59.86,92.25
00:48.8,1526.1,421.24,202.55,58.98,93.7
00:48.9,1527.42,420.57,201.43,58.23,95.18
00:48.9,1528.75,419.87,200.29,57.59,96.65
00:49.0,1530.1,419.15,199.15,57,98.13
00:49.0,1531.47,418.41,197.99,56.37,99.6
00:49.0,1532.86,417.64,196.83,55.64,100.97
00:49.1,1534.28,416.85,195.66,54.79,102.29
00:49.2,1535.71,416.04,194.48,53.91,103.68
00:49.2,1537.16,415.2,193.3,53.11,105.18
00:49.2,1538.63,414.32,192.12,52.39,106.7
00:49.3,1540.12,413.43,190.93,51.71,108.24
00:49.3,1541.63,412.5,189.73,51.2,109.88
00:49.4,1543.17,411.55,188.52,50.8,111.47
00:49.5,1544.73,410.57,187.31,50.42,113.07
00:49.5,1546.31,409.57,186.08,50.1,114.72
00:49.6,1547.92,408.54,184.85,49.84,116.31
00:49.6,1549.54,407.5,183.6,49.56,117.81
00:49.7,1551.19,406.44,182.34,49.22,119.29
00:49.7,1552.86,405.35,181.08,48.86,120.89
00:49.7,1554.55,404.24,179.8,48.58,122.4
00:49.8,1556.26,403.11,178.52,48.24,123.81
00:49.8,1557.99,401.96,177.23,47.75,125.24
00:49.9,1559.74,400.79,175.93,47.29,126.66
00:50.0,1561.51,399.6,174.62,46.84,127.99
00:50.0,1563.29,398.38,173.32,46.31,129.33
00:50.0,1565.1,397.14,172.01,45.79,130.65
00:50.1,1566.92,395.87,170.69,45.35,131.96
00:50.1,1568.77,394.58,169.38,44.87,133.24
00:50.2,1570.63,393.27,168.06,44.46,134.54
00:50.2,1572.5,391.93,166.74,44.09,135.73
00:50.3,1574.39,390.58,165.42,43.54,136.91
00:50.4,1576.3,389.2,164.1,42.91,138.21
00:50.4,1578.23,387.8,162.77,42.36,139.45
00:50.5,1580.18,386.37,161.45,41.85,140.65
00:50.5,1582.14,384.92,160.13,41.38,141.84
00:50.5,1584.12,383.44,158.82,40.94,143.02
00:50.6,1586.11,381.94,157.5,40.53,144.19
00:50.6,1588.12,380.42,156.19,40.16,145.35
00:50.7,1590.15,378.88,154.88,39.75,146.45
00:50.8,1592.19,377.32,153.56,39.24,147.6
00:50.8,1594.25,375.73,152.25,38.77,148.74
00:50.8,1596.32,374.12,150.95,38.37,149.82
00:50.9,1598.41,372.49,149.64,37.96,150.91
00:51.0,1600.51,370.84,148.34,37.65,152.01
00:51.0,1602.63,369.17,147.03,37.4,153.08
00:51.0,1604.77,367.49,145.73,37.07,154.15
00:51.1,1606.91,365.78,144.42,36.61,155.2
00:51.2,1609.07,364.05,143.13,35.9,156.17
00:51.2,1611.25,362.3,141.83,35.04,157.26
00:51.2,1613.44,360.52,140.55,34.33,158.23
00:51.3,1615.64,358.72,139.28,33.64,159.25
00:51.3,1617.86,356.89,138.02,32.9,160.2
00:51.4,1620.09,355.04,136.78,32.09,161.2
00:51.5,1622.34,353.16,135.55,31.4,162.21
00:51.5,1624.6,351.25,134.34,30.92,162.93
00:51.6,1626.86,349.33,133.15,30.49,162.1
