,sLapDistance,xCarX,xCarY,aYaw,vCar
00:24.6,654.93,-120.51,367.59,-18.4,65.03
00:24.6,655.84,-121.37,367.89,-16.66,66.31
00:24.6,656.77,-122.26,368.16,-14.93,67.61
00:24.7,657.72,-123.18,368.41,-13.24,68.93
00:24.8,658.69,-124.12,368.64,-11.64,70.28
00:24.8,659.67,-125.08,368.85,-10.18,71.67
00:24.8,660.68,-126.07,369.03,-8.8,73.11
00:24.9,661.7,-127.08,369.19,-7.38,74.53
00:24.9,662.74,-128.11,369.33,-5.91,75.75
00:25.0,663.8,-129.16,369.44,-4.62,76.37
00:25.1,664.86,-130.22,369.52,-3.48,76.38
00:25.1,665.92,-131.28,369.58,-2.08,75.9
00:25.1,666.97,-132.33,369.6,-0.56,75.29
00:25.2,668.01,-133.37,369.59,0.89,74.63
00:25.3,669.05,-134.4,369.55,2.44,73.98
00:25.3,670.07,-135.42,369.49,4.32,73.35
00:25.4,671.08,-136.43,369.4,6.41,72.69
00:25.4,672.09,-137.43,369.28,8.98,71.95
00:25.5,673.08,-138.41,369.12,11.82,71.17
00:25.5,674.07,-139.37,368.94,14.65,70.29
00:25.6,675.04,-140.32,368.71,17.25,69.36
00:25.6,676,-141.24,368.44,19.74,68.53
00:25.6,676.95,-142.13,368.14,21.97,67.84
00:25.7,677.89,-143,367.79,23.78,67.2
00:25.8,678.82,-143.85,367.41,25.49,66.83
00:25.8,679.75,-144.68,366.99,27.27,66.95
00:25.9,680.68,-145.5,366.54,29.06,67.44
00:25.9,681.63,-146.31,366.06,30.8,68.31
00:25.9,682.59,-147.11,365.55,32.53,69.26
00:26.0,683.55,-147.91,365.01,34.25,69.42
00:26.1,684.51,-148.69,364.44,36.2,69.06
00:26.1,685.47,-149.44,363.86,38.36,68.55
00:26.1,686.42,-150.17,363.25,40.66,68.03
00:26.2,687.36,-150.87,362.62,42.86,67.56
00:26.3,688.3,-151.55,361.98,44.75,67.15
00:26.3,689.23,-152.21,361.32,46.35,66.9
00:26.3,690.16,-152.84,360.64,47.74,66.88
00:26.4,691.1,-153.45,359.94,49.11,66.68
00:26.5,692.02,-154.03,359.22,50.59,66.19
00:26.5,692.94,-154.58,358.49,52.52,65.61
00:26.5,693.85,-155.1,357.75,54.96,65.35
00:26.6,694.76,-155.59,356.98,57.42,65.29
00:26.6,695.67,-156.05,356.2,59.69,65.29
00:26.7,696.58,-156.48,355.41,62.13,65.25
00:26.8,697.5,-156.88,354.59,64.96,65.33
00:26.8,698.41,-157.24,353.76,67.64,65.74
00:26.8,699.33,-157.58,352.91,69.63,66.23
00:26.9,700.25,-157.88,352.04,71.15,66.8
00:26.9,701.18,-158.16,351.15,72.86,67.58
00:27.0,702.13,-158.42,350.24,74.97,68.53
00:27.1,703.09,-158.66,349.31,77.47,69.36
00:27.1,704.06,-158.86,348.36,79.87,70.04
00:27.1,705.04,-159.03,347.4,82,71.02
00:27.2,706.04,-159.18,346.42,83.86,72.18
00:27.2,707.05,-159.29,345.41,85.47,73.42
00:27.3,708.08,-159.37,344.39,86.85,74.88
00:27.4,709.13,-159.43,343.34,88.1,76.36
00:27.4,710.2,-159.46,342.27,89.29,77.8
00:27.4,711.29,-159.47,341.18,90.54,79.18
00:27.5,712.4,-159.47,340.07,91.76,80.7
00:27.6,713.53,-159.43,338.94,92.79,82.33
00:27.6,714.69,-159.38,337.79,93.64,84.12
00:27.6,715.87,-159.31,336.61,94.51,85.99
00:27.7,717.07,-159.21,335.4,95.45,87.72
00:27.8,718.3,-159.09,334.18,96.48,89.35
00:27.8,719.55,-158.96,332.94,97.47,90.98
00:27.8,720.83,-158.8,331.67,98.48,92.38
00:27.9,722.12,-158.61,330.4,99.59,93.71
00:28.0,723.43,-158.4,329.1,100.68,95.26
00:28.0,724.77,-158.15,327.79,101.93,96.89
00:28.0,726.12,-157.88,326.46,103.06,98.38
00:28.1,727.5,-157.59,325.12,103.77,99.99
00:28.1,728.9,-157.27,323.75,104.32,101.57
00:28.2,730.32,-156.93,322.37,105.03,103.2
00:28.2,731.77,-156.56,320.98,105.88,105.09
00:28.3,733.24,-156.16,319.56,106.76,106.94
00:28.4,734.74,-155.73,318.12,107.39,108.79
00:28.4,736.26,-155.29,316.67,107.8,110.59
00:28.5,737.81,-154.83,315.19,108.21,112.27
00:28.5,739.38,-154.35,313.7,108.5,114.03
00:28.6,740.97,-153.85,312.18,108.64,115.63
00:28.6,742.59,-153.34,310.65,108.65,117.13
00:28.6,744.23,-152.82,309.09,108.55,118.77
00:28.7,745.89,-152.3,307.52,108.45,120.49
00:28.7,747.58,-151.77,305.92,108.38,122.22
00:28.8,749.28,-151.23,304.3,108.33,123.73
00:28.9,751.01,-150.69,302.66,108.29,125.36
00:28.9,752.77,-150.14,301,108.25,126.9
00:29.0,754.54,-149.59,299.31,108.21,128.44
00:29.0,756.33,-149.02,297.61,108.18,130.01
00:29.1,758.15,-148.46,295.88,108.14,131.41
00:29.1,759.98,-147.89,294.14,108.1,132.98
00:29.1,761.84,-147.31,292.38,108.08,134.44
00:29.2,763.72,-146.73,290.59,108.03,135.92
00:29.3,765.62,-146.14,288.79,107.99,137.34
00:29.3,767.54,-145.55,286.97,107.96,138.76
00:29.3,769.47,-144.95,285.13,107.93,139.9
00:29.4,771.42,-144.35,283.27,107.89,141.25
00:29.5,773.39,-143.75,281.4,107.91,142.61
00:29.5,775.38,-143.14,279.5,107.89,143.92
00:29.5,777.39,-142.52,277.59,107.89,145.38
00:29.6,779.42,-141.9,275.66,107.89,146.64
00:29.6,781.46,-141.27,273.72,107.86,147.89
00:29.7,783.53,-140.64,271.76,107.87,149.16
00:29.7,785.61,-140,269.78,107.84,150.41
00:29.8,787.7,-139.36,267.78,107.83,151.63
00:29.9,789.82,-138.71,265.77,107.77,152.83
00:29.9,791.95,-138.06,263.74,107.71,154.19
00:30.0,794.1,-137.41,261.69,107.64,155.31
00:30.0,796.26,-136.75,259.63,107.55,156.37
00:30.1,798.44,-136.09,257.55,107.44,157.57
00:30.1,800.64,-135.43,255.46,107.31,158.74
00:30.1,802.85,-134.77,253.35,107.17,160.04
00:30.2,805.08,-134.11,251.22,107.08,161.2
00:30.3,807.33,-133.44,249.07,106.97,162.3
00:30.3,809.59,-132.78,246.91,106.88,163.46
00:30.4,811.87,-132.12,244.73,106.81,164.54
00:30.4,814.16,-131.45,242.54,106.72,165.55
00:30.5,816.46,-130.78,240.33,106.6,166.4
00:30.5,818.78,-130.11,238.11,106.42,167.38
00:30.6,821.12,-129.45,235.88,106.27,168.74
00:30.6,823.47,-128.78,233.62,106.17,169.86
00:30.6,825.83,-128.11,231.35,106.08,170.94
00:30.7,828.22,-127.45,229.07,106,171.95
00:30.7,830.61,-126.78,226.76,105.9,172.93
00:30.8,833.02,-126.12,224.45,105.79,173.9
00:30.9,835.44,-125.45,222.12,105.71,175.04
00:30.9,837.87,-124.79,219.78,105.61,175.81
00:30.9,840.32,-124.12,217.42,105.42,176.94
00:31.0,842.79,-123.46,215.04,105.24,178.13
00:31.0,845.27,-122.8,212.65,105.13,179.1
00:31.1,847.77,-122.14,210.25,105.03,180.12
00:31.2,850.27,-121.48,207.83,104.95,181.09
00:31.2,852.79,-120.83,205.39,104.87,181.95
00:31.2,855.33,-120.17,202.94,104.73,182.9
00:31.3,857.88,-119.52,200.48,104.59,183.96
00:31.4,860.44,-118.87,198,104.52,184.98
00:31.4,863.01,-118.21,195.51,104.47,185.92
00:31.4,865.6,-117.56,193.01,104.41,186.82
00:31.5,868.2,-116.91,190.49,104.32,187.68
00:31.6,870.82,-116.26,187.96,104.21,188.68
00:31.6,873.44,-115.61,185.41,104.11,189.61
00:31.6,876.08,-114.96,182.85,104.01,190.55
00:31.7,878.74,-114.32,180.28,103.87,191.46
00:31.8,881.4,-113.68,177.7,103.72,191.83
00:31.8,884.06,-113.04,175.11,103.56,191.11
00:31.9,886.7,-112.41,172.54,103.31,189.68
00:31.9,889.32,-111.8,169.99,102.99,187.8
00:32.0,891.91,-111.21,167.47,102.61,185.49
00:32.0,894.47,-110.64,164.97,102.28,183.11
00:32.1,897,-110.09,162.51,101.9,180.71
00:32.1,899.49,-109.56,160.07,101.39,178.32
00:32.1,901.96,-109.06,157.66,100.89,176.05
00:32.2,904.38,-108.58,155.28,100.4,173.82
00:32.2,906.79,-108.13,152.92,99.8,171.75
00:32.3,909.16,-107.71,150.59,99.02,169.77
00:32.4,911.5,-107.32,148.28,98.1,168
00:32.4,913.82,-106.97,145.98,97.14,166.37
00:32.5,916.13,-106.66,143.7,96.25,164.94
00:32.5,918.41,-106.38,141.44,95.21,163.68
00:32.5,920.67,-106.14,139.18,94.23,162.69
00:32.6,922.93,-105.93,136.94,93.44,161.83
00:32.6,925.17,-105.76,134.7,92.25,161.07
00:32.7,927.4,-105.62,132.48,90.92,160.43
00:32.7,929.62,-105.53,130.25,89.5,159.85
00:32.8,931.84,-105.48,128.04,88.21,159.32
00:32.8,934.05,-105.47,125.83,87.08,158.86
00:32.9,936.25,-105.5,123.62,86.32,158.55
00:33.0,938.45,-105.56,121.42,85.48,158.32
00:33.0,940.64,-105.66,119.23,84.62,158.1
00:33.0,942.84,-105.79,117.04,83.74,157.88
00:33.1,945.03,-105.96,114.86,82.77,157.61
00:33.2,947.21,-106.17,112.68,81.85,157.32
00:33.2,949.4,-106.43,110.51,81.02,157.03
00:33.2,951.58,-106.73,108.35,80.25,156.76
00:33.3,953.75,-107.06,106.2,79.76,156.45
00:33.3,955.92,-107.42,104.06,79.05,156.08
00:33.4,958.08,-107.81,101.93,78.05,155.69
00:33.5,960.24,-108.23,99.82,76.88,155.3
00:33.5,962.4,-108.69,97.71,75.62,154.88
00:33.5,964.54,-109.19,95.62,74.58,154.44
00:33.6,966.68,-109.71,93.54,73.06,153.95
00:33.6,968.82,-110.27,91.48,71.43,153.54
00:33.7,970.95,-110.88,89.44,70.12,153.21
00:33.8,973.07,-111.52,87.42,68.92,152.93
00:33.8,975.19,-112.2,85.4,68.15,152.67
00:33.9,977.31,-112.9,83.41,67.24,152.48
00:33.9,979.42,-113.64,81.42,66.22,152.27
00:34.0,981.53,-114.4,79.45,65.21,152.15
00:34.0,983.64,-115.2,77.49,64.28,151.99
00:34.0,985.75,-116.03,75.55,63.23,151.9
00:34.1,987.86,-116.89,73.63,62.24,151.84
00:34.1,989.97,-117.79,71.72,61.54,151.84
00:34.2,992.07,-118.71,69.82,60.76,151.91
00:34.2,994.18,-119.67,67.95,59.55,152.03
00:34.3,996.3,-120.68,66.09,58.5,152.23
00:34.3,998.41,-121.73,64.25,57.74,152.54
00:34.4,1000.54,-122.81,62.43,57.14,152.88
00:34.5,1002.66,-123.94,60.62,56.62,153.31
00:34.5,1004.79,-125.09,58.83,55.65,153.72
00:34.6,1006.93,-126.27,57.05,54.31,154.16
00:34.6,1009.07,-127.49,55.28,53.17,154.56
00:34.6,1011.22,-128.74,53.53,52.25,154.92
00:34.7,1013.37,-130.02,51.8,51.17,155.26
00:34.8,1015.53,-131.32,50.08,49.7,155.56
00:34.8,1017.69,-132.66,48.38,48.36,155.97
00:34.8,1019.86,-134.03,46.7,47.01,156.29
00:34.9,1022.03,-135.44,45.05,45.53,156.67
00:35.0,1024.21,-136.89,43.42,44.3,157
00:35.0,1026.39,-138.38,41.83,43.3,157.35
00:35.0,1028.58,-139.9,40.25,42.66,157.83
00:35.1,1030.77,-141.46,38.7,42.55,158.25
00:35.2,1032.97,-143.03,37.17,42.24,158.94
00:35.2,1035.18,-144.63,35.64,41.63,160.01
00:35.3,1037.42,-146.27,34.12,41.09,161.06
00:35.3,1039.66,-147.94,32.62,40.57,162.07
00:35.3,1041.91,-149.63,31.13,40.35,162.93
00:35.4,1044.18,-151.35,29.65,39.71,163.48
00:35.5,1046.45,-153.08,28.17,38.54,164.04
00:35.5,1048.74,-154.83,26.7,37.49,165.02
00:35.5,1051.03,-156.6,25.25,36.7,165.98
00:35.6,1053.35,-158.42,23.81,36.22,167.01
00:35.7,1055.67,-160.26,22.4,36,168.02
00:35.7,1058.02,-162.14,20.99,35.96,169.1
00:35.7,1060.37,-164.03,19.58,36.23,170.22
00:35.8,1062.75,-165.93,18.17,36.44,171.33
00:35.9,1065.13,-167.85,16.75,36.22,172.38
00:35.9,1067.53,-169.79,15.34,35.58,173.37
00:36.0,1069.95,-171.75,13.93,34.71,174.35
00:36.0,1072.37,-173.74,12.53,33.96,175.36
00:36.1,1074.81,-175.75,11.14,33.41,176.33
00:36.1,1077.27,-177.77,9.75,33.03,177.36
00:36.1,1079.74,-179.83,8.38,32.76,178.42
00:36.2,1082.23,-181.9,7.01,32.72,179.47
00:36.2,1084.73,-183.99,5.64,32.78,180.36
00:36.3,1087.23,-186.1,4.27,32.72,181.14
00:36.3,1089.76,-188.21,2.9,32.59,182.34
00:36.4,1092.3,-190.35,1.53,32.53,183.37
00:36.5,1094.85,-192.5,0.15,32.45,184.32
00:36.5,1097.42,-194.66,-1.23,32.36,185.27
00:36.6,1100,-196.84,-2.62,32.31,186.19
00:36.6,1102.59,-199.03,-4.01,32.26,187.12
00:36.6,1105.2,-201.23,-5.4,32.2,188.06
00:36.7,1107.82,-203.44,-6.8,32.19,189.01
00:36.7,1110.45,-205.67,-8.21,32.18,189.94
00:36.8,1113.09,-207.9,-9.62,32.19,190.85
00:36.8,1115.75,-210.15,-11.03,32.18,191.72
00:36.9,1118.42,-212.41,-12.46,32.18,192.63
00:37.0,1121.1,-214.68,-13.88,32.18,193.45
00:37.0,1123.79,-216.96,-15.32,32.19,194.35
00:37.0,1126.5,-219.25,-16.76,32.22,195.28
00:37.1,1129.22,-221.54,-18.21,32.25,196.08
00:37.2,1131.94,-223.85,-19.67,32.3,196.92
00:37.2,1134.69,-226.17,-21.13,32.36,197.81
00:37.3,1137.44,-228.5,-22.61,32.43,198.65
00:37.3,1140.2,-230.83,-24.09,32.48,199.5
00:37.4,1142.98,-233.17,-25.58,32.52,200.3
00:37.4,1145.77,-235.52,-27.08,32.54,201.09
00:37.5,1148.57,-237.88,-28.58,32.58,201.91
00:37.5,1151.38,-240.25,-30.09,32.63,202.77
00:37.5,1154.2,-242.63,-31.61,32.67,203.51
00:37.6,1157.03,-245.01,-33.14,32.73,204.25
00:37.6,1159.87,-247.4,-34.68,32.78,205.11
00:37.7,1162.73,-249.8,-36.22,32.81,205.87
00:37.7,1165.59,-252.21,-37.77,32.83,206.68
00:37.8,1168.47,-254.63,-39.33,32.84,207.44
00:37.9,1171.35,-257.06,-40.89,32.86,208.2
00:37.9,1174.25,-259.49,-42.47,32.9,208.96
00:38.0,1177.16,-261.93,-44.05,32.95,209.71
00:38.0,1180.07,-264.38,-45.63,32.99,210.39
00:38.1,1183,-266.83,-47.23,33.03,211.07
00:38.1,1185.94,-269.3,-48.83,33.08,211.88
00:38.2,1188.89,-271.77,-50.43,33.11,212.65
00:38.2,1191.84,-274.25,-52.05,33.14,213.35
00:38.2,1194.81,-276.73,-53.67,33.16,214.06
00:38.3,1197.79,-279.23,-55.3,33.16,214.74
00:38.4,1200.78,-281.73,-56.93,33.18,215.47
00:38.4,1203.78,-284.24,-58.57,33.2,216.17
00:38.5,1206.78,-286.75,-60.22,33.22,216.81
00:38.5,1209.8,-289.27,-61.87,33.26,217.52
00:38.6,1212.83,-291.81,-63.53,33.27,218.22
00:38.6,1215.86,-294.34,-65.2,33.26,218.86
00:38.6,1218.91,-296.89,-66.87,33.25,219.52
00:38.7,1221.96,-299.44,-68.54,33.26,220.15
00:38.8,1225.02,-302,-70.22,33.26,220.86
00:38.8,1228.09,-304.57,-71.91,33.26,221.48
00:38.8,1231.17,-307.15,-73.6,33.26,222.1
00:38.9,1234.26,-309.73,-75.29,33.26,222.72
00:39.0,1237.36,-312.32,-76.99,33.26,223.39
00:39.0,1240.47,-314.92,-78.7,33.27,224.01
00:39.0,1243.58,-317.52,-80.41,33.3,224.6
00:39.1,1246.71,-320.13,-82.12,33.32,225.2
00:39.2,1249.84,-322.75,-83.84,33.33,225.83
00:39.2,1252.98,-325.37,-85.57,33.32,226.43
00:39.3,1256.13,-328,-87.3,33.32,227.03
00:39.3,1259.29,-330.64,-89.03,33.35,227.63
00:39.3,1262.45,-333.28,-90.77,33.34,228.21
00:39.4,1265.63,-335.93,-92.52,33.32,228.78
00:39.5,1268.81,-338.59,-94.26,33.29,229.21
00:39.5,1271.99,-341.25,-96.01,33.26,228.84
00:39.5,1275.16,-343.9,-97.75,33.24,227.24
00:39.6,1278.29,-346.52,-99.48,33.27,224.72
00:39.6,1281.39,-349.11,-101.18,33.31,221.75
00:39.7,1284.45,-351.67,-102.86,33.31,218.75
00:39.7,1287.47,-354.19,-104.52,33.27,215.45
00:39.8,1290.43,-356.67,-106.15,33.31,211.64
00:39.9,1293.35,-359.1,-107.75,33.34,207.89
00:39.9,1296.21,-361.49,-109.33,33.36,204.4
00:40.0,1299.03,-363.84,-110.87,33.39,200.97
00:40.0,1301.79,-366.15,-112.4,33.38,197.98
00:40.0,1304.52,-368.44,-113.9,33.37,195.42
00:40.1,1307.22,-370.68,-115.39,33.34,192.51
00:40.2,1309.87,-372.9,-116.84,33.33,189.14
00:40.2,1312.47,-375.07,-118.28,33.3,185.33
00:40.2,1315.02,-377.2,-119.68,33.26,181.62
00:40.3,1317.52,-379.29,-121.05,33.28,178.24
00:40.3,1319.97,-381.33,-122.4,33.24,174.98
00:40.4,1322.38,-383.35,-123.72,33.18,172.08
00:40.5,1324.75,-385.33,-125.02,33.12,169.33
00:40.5,1327.09,-387.28,-126.3,32.93,166.63
00:40.6,1329.38,-389.2,-127.55,32.62,163.68
00:40.6,1331.63,-391.1,-128.78,32.17,160.64
00:40.6,1333.84,-392.96,-129.97,31.47,157.55
00:40.7,1336.01,-394.79,-131.12,30.97,154.88
00:40.8,1338.15,-396.61,-132.25,30.09,152.59
00:40.8,1340.25,-398.41,-133.34,29.33,150.19
00:40.9,1342.32,-400.19,-134.38,29.09,147.98
00:40.9,1344.36,-401.96,-135.4,28.48,145.77
00:41.0,1346.37,-403.72,-136.38,27.95,143.67
00:41.0,1348.35,-405.46,-137.33,27.8,141.66
00:41.0,1350.31,-407.18,-138.25,27.18,139.81
00:41.1,1352.23,-408.89,-139.14,26.54,137.77
00:41.1,1354.13,-410.58,-140,25.97,135.89
00:41.2,1356.01,-412.27,-140.83,25.05,134.13
00:41.3,1357.86,-413.94,-141.63,23.96,132.29
00:41.3,1359.68,-415.59,-142.39,22.8,130.47
00:41.3,1361.48,-417.24,-143.11,21.96,128.78
00:41.4,1363.26,-418.88,-143.8,21.32,127.21
00:41.5,1365.01,-420.51,-144.46,20.36,125.68
00:41.5,1366.75,-422.13,-145.08,19.62,124.15
00:41.6,1368.46,-423.74,-145.67,18.91,122.67
00:41.6,1370.16,-425.34,-146.23,18.05,121.23
00:41.7,1371.83,-426.93,-146.76,17.26,119.83
00:41.7,1373.48,-428.51,-147.25,16.16,118.45
00:41.7,1375.12,-430.07,-147.71,14.78,117.19
00:41.8,1376.74,-431.64,-148.14,13.65,115.98
00:41.8,1378.34,-433.19,-148.54,12.37,114.76
00:41.9,1379.93,-434.73,-148.9,10.88,113.62
00:42.0,1381.5,-436.27,-149.23,9.66,112.44
00:42.0,1383.05,-437.8,-149.52,8.35,111.31
00:42.1,1384.59,-439.31,-149.76,6.89,110.16
00:42.1,1386.12,-440.82,-149.98,5.83,109.41
00:42.1,1387.63,-442.32,-150.17,5.66,108.75
00:42.2,1389.13,-443.82,-150.35,5.84,108.27
00:42.2,1390.62,-445.31,-150.53,5.36,108.06
00:42.3,1392.12,-446.8,-150.69,4.04,107.51
00:42.4,1393.62,-448.28,-150.85,1.81,107.13
00:42.4,1395.09,-449.75,-150.98,-0.2,106.03
00:42.5,1396.55,-451.21,-151.08,-0.93,105.08
00:42.5,1398.01,-452.67,-151.13,-0.94,104.55
00:42.5,1399.45,-454.11,-151.16,-0.87,103.91
00:42.6,1400.89,-455.55,-151.19,-0.78,103.54
00:42.7,1402.33,-456.99,-151.23,-0.14,102.79
00:42.7,1403.75,-458.41,-151.26,0.97,101.91
00:42.8,1405.16,-459.82,-151.29,1.04,101.25
00:42.8,1406.56,-461.22,-151.33,1.99,100.67
00:42.9,1407.96,-462.61,-151.37,4.14,100.21
00:42.9,1409.34,-464,-151.44,6.28,99.74
00:43.0,1410.73,-465.38,-151.54,8.23,99.23
00:43.0,1412.1,-466.74,-151.68,9.75,98.56
00:43.1,1413.46,-468.1,-151.85,11.21,97.82
00:43.1,1414.81,-469.43,-152.06,12.86,97.14
00:43.1,1416.16,-470.75,-152.31,14.45,96.64
00:43.2,1417.49,-472.06,-152.6,15.59,96.14
00:43.2,1418.82,-473.35,-152.92,16.45,95.52
00:43.3,1420.14,-474.63,-153.28,17.54,94.63
00:43.4,1421.45,-475.88,-153.66,18.9,93.62
00:43.4,1422.74,-477.1,-154.07,20.16,92.55
00:43.5,1424.02,-478.3,-154.5,21.34,91.39
00:43.5,1425.28,-479.48,-154.96,22.72,90.18
00:43.6,1426.52,-480.63,-155.44,24.21,88.92
00:43.6,1427.75,-481.74,-155.94,25.69,87.75
00:43.6,1428.96,-482.83,-156.47,27.07,86.57
00:43.7,1430.15,-483.9,-157.02,28.55,85.39
00:43.7,1431.33,-484.93,-157.59,30.6,84.24
00:43.8,1432.5,-485.92,-158.19,33.25,83.17
00:43.8,1433.64,-486.88,-158.82,35.02,82.13
00:43.9,1434.78,-487.8,-159.48,35.87,81.14
00:44.0,1435.9,-488.69,-160.16,37.41,80.21
00:44.0,1437.01,-489.56,-160.85,39.05,79.38
00:44.0,1438.11,-490.4,-161.56,40.9,78.53
00:44.1,1439.19,-491.2,-162.28,43.03,77.87
00:44.1,1440.27,-491.98,-163.03,45.16,77.17
00:44.2,1441.34,-492.73,-163.79,47.25,76.38
00:44.2,1442.4,-493.45,-164.56,49.34,75.66
00:44.3,1443.44,-494.13,-165.36,51.35,75.06
00:44.4,1444.48,-494.78,-166.17,53.26,74.81
00:44.4,1445.52,-495.4,-167,54.94,74.75
00:44.5,1446.56,-495.99,-167.85,56.4,74.82
00:44.5,1447.6,-496.56,-168.72,57.8,74.98
00:44.5,1448.64,-497.11,-169.61,59.33,75.2
00:44.6,1449.69,-497.62,-170.52,61,75.29
00:44.7,1450.74,-498.11,-171.45,62.7,75.25
00:44.7,1451.78,-498.57,-172.38,64.35,74.89
00:44.8,1452.82,-499.01,-173.32,66.1,74.37
00:44.8,1453.85,-499.4,-174.27,68.3,73.82
00:44.8,1454.88,-499.76,-175.23,70.66,73.53
00:44.9,1455.9,-500.09,-176.2,72.67,73.47
00:45.0,1456.92,-500.39,-177.17,74.25,73.53
00:45.0,1457.94,-500.66,-178.16,75.57,73.7
00:45.0,1458.96,-500.9,-179.15,77.31,73.88
00:45.1,1460,-501.1,-180.16,79.6,74.03
00:45.2,1461.03,-501.27,-181.18,82.01,74.26
00:45.2,1462.07,-501.4,-182.2,83.83,74.7
00:45.2,1463.11,-501.51,-183.24,85.09,75.19
00:45.3,1464.15,-501.58,-184.28,86.27,75.76
00:45.4,1465.2,-501.64,-185.34,87.81,76.38
00:45.4,1466.27,-501.68,-186.4,89.73,76.81
00:45.5,1467.34,-501.71,-187.47,91.9,77.45
00:45.5,1468.42,-501.71,-188.55,93.94,78.14
00:45.6,1469.51,-501.67,-189.64,95.97,78.98
00:45.6,1470.61,-501.59,-190.74,97.72,79.99
00:45.6,1471.72,-501.47,-191.85,99.29,80.98
00:45.7,1472.85,-501.33,-192.98,100.7,82.08
00:45.8,1474,-501.15,-194.11,102.1,83.12
00:45.8,1475.16,-500.94,-195.25,103.32,84.43
00:45.8,1476.35,-500.69,-196.41,104.46,85.85
00:45.9,1477.55,-500.41,-197.58,105.6,87.12
00:46.0,1478.76,-500.1,-198.76,106.61,88.39
00:46.0,1480,-499.76,-199.95,107.38,89.71
00:46.0,1481.25,-499.41,-201.15,108,91.21
00:46.1,1482.53,-499.02,-202.37,108.76,92.78
00:46.2,1483.83,-498.61,-203.6,109.66,94.58
00:46.2,1485.16,-498.16,-204.85,110.62,96.61
00:46.3,1486.52,-497.69,-206.12,111.51,98.61
00:46.3,1487.9,-497.18,-207.41,112.28,100.63
00:46.3,1489.31,-496.65,-208.71,113.06,102.49
00:46.4,1490.75,-496.09,-210.04,114,104.11
00:46.5,1492.2,-495.5,-211.37,114.89,105.72
00:46.5,1493.69,-494.89,-212.72,115.65,107.36
00:46.5,1495.19,-494.25,-214.08,116.28,109.18
00:46.6,1496.72,-493.58,-215.45,116.63,111.1
00:46.7,1498.27,-492.89,-216.84,116.92,112.5
00:46.7,1499.84,-492.18,-218.25,117.37,113.77
00:46.7,1501.43,-491.46,-219.66,117.79,115.37
00:46.8,1503.05,-490.71,-221.09,118.19,117.21
00:46.8,1504.69,-489.94,-222.54,118.68,118.81
00:46.9,1506.35,-489.14,-224,119.24,120.46
00:47.0,1508.03,-488.33,-225.47,119.69,122.16
00:47.0,1509.74,-487.49,-226.96,120.09,123.69
00:47.0,1511.47,-486.63,-228.46,120.5,125.12
00:47.1,1513.22,-485.76,-229.97,120.88,126.54
00:47.1,1514.98,-484.86,-231.5,121.16,127.96
00:47.2,1516.77,-483.95,-233.04,121.13,129.62
00:47.3,1518.58,-483.03,-234.59,120.79,131.18
00:47.3,1520.42,-482.1,-236.17,120.24,132.67
00:47.4,1522.27,-481.17,-237.78,119.59,134.25
00:47.4,1524.14,-480.24,-239.41,118.92,135.71
00:47.5,1526.04,-479.32,-241.06,118.14,137.16
00:47.5,1527.95,-478.41,-242.75,117.28,138.56
00:47.5,1529.89,-477.52,-244.46,116.47,139.9
00:47.6,1531.84,-476.63,-246.2,115.63,141.2
00:47.7,1533.81,-475.76,-247.97,114.72,142.52
00:47.7,1535.8,-474.91,-249.77,113.79,143.92
00:47.7,1537.81,-474.07,-251.59,113.09,145.25
00:47.8,1539.83,-473.26,-253.45,112.48,146.44
00:47.8,1541.87,-472.46,-255.33,111.63,147.7
00:47.9,1543.93,-471.67,-257.23,110.84,149.07
00:47.9,1546.01,-470.91,-259.17,110.1,150.35
00:48.0,1548.11,-470.16,-261.13,109.81,151.58
00:48.1,1550.22,-469.43,-263.1,109.67,152.26
00:48.1,1552.33,-468.7,-265.09,108.92,152.82
00:48.1,1554.46,-467.99,-267.1,108.04,153.92
00:48.2,1556.61,-467.29,-269.13,107.5,155.24
00:48.3,1558.78,-466.62,-271.19,107.09,156.48
00:48.3,1560.96,-465.97,-273.27,106.58,157.66
00:48.3,1563.16,-465.33,-275.37,106.01,158.87
00:48.4,1565.37,-464.71,-277.5,105.53,160.04
00:48.5,1567.6,-464.1,-279.65,105.04,161.16
00:48.5,1569.85,-463.51,-281.81,104.3,162.33
00:48.5,1572.11,-462.93,-284,103.72,163.46
00:48.6,1574.39,-462.38,-286.21,103.03,164.36
00:48.6,1576.68,-461.84,-288.44,101.86,165.51
00:48.7,1578.99,-461.34,-290.69,100.95,166.64
00:48.7,1581.31,-460.86,-292.96,100.29,167.68
00:48.8,1583.64,-460.41,-295.25,99.47,168.76
00:48.9,1585.99,-459.99,-297.56,98.72,169.82
00:48.9,1588.36,-459.6,-299.9,98.14,170.88
00:49.0,1590.74,-459.23,-302.25,97.77,171.93
00:49.0,1593.13,-458.89,-304.62,97.46,172.9
00:49.0,1595.54,-458.56,-307.01,96.88,173.93
00:49.1,1597.96,-458.25,-309.41,96.24,174.94
00:49.2,1600.4,-457.97,-311.83,95.45,175.91
00:49.2,1602.85,-457.7,-314.26,94.48,176.95
00:49.2,1605.32,-457.48,-316.72,93.67,177.97
00:49.3,1607.79,-457.28,-319.19,93.26,178.92
00:49.3,1610.28,-457.11,-321.67,92.97,179.86
00:49.4,1612.79,-456.96,-324.17,92.61,180.89
