,sLapDistance,xCarX,xCarY,aYaw,vCar
00:24.1,1995.19,-144.75,195.25,134.4,158.69
00:24.1,1997.4,-143.18,193.69,133.49,159.74
00:24.2,1999.62,-141.62,192.1,132.75,160.67
00:24.2,2001.86,-140.07,190.49,132.06,161.59
00:24.3,2004.11,-138.54,188.85,131.35,162.57
00:24.4,2006.38,-137.01,187.17,130.66,163.49
00:24.4,2008.65,-135.5,185.47,129.88,164.43
00:24.4,2010.94,-134.01,183.73,129.16,165.34
00:24.5,2013.25,-132.52,181.97,128.47,166.23
00:24.6,2015.56,-131.06,180.18,127.64,166.98
00:24.6,2017.88,-129.6,178.37,126.29,167.67
00:24.6,2020.22,-128.17,176.52,124.52,168.55
00:24.7,2022.56,-126.77,174.64,123.03,169.38
00:24.8,2024.92,-125.41,172.72,122.19,170.08
00:24.8,2027.28,-124.07,170.76,121.63,170.77
00:24.8,2029.66,-122.76,168.78,120.96,171.47
00:24.9,2032.05,-121.47,166.77,119.99,172.2
00:24.9,2034.44,-120.21,164.74,118.92,173
00:25.0,2036.85,-118.97,162.67,117.83,173.78
00:25.1,2039.27,-117.78,160.57,116.92,174.56
00:25.1,2041.7,-116.61,158.43,116.17,175.23
00:25.1,2044.13,-115.48,156.28,115.26,175.94
00:25.2,2046.58,-114.37,154.09,114.24,176.68
00:25.3,2049.04,-113.3,151.88,113.29,177.42
00:25.3,2051.51,-112.26,149.64,112.38,178.1
00:25.4,2053.99,-111.26,147.37,111.38,178.78
00:25.4,2056.47,-110.29,145.08,110.38,179.48
00:25.5,2058.97,-109.35,142.77,109.42,180.13
00:25.5,2061.48,-108.45,140.43,108.42,180.78
00:25.6,2063.99,-107.58,138.07,107.45,181.43
00:25.6,2066.51,-106.74,135.69,106.44,182.05
00:25.6,2069.04,-105.94,133.28,105.4,182.7
00:25.7,2071.58,-105.18,130.86,104.44,183.34
00:25.8,2074.13,-104.45,128.41,103.56,184.01
00:25.8,2076.69,-103.77,125.95,102.82,184.68
00:25.9,2079.26,-103.11,123.46,102.18,185.34
00:25.9,2081.84,-102.5,120.96,101.59,186.03
00:25.9,2084.43,-101.91,118.44,101.03,186.72
00:26.0,2087.03,-101.36,115.9,100.39,187.4
00:26.1,2089.63,-100.84,113.34,99.7,188.08
00:26.1,2092.25,-100.35,110.77,98.9,188.76
00:26.1,2094.88,-99.89,108.19,98.09,189.43
00:26.2,2097.51,-99.47,105.59,97.26,190.07
00:26.3,2100.15,-99.08,102.97,96.35,190.71
00:26.3,2102.81,-98.72,100.34,95.38,191.32
00:26.3,2105.47,-98.4,97.7,94.36,191.93
00:26.4,2108.14,-98.12,95.04,93.39,192.58
00:26.5,2110.81,-97.89,92.38,92.65,193.18
00:26.5,2113.5,-97.69,89.7,91.9,193.73
00:26.5,2116.2,-97.52,87.01,91.15,194.44
00:26.6,2118.9,-97.4,84.3,90.71,195.02
00:26.6,2121.61,-97.3,81.59,90.07,195.61
00:26.7,2124.33,-97.24,78.87,89.17,196.23
00:26.8,2127.06,-97.22,76.14,88.16,196.84
00:26.8,2129.8,-97.24,73.41,87.19,197.42
00:26.8,2132.54,-97.3,70.66,86.35,197.98
00:26.9,2135.3,-97.4,67.91,85.45,198.51
00:26.9,2138.06,-97.54,65.15,84.47,199.07
00:27.0,2140.82,-97.72,62.39,83.48,199.61
00:27.1,2143.6,-97.95,59.62,82.51,200.14
00:27.1,2146.38,-98.22,56.85,81.53,200.63
00:27.1,2149.17,-98.54,54.08,80.52,201.13
00:27.2,2151.97,-98.9,51.31,79.53,201.61
00:27.2,2154.77,-99.31,48.53,78.55,202.09
00:27.3,2157.58,-99.77,45.76,77.56,202.56
00:27.4,2160.39,-100.27,42.99,76.6,203.02
00:27.4,2163.21,-100.82,40.22,75.67,203.47
00:27.4,2166.04,-101.41,37.45,74.72,203.92
00:27.5,2168.88,-102.05,34.69,73.77,204.38
00:27.6,2171.72,-102.73,31.93,72.83,204.81
00:27.6,2174.56,-103.46,29.18,71.86,205.27
00:27.6,2177.42,-104.24,26.44,71,205.72
00:27.7,2180.28,-105.07,23.7,70.2,206.13
00:27.8,2183.14,-105.94,20.97,69.46,206.59
00:27.8,2186.01,-106.85,18.24,68.79,206.99
00:27.8,2188.89,-107.79,15.53,67.87,207.43
00:27.9,2191.77,-108.78,12.82,66.86,207.96
00:28.0,2194.66,-109.81,10.11,66.11,208.45
00:28.0,2197.56,-110.89,7.42,65.67,208.92
00:28.0,2200.47,-112.01,4.74,65.36,209.42
00:28.1,2203.38,-113.16,2.07,65.01,209.95
00:28.1,2206.3,-114.34,-0.6,64.57,210.49
00:28.2,2209.22,-115.56,-3.27,64.09,211.02
00:28.2,2212.16,-116.8,-5.92,63.56,211.55
00:28.3,2215.1,-118.07,-8.58,63.01,212.08
00:28.4,2218.05,-119.37,-11.22,62.5,212.61
00:28.4,2221.01,-120.7,-13.86,62.01,213.13
00:28.5,2223.97,-122.06,-16.5,61.51,213.66
00:28.5,2226.94,-123.44,-19.13,61.02,214.18
00:28.6,2229.92,-124.84,-21.75,60.56,214.7
00:28.6,2232.9,-126.28,-24.37,60.14,215.23
00:28.6,2235.9,-127.73,-26.99,59.8,215.75
00:28.7,2238.9,-129.21,-29.6,59.5,216.27
00:28.7,2241.9,-130.71,-32.21,59.23,216.8
00:28.8,2244.92,-132.23,-34.81,59.03,217.33
00:28.9,2247.94,-133.76,-37.41,58.87,217.85
00:28.9,2250.97,-135.31,-40.02,58.77,218.38
00:29.0,2254.01,-136.87,-42.62,58.73,218.9
00:29.0,2257.05,-138.44,-45.23,58.73,219.42
00:29.1,2260.1,-140.02,-47.84,58.76,219.94
00:29.1,2263.16,-141.6,-50.46,58.84,220.45
00:29.1,2266.23,-143.19,-53.08,59.01,220.96
00:29.2,2269.3,-144.77,-55.72,59.3,221.46
00:29.3,2272.38,-146.35,-58.36,59.67,221.95
00:29.3,2275.46,-147.92,-61.02,60.1,222.44
00:29.3,2278.56,-149.48,-63.69,60.53,222.92
00:29.4,2281.66,-151.02,-66.37,60.95,223.4
00:29.5,2284.76,-152.56,-69.07,61.31,223.87
00:29.5,2287.87,-154.08,-71.79,61.66,224.33
00:29.5,2290.99,-155.58,-74.52,61.99,224.79
00:29.6,2294.12,-157.08,-77.27,62.32,225.26
00:29.6,2297.25,-158.56,-80.03,62.63,225.72
00:29.7,2300.39,-160.03,-82.8,62.9,226.19
00:29.7,2303.53,-161.48,-85.59,63.14,226.52
00:29.8,2306.67,-162.93,-88.38,63.34,225.85
00:29.9,2309.8,-164.35,-91.16,63.45,224.2
00:29.9,2312.89,-165.75,-93.92,63.45,221.78
00:30.0,2315.95,-167.13,-96.65,63.44,218.73
00:30.0,2318.97,-168.49,-99.35,63.47,215.34
00:30.1,2321.93,-169.82,-102,63.54,211.79
00:30.1,2324.85,-171.12,-104.61,63.65,207.97
00:30.1,2327.71,-172.4,-107.17,63.78,204.04
00:30.2,2330.52,-173.65,-109.68,63.87,200.18
00:30.3,2333.27,-174.87,-112.15,63.97,196.45
00:30.3,2335.97,-176.06,-114.58,64.07,192.83
00:30.4,2338.63,-177.23,-116.96,64.19,189.22
00:30.4,2341.23,-178.37,-119.3,64.42,185.71
00:30.5,2343.79,-179.48,-121.6,64.71,182.24
00:30.5,2346.29,-180.57,-123.86,64.97,178.81
00:30.6,2348.76,-181.63,-126.08,65.27,175.57
00:30.6,2351.17,-182.67,-128.26,65.61,172.4
00:30.6,2353.54,-183.67,-130.41,65.89,169.11
00:30.7,2355.87,-184.64,-132.52,66.17,165.94
00:30.7,2358.15,-185.59,-134.6,66.46,162.89
00:30.8,2360.39,-186.51,-136.65,66.67,159.78
00:30.9,2362.59,-187.4,-138.66,66.89,156.64
00:30.9,2364.74,-188.26,-140.63,67.12,153.57
00:30.9,2366.86,-189.1,-142.57,67.43,150.57
00:31.0,2368.93,-189.91,-144.47,67.72,147.51
00:31.0,2370.96,-190.69,-146.34,68.06,144.49
00:31.1,2372.94,-191.45,-148.18,68.56,141.61
00:31.2,2374.89,-192.17,-149.99,68.93,138.72
00:31.2,2376.79,-192.87,-151.76,69.25,135.83
00:31.2,2378.66,-193.54,-153.51,69.74,133.01
00:31.3,2380.49,-194.18,-155.22,70.31,130.25
00:31.4,2382.28,-194.8,-156.9,70.88,127.59
00:31.4,2384.03,-195.39,-158.55,71.69,125.21
00:31.4,2385.76,-195.95,-160.18,72.46,122.75
00:31.5,2387.44,-196.48,-161.78,73.06,120.28
00:31.6,2389.1,-196.98,-163.36,73.69,118.01
00:31.6,2390.72,-197.46,-164.91,74.23,115.87
00:31.6,2392.32,-197.9,-166.44,74.73,113.76
00:31.7,2393.88,-198.32,-167.95,75.3,111.71
00:31.8,2395.42,-198.71,-169.44,75.88,109.76
00:31.8,2396.93,-199.08,-170.9,76.54,107.89
00:31.9,2398.42,-199.43,-172.35,77.27,106.08
00:31.9,2399.88,-199.75,-173.77,78.05,104.3
00:32.0,2401.32,-200.04,-175.18,78.98,102.56
00:32.0,2402.73,-200.31,-176.57,79.98,100.9
00:32.1,2404.12,-200.55,-177.94,80.98,99.31
00:32.1,2405.49,-200.76,-179.29,82.02,97.82
00:32.1,2406.84,-200.95,-180.63,83.13,96.45
00:32.2,2408.17,-201.1,-181.95,84.31,95.16
00:32.2,2409.48,-201.22,-183.25,85.64,93.95
00:32.3,2410.78,-201.32,-184.55,87.13,92.81
00:32.4,2412.06,-201.38,-185.83,88.69,91.7
00:32.4,2413.33,-201.4,-187.09,90.27,90.64
00:32.5,2414.58,-201.4,-188.35,91.85,89.66
00:32.5,2415.82,-201.36,-189.58,93.44,88.78
00:32.5,2417.05,-201.29,-190.81,95.05,88.01
00:32.6,2418.26,-201.18,-192.02,96.67,87.34
00:32.6,2419.47,-201.04,-193.22,98.32,86.74
00:32.7,2420.67,-200.87,-194.41,100.06,86.2
00:32.7,2421.87,-200.66,-195.59,101.83,85.7
00:32.8,2423.05,-200.42,-196.75,103.61,85.17
00:32.8,2424.23,-200.14,-197.89,105.43,84.57
00:32.9,2425.4,-199.83,-199.02,107.28,83.94
00:33.0,2426.56,-199.48,-200.13,109.19,83.3
00:33.0,2427.72,-199.1,-201.22,111.11,82.64
00:33.0,2428.86,-198.69,-202.28,113.04,81.95
00:33.1,2429.99,-198.25,-203.33,115.01,81.28
00:33.2,2431.12,-197.78,-204.35,117.02,80.64
00:33.2,2432.23,-197.27,-205.34,118.99,80.07
00:33.2,2433.34,-196.74,-206.31,120.85,79.56
00:33.3,2434.44,-196.17,-207.26,122.76,79.03
00:33.3,2435.54,-195.57,-208.17,125.2,78.53
00:33.4,2436.63,-194.95,-209.06,127.65,78.21
00:33.5,2437.72,-194.3,-209.93,129.6,77.96
00:33.5,2438.79,-193.63,-210.78,131.44,77.59
00:33.5,2439.87,-192.93,-211.6,133.84,77.38
00:33.6,2440.95,-192.21,-212.39,136.23,77.46
00:33.6,2442.02,-191.46,-213.17,137.52,77.63
00:33.7,2443.09,-190.7,-213.94,138.48,77.53
00:33.8,2444.17,-189.92,-214.68,139.91,77.48
00:33.8,2445.25,-189.12,-215.4,141.76,77.92
00:33.9,2446.33,-188.28,-216.08,143.36,78.14
00:33.9,2447.42,-187.41,-216.74,144.62,78.65
00:34.0,2448.51,-186.52,-217.38,145.27,79.25
00:34.0,2449.62,-185.62,-218.01,145.42,79.96
00:34.0,2450.74,-184.71,-218.66,145.09,80.7
00:34.1,2451.86,-183.79,-219.31,144.23,81.37
00:34.1,2453,-182.88,-219.99,142.87,81.84
00:34.2,2454.14,-181.99,-220.7,141.19,82.06
00:34.2,2455.28,-181.11,-221.43,139.38,82.31
00:34.3,2456.43,-180.26,-222.19,137.54,82.62
00:34.3,2457.58,-179.42,-222.97,135.69,82.89
00:34.4,2458.73,-178.6,-223.78,133.84,82.87
00:34.5,2459.88,-177.81,-224.62,131.87,82.5
00:34.5,2461.02,-177.06,-225.48,129.65,82.06
00:34.6,2462.16,-176.33,-226.35,127.52,81.69
00:34.6,2463.29,-175.64,-227.25,125.82,81.55
00:34.6,2464.42,-174.97,-228.16,124.29,81.48
00:34.7,2465.55,-174.33,-229.1,122.4,81.52
00:34.8,2466.69,-173.71,-230.04,120.06,81.66
00:34.8,2467.83,-173.12,-231.01,117.73,81.92
00:34.8,2468.97,-172.57,-232.01,115.9,82.31
00:34.9,2470.11,-172.05,-233.03,114.4,82.79
00:35.0,2471.26,-171.56,-234.08,112.79,83.44
00:35.0,2472.43,-171.11,-235.15,111.07,84.19
00:35.0,2473.6,-170.67,-236.24,109.33,84.95
00:35.1,2474.79,-170.27,-237.36,107.49,85.66
00:35.2,2475.98,-169.89,-238.49,105.53,86.37
00:35.2,2477.19,-169.55,-239.65,103.6,87.18
00:35.3,2478.4,-169.24,-240.82,101.93,88.03
00:35.3,2479.63,-168.97,-242.02,100.51,88.85
00:35.3,2480.87,-168.72,-243.24,99.14,89.73
00:35.4,2482.12,-168.5,-244.47,97.75,90.71
00:35.5,2483.39,-168.32,-245.72,96.38,91.75
00:35.5,2484.67,-168.15,-246.99,94.96,92.82
00:35.5,2485.96,-168.02,-248.28,93.49,93.9
00:35.6,2487.28,-167.92,-249.59,91.99,94.94
00:35.7,2488.6,-167.85,-250.91,90.34,95.88
00:35.7,2489.94,-167.81,-252.25,88.67,96.81
00:35.7,2491.29,-167.8,-253.6,87.34,97.91
00:35.8,2492.66,-167.83,-254.97,86.54,99.17
00:35.9,2494.04,-167.88,-256.36,86.13,100.47
00:35.9,2495.45,-167.95,-257.76,85.8,101.8
00:36.0,2496.87,-168.04,-259.18,85.4,103.16
00:36.0,2498.31,-168.15,-260.62,84.89,104.5
00:36.1,2499.77,-168.27,-262.07,84.3,105.85
00:36.1,2501.25,-168.41,-263.55,83.97,107.34
00:36.1,2502.76,-168.55,-265.04,84.09,108.84
00:36.2,2504.28,-168.69,-266.56,84.53,110.2
00:36.2,2505.82,-168.83,-268.09,85.13,111.51
00:36.3,2507.37,-168.96,-269.64,85.84,112.83
00:36.3,2508.95,-169.08,-271.21,86.56,114.15
00:36.4,2510.54,-169.18,-272.81,87.27,115.43
00:36.5,2512.16,-169.27,-274.41,87.9,116.74
00:36.5,2513.79,-169.34,-276.04,88.29,118.05
00:36.6,2515.44,-169.4,-277.69,88.4,119.37
00:36.6,2517.1,-169.46,-279.36,88.3,120.82
00:36.6,2518.79,-169.51,-281.04,88.01,122.18
00:36.7,2520.5,-169.58,-282.75,87.49,123.39
00:36.7,2522.22,-169.65,-284.47,86.68,124.55
00:36.8,2523.95,-169.75,-286.2,85.75,124.96
00:36.8,2525.68,-169.86,-287.93,84.85,124.53
00:36.9,2527.41,-170.01,-289.65,83.85,123.97
00:37.0,2529.13,-170.18,-291.36,82.82,123.21
00:37.0,2530.83,-170.39,-293.05,81.81,122.3
00:37.0,2532.52,-170.61,-294.73,80.74,121.32
00:37.1,2534.2,-170.87,-296.39,79.52,120.36
00:37.2,2535.86,-171.15,-298.03,78.19,119.37
00:37.2,2537.51,-171.46,-299.65,76.9,118.4
00:37.3,2539.15,-171.81,-301.25,75.72,117.48
00:37.3,2540.78,-172.19,-302.83,74.56,116.62
00:37.4,2542.39,-172.6,-304.39,73.31,115.85
00:37.4,2543.99,-173.05,-305.93,71.99,115.17
00:37.5,2545.59,-173.52,-307.45,70.62,114.52
00:37.5,2547.17,-174.03,-308.96,69.23,113.86
00:37.5,2548.75,-174.56,-310.44,67.79,113.21
00:37.6,2550.32,-175.13,-311.9,66.19,112.57
00:37.6,2551.88,-175.73,-313.34,64.54,112.15
00:37.7,2553.44,-176.35,-314.77,63.68,111.89
00:37.7,2554.99,-176.99,-316.18,63.95,111.67
00:37.8,2556.53,-177.64,-317.59,64.08,111.52
00:37.9,2558.08,-178.28,-319,63.89,111.3
00:37.9,2559.63,-178.93,-320.4,64.1,111.33
00:38.0,2561.18,-179.57,-321.81,65.22,111.48
00:38.0,2562.73,-180.19,-323.22,66.78,111.3
00:38.1,2564.27,-180.79,-324.65,68.54,111.42
00:38.1,2565.82,-181.36,-326.09,70.22,111.78
00:38.2,2567.38,-181.91,-327.55,71.34,111.95
00:38.2,2568.93,-182.44,-329.01,72.49,112.1
00:38.2,2570.49,-182.94,-330.48,73.98,112.46
00:38.3,2572.05,-183.41,-331.98,75.95,112.85
00:38.4,2573.63,-183.83,-333.49,77.84,113.24
00:38.4,2575.2,-184.2,-335.02,79.05,113.66
00:38.5,2576.78,-184.52,-336.57,80,114.11
00:38.5,2578.37,-184.82,-338.13,81.47,114.64
00:38.6,2579.96,-185.09,-339.7,83.26,115.25
00:38.6,2581.57,-185.33,-341.29,84.85,115.83
00:38.6,2583.17,-185.53,-342.89,86.22,116.33
00:38.7,2584.79,-185.7,-344.5,87.67,116.88
00:38.8,2586.42,-185.82,-346.12,89.21,117.46
00:38.8,2588.05,-185.91,-347.76,90.59,118.15
00:38.8,2589.7,-185.95,-349.4,91.78,118.81
00:38.9,2591.35,-185.96,-351.06,92.96,119.5
00:39.0,2593.01,-185.93,-352.72,94.16,120.26
00:39.0,2594.69,-185.86,-354.39,95.37,121.02
00:39.0,2596.37,-185.76,-356.08,96.63,121.75
00:39.1,2598.07,-185.62,-357.77,97.8,122.55
00:39.2,2599.77,-185.44,-359.47,98.71,123.5
00:39.2,2601.5,-185.24,-361.18,99.42,124.58
00:39.3,2603.23,-185,-362.9,100.14,125.78
00:39.3,2604.99,-184.73,-364.63,100.93,127.06
00:39.3,2606.76,-184.43,-366.38,101.72,128.33
00:39.4,2608.55,-184.09,-368.14,102.48,129.6
00:39.5,2610.36,-183.73,-369.91,103.09,130.9
00:39.5,2612.19,-183.35,-371.7,103.55,132.14
00:39.5,2614.03,-182.94,-373.5,104.08,133.34
00:39.6,2615.89,-182.51,-375.31,104.6,134.72
00:39.6,2617.77,-182.06,-377.13,104.87,135.97
00:39.7,2619.67,-181.59,-378.97,105.17,137.1
00:39.7,2621.58,-181.1,-380.82,105.5,138.41
00:39.8,2623.51,-180.59,-382.68,105.76,139.63
00:39.9,2625.46,-180.07,-384.56,106,140.79
00:39.9,2627.42,-179.53,-386.45,106.24,141.97
00:40.0,2629.4,-178.99,-388.35,106.48,143.19
00:40.0,2631.4,-178.43,-390.27,106.67,144.36
00:40.0,2633.41,-177.85,-392.2,106.84,145.51
00:40.1,2635.44,-177.27,-394.14,106.99,146.66
00:40.2,2637.49,-176.68,-396.1,107.13,147.77
00:40.2,2639.55,-176.07,-398.07,107.28,148.87
00:40.2,2641.62,-175.46,-400.05,107.43,150.02
00:40.3,2643.71,-174.84,-402.05,107.57,151.12
00:40.3,2645.82,-174.2,-404.05,107.71,152.2
00:40.4,2647.94,-173.56,-406.08,107.85,153.28
00:40.5,2650.08,-172.91,-408.11,107.99,154.34
00:40.5,2652.23,-172.25,-410.16,108.14,155.39
00:40.6,2654.39,-171.58,-412.22,108.29,156.45
00:40.6,2656.57,-170.9,-414.29,108.44,157.49
00:40.6,2658.77,-170.21,-416.37,108.58,158.51
00:40.7,2660.98,-169.51,-418.46,108.73,159.51
00:40.8,2663.2,-168.8,-420.57,108.89,160.53
00:40.8,2665.43,-168.07,-422.69,109.04,161.53
00:40.9,2667.68,-167.34,-424.82,109.19,162.51
00:40.9,2669.95,-166.6,-426.96,109.34,163.49
00:41.0,2672.23,-165.85,-429.11,109.5,164.46
00:41.0,2674.52,-165.09,-431.27,109.66,165.43
00:41.0,2676.82,-164.32,-433.44,109.82,166.38
00:41.1,2679.14,-163.54,-435.62,109.97,167.32
00:41.1,2681.47,-162.75,-437.81,110.13,168.25
00:41.2,2683.81,-161.95,-440.01,110.29,169.18
00:41.3,2686.17,-161.13,-442.22,110.45,170.09
00:41.3,2688.54,-160.31,-444.45,110.61,171
00:41.3,2690.92,-159.48,-446.68,110.77,171.9
00:41.4,2693.31,-158.63,-448.92,110.93,172.78
00:41.5,2695.72,-157.78,-451.16,111.1,173.69
00:41.5,2698.14,-156.91,-453.42,111.26,174.55
00:41.6,2700.57,-156.04,-455.69,111.45,175.41
00:41.6,2703.01,-155.15,-457.97,111.65,176.28
00:41.7,2705.46,-154.25,-460.25,111.87,177.15
00:41.7,2707.93,-153.34,-462.54,112.07,177.99
00:41.7,2710.41,-152.41,-464.84,112.28,178.83
00:41.8,2712.9,-151.47,-467.15,112.49,179.66
00:41.8,2715.4,-150.53,-469.46,112.7,180.49
00:41.9,2717.91,-149.56,-471.78,112.9,181.29
00:42.0,2720.43,-148.59,-474.11,113.12,182.11
00:42.0,2722.97,-147.6,-476.44,113.35,182.93
00:42.1,2725.51,-146.6,-478.78,113.57,183.72
00:42.1,2728.07,-145.59,-481.13,113.8,184.51
00:42.1,2730.64,-144.56,-483.49,114.03,185.29
00:42.2,2733.22,-143.52,-485.84,114.28,186.07
00:42.2,2735.81,-142.46,-488.21,114.56,186.84
00:42.3,2738.41,-141.39,-490.58,114.84,187.62
00:42.4,2741.02,-140.31,-492.95,115.13,188.36
00:42.4,2743.64,-139.2,-495.33,115.44,189.12
00:42.5,2746.27,-138.09,-497.71,115.76,189.87
00:42.5,2748.91,-136.95,-500.1,116.06,190.6
00:42.5,2751.57,-135.8,-502.49,116.39,191.32
00:42.6,2754.23,-134.63,-504.88,116.76,192.06
00:42.7,2756.9,-133.44,-507.27,117.1,192.78
00:42.7,2759.58,-132.23,-509.67,117.41,193.48
00:42.8,2762.27,-131.01,-512.07,117.75,194.18
00:42.8,2764.98,-129.77,-514.47,118.11,194.9
00:42.9,2767.69,-128.51,-516.87,118.44,195.59
00:42.9,2770.41,-127.23,-519.27,118.76,196.29
00:43.0,2773.14,-125.93,-521.67,119.07,196.97
00:43.0,2775.88,-124.61,-524.08,119.37,197.66
00:43.1,2778.63,-123.28,-526.48,119.64,198.33
00:43.1,2781.39,-121.93,-528.89,119.92,199.01
00:43.1,2784.16,-120.56,-531.3,120.17,199.69
00:43.2,2786.94,-119.18,-533.71,120.4,200.33
00:43.2,2789.72,-117.78,-536.12,120.67,200.99
00:43.3,2792.52,-116.37,-538.53,120.94,201.66
00:43.4,2795.32,-114.94,-540.94,121.19,202.31
00:43.4,2798.14,-113.5,-543.36,121.44,202.95
00:43.5,2800.96,-112.04,-545.78,121.72,203.59
00:43.5,2803.79,-110.56,-548.19,122.01,204.24
00:43.6,2806.64,-109.07,-550.61,122.28,204.87
00:43.6,2809.49,-107.56,-553.03,122.54,205.49
00:43.6,2812.34,-106.04,-555.45,122.81,206.11
00:43.7,2815.21,-104.5,-557.86,123.06,206.73
00:43.7,2818.09,-102.94,-560.28,123.29,207.33
00:43.8,2820.97,-101.37,-562.7,123.54,207.93
00:43.8,2823.86,-99.79,-565.12,123.83,208.55
00:43.9,2826.76,-98.18,-567.54,124.1,209.15
00:44.0,2829.67,-96.57,-569.96,124.38,209.74
00:44.0,2832.59,-94.93,-572.37,124.65,210.33
00:44.0,2835.51,-93.28,-574.79,124.92,210.91
00:44.1,2838.45,-91.62,-577.21,125.2,211.49
00:44.1,2841.39,-89.94,-579.62,125.47,212.08
00:44.2,2844.34,-88.24,-582.03,125.74,212.65
00:44.2,2847.29,-86.53,-584.44,126,213.22
00:44.3,2850.26,-84.8,-586.85,126.27,213.79
00:44.4,2853.23,-83.06,-589.26,126.51,214.35
00:44.4,2856.21,-81.3,-591.67,126.74,214.9
00:44.5,2859.2,-79.52,-594.07,126.98,215.45
00:44.5,2862.2,-77.73,-596.47,127.22,216.01
00:44.5,2865.2,-75.93,-598.88,127.47,216.55
00:44.6,2868.21,-74.11,-601.28,127.71,217.09
00:44.7,2871.23,-72.28,-603.67,127.95,217.62
00:44.7,2874.26,-70.43,-606.07,128.21,218.16
00:44.8,2877.29,-68.57,-608.46,128.49,218.7
00:44.8,2880.33,-66.69,-610.86,128.78,219.22
00:44.8,2883.38,-64.79,-613.24,129.1,219.74
00:44.9,2886.44,-62.88,-615.63,129.43,220.26
00:45.0,2889.5,-60.95,-618.01,129.72,220.77
00:45.0,2892.57,-59.01,-620.38,130.01,221.27
00:45.0,2895.65,-57.05,-622.75,130.29,221.78
00:45.1,2898.73,-55.07,-625.12,130.58,222.28
00:45.2,2901.82,-53.07,-627.48,130.88,222.78
00:45.2,2904.92,-51.06,-629.84,131.2,223.28
00:45.2,2908.02,-49.04,-632.19,131.54,223.77
00:45.3,2911.13,-46.99,-634.53,131.86,224.26
00:45.4,2914.25,-44.93,-636.87,132.16,224.74
00:45.4,2917.38,-42.85,-639.2,132.48,225.21
00:45.5,2920.51,-40.75,-641.53,132.8,225.7
00:45.5,2923.65,-38.64,-643.85,133.11,226.17
00:45.6,2926.79,-36.51,-646.16,133.43,226.64
00:45.6,2929.94,-34.36,-648.46,133.75,227.1
00:45.6,2933.1,-32.19,-650.76,134.09,227.56
00:45.7,2936.26,-30.01,-653.05,134.45,228.02
00:45.8,2939.43,-27.81,-655.33,134.82,228.48
00:45.8,2942.61,-25.59,-657.61,135.17,228.93
00:45.8,2945.79,-23.35,-659.87,135.5,229.37
00:45.9,2948.98,-21.1,-662.12,135.82,229.82
00:46.0,2952.17,-18.83,-664.37,136.13,230.24
00:46.0,2955.37,-16.54,-666.61,136.49,230.69
00:46.0,2958.58,-14.23,-668.84,136.84,231.14
00:46.1,2961.79,-11.91,-671.06,137.12,231.57
00:46.2,2965.01,-9.57,-673.27,137.37,231.99
00:46.2,2968.24,-7.21,-675.47,137.67,232.41
00:46.3,2971.47,-4.84,-677.67,138.03,232.86
00:46.3,2974.71,-2.45,-679.85,138.4,233.28
00:46.3,2977.95,-0.05,-682.03,138.74,233.71
00:46.4,2981.2,2.37,-684.19,138.97,234.13
00:46.5,2984.45,4.81,-686.35,139.14,234.55
00:46.5,2987.71,7.26,-688.5,139.32,234.96
00:46.5,2990.98,9.73,-690.64,139.56,235.38
00:46.6,2994.25,12.21,-692.78,139.85,235.8
00:46.7,2997.53,14.7,-694.91,140.16,236.2
00:46.7,3000.81,17.2,-697.03,140.48,236.61
00:46.7,3004.1,19.73,-699.14,140.8,237.01
00:46.8,3007.4,22.26,-701.24,141.1,237.41
00:46.8,3010.7,24.82,-703.33,141.4,237.8
00:46.9,3014,27.38,-705.41,141.71,238.19
00:47.0,3017.31,29.96,-707.49,142.04,238.58
00:47.0,3020.63,32.56,-709.55,142.39,238.97
00:47.0,3023.95,35.17,-711.6,142.72,239.36
00:47.1,3027.28,37.8,-713.64,142.94,239.74
00:47.1,3030.61,40.45,-715.67,143.06,240.12
00:47.2,3033.95,43.1,-717.69,143.13,240.51
00:47.3,3037.29,45.76,-719.71,143.19,240.89
00:47.3,3040.64,48.44,-721.73,143.26,241.27
00:47.4,3043.99,51.12,-723.75,143.36,241.65
00:47.4,3047.35,53.81,-725.76,143.45,242.03
00:47.5,3050.71,56.5,-727.77,143.54,242.41
00:47.5,3054.08,59.21,-729.78,143.61,242.78
00:47.5,3057.46,61.92,-731.79,143.66,243.15
00:47.6,3060.84,64.64,-733.79,143.7,243.51
00:47.7,3064.22,67.36,-735.8,143.74,243.12
00:47.7,3067.58,70.07,-737.79,143.74,241.3
00:47.7,3070.91,72.76,-739.77,143.72,238.45
00:47.8,3074.2,75.41,-741.71,143.7,235.13
00:47.8,3077.45,78.02,-743.63,143.7,231.74
00:47.9,3080.64,80.6,-745.52,143.71,228.26
00:47.9,3083.78,83.13,-747.38,143.76,224.45
00:48.0,3086.87,85.63,-749.21,143.81,220.55
00:48.1,3089.91,88.08,-751,143.83,216.76
00:48.1,3092.89,90.49,-752.76,143.89,212.89
00:48.1,3095.83,92.85,-754.49,143.93,209.07
00:48.2,3098.7,95.18,-756.19,144,205.36
00:48.3,3101.53,97.47,-757.85,144.05,202.02
00:48.3,3104.31,99.72,-759.48,144.12,198.77
00:48.3,3107.05,101.94,-761.09,144.3,195.45
