,sLapDistance,xCarX,xCarY,aYaw,vCar
00:25.5,1031.93,45.23,87.16,-178.58,187.84
00:25.6,1034.53,47.84,87.23,-178.62,187.57
00:25.6,1037.14,50.44,87.29,-178.65,187.3
00:25.6,1039.74,53.04,87.36,-178.67,187.03
00:25.7,1042.33,55.64,87.42,-178.68,186.77
00:25.8,1044.93,58.23,87.48,-178.7,186.51
00:25.8,1047.51,60.82,87.55,-178.72,186.25
00:25.9,1050.1,63.4,87.61,-178.75,185.98
00:25.9,1052.68,65.98,87.66,-178.77,185.73
00:25.9,1055.26,68.56,87.72,-178.81,185.49
00:26.0,1057.83,71.13,87.78,-178.87,185.25
00:26.1,1060.4,73.7,87.83,-178.95,184.99
00:26.1,1062.97,76.27,87.89,-179.01,184.72
00:26.1,1065.53,78.83,87.93,-179.05,184.47
00:26.2,1068.09,81.39,87.98,-179.05,184.22
00:26.3,1070.65,83.95,88.03,-179.03,183.98
00:26.3,1073.2,86.5,88.07,-179.03,183.73
00:26.3,1075.76,89.05,88.12,-179.05,183.5
00:26.4,1078.3,91.6,88.16,-179.04,183.27
00:26.5,1080.84,94.14,88.21,-179,183.02
00:26.5,1083.39,96.68,88.25,-178.99,182.77
00:26.5,1085.92,99.22,88.29,-179.03,182.53
00:26.6,1088.46,101.75,88.34,-179.07,182.29
00:26.6,1090.99,104.28,88.38,-179.12,182.05
00:26.7,1093.51,106.81,88.42,-179.15,181.82
00:26.8,1096.04,109.33,88.46,-179.13,181.59
00:26.8,1098.56,111.85,88.5,-179.16,181.35
00:26.8,1101.07,114.37,88.54,-179.18,181.09
00:26.9,1103.59,116.88,88.58,-179.17,180.83
00:26.9,1106.1,119.39,88.61,-179.18,180.62
00:27.0,1108.6,121.9,88.65,-179.25,180.4
00:27.1,1111.11,124.4,88.69,-179.32,180.15
00:27.1,1113.61,126.9,88.72,-179.38,179.89
00:27.1,1116.11,129.4,88.75,-179.38,179.64
00:27.2,1118.6,131.89,88.78,-179.34,179.43
00:27.2,1121.09,134.38,88.81,-179.26,179.2
00:27.3,1123.58,136.87,88.84,-179.22,178.97
00:27.4,1126.06,139.35,88.87,-179.21,178.74
00:27.4,1128.54,141.83,88.9,-179.24,178.52
00:27.4,1131.02,144.31,88.94,-179.26,178.28
00:27.5,1133.49,146.79,88.97,-179.28,178.05
00:27.6,1135.96,149.26,89,-179.27,177.82
00:27.6,1138.43,151.72,89.03,-179.24,177.6
00:27.6,1140.9,154.19,89.07,-179.22,177.37
00:27.7,1143.36,156.65,89.1,-179.23,177.14
00:27.8,1145.82,159.11,89.13,-179.24,176.89
00:27.8,1148.28,161.56,89.17,-179.25,176.66
00:27.8,1150.73,164.02,89.2,-179.26,176.43
00:27.9,1153.18,166.46,89.23,-179.25,176.21
00:28.0,1155.62,168.91,89.26,-179.19,175.99
00:28.0,1158.06,171.35,89.3,-179.06,175.76
00:28.0,1160.5,173.79,89.34,-178.9,175.53
00:28.1,1162.94,176.23,89.38,-178.77,175.3
00:28.1,1165.37,178.66,89.43,-178.68,175.07
00:28.2,1167.8,181.09,89.48,-178.58,174.86
00:28.2,1170.23,183.52,89.54,-178.38,174.64
00:28.3,1172.65,185.94,89.61,-178.15,174.42
00:28.4,1175.07,188.36,89.68,-177.91,174.19
00:28.4,1177.49,190.78,89.76,-177.58,173.99
00:28.5,1179.9,193.19,89.85,-177.14,173.77
00:28.5,1182.32,195.6,89.96,-176.57,173.53
00:28.6,1184.73,198,90.08,-176.1,173.29
00:28.6,1187.13,200.4,90.22,-175.88,173.05
00:28.6,1189.53,202.8,90.38,-175.7,172.83
00:28.7,1191.93,205.19,90.55,-175.49,172.6
00:28.7,1194.33,207.58,90.73,-175.29,172.39
00:28.8,1196.72,209.97,90.92,-175,172.17
00:28.9,1199.11,212.35,91.12,-174.43,171.94
00:28.9,1201.5,214.73,91.34,-173.82,171.7
00:29.0,1203.88,217.1,91.58,-173.39,171.45
00:29.0,1206.26,219.46,91.83,-173.05,171.2
00:29.1,1208.64,221.82,92.11,-172.79,170.97
00:29.1,1211.01,224.18,92.39,-172.52,170.74
00:29.1,1213.38,226.53,92.69,-172.22,170.51
00:29.2,1215.75,228.88,93,-171.83,170.28
00:29.3,1218.11,231.22,93.33,-171.33,170.03
00:29.3,1220.47,233.55,93.67,-170.86,169.76
00:29.3,1222.83,235.88,94.03,-170.47,169.52
00:29.4,1225.18,238.2,94.4,-170.13,169.31
00:29.5,1227.53,240.52,94.79,-169.67,169.09
00:29.5,1229.87,242.83,95.2,-168.82,168.84
00:29.5,1232.21,245.14,95.62,-167.84,168.54
00:29.6,1234.55,247.43,96.07,-167.27,168.07
00:29.6,1236.89,249.71,96.55,-167.11,167.6
00:29.7,1239.21,251.98,97.04,-167.12,166.98
00:29.7,1241.52,254.24,97.54,-167.1,166.17
00:29.8,1243.82,256.48,98.05,-166.94,165.23
00:29.9,1246.11,258.71,98.57,-166.69,164.12
00:29.9,1248.38,260.92,99.08,-166.43,162.86
00:30.0,1250.63,263.12,99.61,-166.13,161.47
00:30.0,1252.86,265.28,100.13,-165.73,159.78
00:30.1,1255.07,267.43,100.66,-165.49,157.77
00:30.1,1257.25,269.54,101.2,-165.46,155.78
00:30.1,1259.4,271.62,101.73,-165.46,153.72
00:30.2,1261.52,273.67,102.26,-165.42,151.62
00:30.3,1263.61,275.7,102.78,-165.37,149.51
00:30.3,1265.67,277.69,103.3,-165.29,147.48
00:30.4,1267.71,279.66,103.82,-165.19,145.55
00:30.4,1269.71,281.6,104.33,-165.07,143.62
00:30.5,1271.69,283.52,104.84,-164.96,141.63
00:30.5,1273.65,285.4,105.34,-164.86,139.62
00:30.6,1275.57,287.26,105.84,-164.76,137.59
00:30.6,1277.47,289.09,106.33,-164.7,135.5
00:30.6,1279.34,290.9,106.83,-164.65,133.36
00:30.7,1281.17,292.67,107.31,-164.61,131.33
00:30.7,1282.99,294.42,107.79,-164.58,129.44
00:30.8,1284.77,296.14,108.26,-164.55,127.66
00:30.9,1286.53,297.83,108.73,-164.52,125.93
00:30.9,1288.27,299.51,109.2,-164.49,124.23
00:30.9,1289.98,301.16,109.65,-164.46,122.56
00:31.0,1291.67,302.79,110.11,-164.46,120.93
00:31.0,1293.34,304.4,110.55,-164.55,119.31
00:31.1,1294.99,305.98,110.99,-164.78,117.64
00:31.2,1296.61,307.55,111.41,-165.14,115.91
00:31.2,1298.21,309.1,111.81,-165.62,114.21
00:31.2,1299.79,310.62,112.2,-166.18,112.55
00:31.3,1301.34,312.13,112.57,-166.85,110.89
00:31.4,1302.86,313.62,112.91,-167.77,109.29
00:31.4,1304.37,315.09,113.23,-169,107.66
00:31.4,1305.86,316.55,113.52,-170.34,105.97
00:31.5,1307.31,317.98,113.78,-171.7,104.25
00:31.6,1308.75,319.4,114,-173.07,102.55
00:31.6,1310.16,320.8,114.19,-174.43,100.91
00:31.6,1311.55,322.19,114.35,-175.78,99.33
00:31.7,1312.92,323.55,114.47,-177.15,97.78
00:31.8,1314.27,324.89,114.55,-178.55,96.26
00:31.8,1315.59,326.22,114.6,-35.99,94.75
00:31.9,1316.9,327.52,114.62,178.53,93.26
00:31.9,1318.18,328.81,114.61,177.01,91.83
00:32.0,1319.45,330.07,114.56,175.47,90.45
00:32.0,1320.7,331.32,114.48,173.95,89.12
00:32.1,1321.92,332.54,114.36,172.4,87.83
00:32.1,1323.14,333.74,114.22,170.78,86.59
00:32.1,1324.33,334.93,114.04,169.12,85.48
00:32.2,1325.51,336.09,113.83,167.5,84.48
00:32.2,1326.68,337.23,113.58,165.87,83.63
00:32.3,1327.84,338.35,113.3,164.17,82.96
00:32.4,1328.98,339.46,112.99,162.41,82.42
00:32.4,1330.13,340.54,112.65,160.64,82
00:32.5,1331.26,341.61,112.27,158.78,81.65
00:32.5,1332.4,342.67,111.85,156.76,81.29
00:32.5,1333.53,343.7,111.41,154.63,80.95
00:32.6,1334.65,344.71,110.92,152.85,80.7
00:32.6,1335.77,345.71,110.42,151.64,80.51
00:32.7,1336.88,346.7,109.89,150.46,80.43
00:32.7,1338,347.67,109.34,148.87,80.38
00:32.8,1339.11,348.63,108.78,146.52,80.36
00:32.8,1340.23,349.58,108.18,143.72,80.16
00:32.9,1341.34,350.49,107.55,141.24,80.04
00:33.0,1342.45,351.38,106.89,139.46,79.86
00:33.0,1343.56,352.24,106.18,138.02,79.75
00:33.0,1344.67,353.06,105.45,136.56,79.71
00:33.1,1345.77,353.87,104.69,135.18,79.69
00:33.2,1346.88,354.66,103.91,133.8,79.56
00:33.2,1347.98,355.42,103.11,132.32,79.35
00:33.2,1349.08,356.15,102.29,130.75,78.7
00:33.3,1350.17,356.85,101.46,129.08,78
00:33.3,1351.25,357.52,100.61,127.62,77.23
00:33.4,1352.32,358.16,99.76,126.61,76.39
00:33.5,1353.38,358.79,98.91,126.03,75.51
00:33.5,1354.42,359.4,98.07,125.88,74.66
00:33.5,1355.46,360.01,97.24,126.13,73.83
00:33.6,1356.48,360.61,96.42,126.72,73.01
00:33.6,1357.49,361.23,95.62,127.65,72.15
00:33.7,1358.48,361.85,94.85,128.94,71.23
00:33.8,1359.47,362.49,94.1,130.59,70.27
00:33.8,1360.44,363.14,93.38,132.6,69.33
00:33.9,1361.4,363.8,92.69,134.74,68.4
00:33.9,1362.34,364.48,92.03,136.8,67.45
00:34.0,1363.27,365.17,91.41,138.78,66.33
00:34.0,1364.19,365.87,90.83,140.8,65.06
00:34.0,1365.09,366.58,90.28,142.99,63.74
00:34.1,1365.96,367.29,89.77,145.35,62.37
00:34.1,1366.82,368,89.3,147.83,60.97
00:34.2,1367.66,368.72,88.87,150.49,59.56
00:34.2,1368.48,369.43,88.47,153.2,58.09
00:34.3,1369.28,370.14,88.12,155.85,56.65
00:34.3,1370.06,370.85,87.8,158.42,55.25
00:34.4,1370.82,371.56,87.52,160.88,53.95
00:34.5,1371.56,372.26,87.28,163.24,52.83
00:34.5,1372.29,372.96,87.08,165.42,51.96
00:34.6,1373.01,373.65,86.91,167.45,51.27
00:34.6,1373.72,374.35,86.78,169.47,50.73
00:34.6,1374.43,375.04,86.68,171.56,50.32
00:34.7,1375.13,375.74,86.61,173.76,50
00:34.8,1375.83,376.43,86.58,176.08,49.69
00:34.8,1376.52,377.12,86.57,178.51,49.38
00:34.8,1377.21,377.8,86.6,-178.89,49.08
00:34.9,1377.9,378.48,86.66,-176.17,48.8
00:35.0,1378.58,379.15,86.75,-173.35,48.54
00:35.0,1379.26,379.81,86.88,-170.59,48.31
00:35.0,1379.94,380.46,87.04,-167.84,48.1
00:35.1,1380.62,381.1,87.22,-165.14,47.95
00:35.2,1381.29,381.73,87.43,-162.46,48.07
00:35.2,1381.97,382.35,87.68,-159.66,48.18
00:35.3,1382.65,382.96,87.96,-156.8,48.63
00:35.3,1383.34,383.57,88.26,-154.25,49.19
00:35.3,1384.03,384.17,88.6,-151.86,49.62
00:35.4,1384.73,384.76,88.96,-149.34,50.42
00:35.5,1385.44,385.34,89.36,-146.81,51.38
00:35.5,1386.17,385.92,89.79,-144.33,52.55
00:35.5,1386.91,386.5,90.25,-141.81,53.71
00:35.6,1387.67,387.07,90.74,-139.23,54.93
00:35.7,1388.45,387.63,91.27,-136.6,56.21
00:35.7,1389.25,388.18,91.83,-133.93,57.45
00:35.7,1390.05,388.73,92.42,-131.31,58.63
00:35.8,1390.88,389.26,93.05,-128.84,59.69
00:35.9,1391.72,389.78,93.71,-126.62,60.8
00:35.9,1392.57,390.28,94.39,-124.89,62.15
00:36.0,1393.45,390.78,95.11,-123.71,63.63
00:36.0,1394.34,391.27,95.86,-122.88,65.28
00:36.1,1395.26,391.77,96.63,-122.25,67.17
00:36.1,1396.21,392.27,97.43,-121.5,69.11
00:36.1,1397.18,392.77,98.27,-120.54,70.92
00:36.2,1398.18,393.27,99.13,-119.48,72.64
00:36.2,1399.2,393.77,100.02,-118.43,74.35
00:36.3,1400.25,394.26,100.94,-117.49,76.14
00:36.3,1401.32,394.76,101.88,-116.81,78
00:36.4,1402.42,395.26,102.86,-116.49,79.98
00:36.5,1403.54,395.77,103.86,-116.54,82.09
00:36.5,1404.7,396.29,104.89,-116.93,84.13
00:36.6,1405.88,396.84,105.94,-117.61,86.04
00:36.6,1407.09,397.41,107.01,-118.62,87.87
00:36.6,1408.32,398.01,108.08,-119.93,89.58
00:36.7,1409.58,398.64,109.17,-121.39,91.25
00:36.7,1410.86,399.3,110.26,-122.78,92.5
00:36.8,1412.15,400.01,111.34,-124.11,93.6
00:36.8,1413.46,400.75,112.42,-125.51,94.66
00:36.9,1414.78,401.52,113.49,-127.05,95.58
00:37.0,1416.11,402.32,114.56,-128.45,96.4
00:37.0,1417.45,403.15,115.61,-129.6,97.02
00:37.0,1418.8,404.01,116.66,-130.97,97.75
00:37.1,1420.17,404.9,117.69,-132.58,98.4
00:37.2,1421.54,405.81,118.71,-134.18,99.08
00:37.2,1422.92,406.76,119.72,-135.64,99.76
00:37.3,1424.31,407.74,120.71,-137.07,100.52
00:37.3,1425.71,408.75,121.67,-138.51,101.4
00:37.4,1427.12,409.8,122.62,-139.75,102.36
00:37.4,1428.55,410.88,123.56,-140.94,103.21
00:37.5,1429.99,411.98,124.49,-142.51,104.07
00:37.5,1431.44,413.11,125.39,-144.37,105.03
00:37.5,1432.91,414.28,126.27,-145.92,106.13
00:37.6,1434.39,415.49,127.14,-147.2,107.13
00:37.6,1435.88,416.72,127.98,-148.66,107.79
00:37.7,1437.38,417.97,128.81,-150.21,108.78
00:37.7,1438.9,419.26,129.61,-151.46,109.96
00:37.8,1440.44,420.59,130.39,-152.39,111.32
00:37.9,1441.99,421.94,131.15,-153.09,112.72
00:37.9,1443.57,423.33,131.9,-153.53,114.17
00:38.0,1445.16,424.74,132.65,-153.79,115.59
00:38.0,1446.77,426.18,133.38,-154.09,116.98
00:38.1,1448.41,427.64,134.11,-155.03,118.05
00:38.1,1450.06,429.13,134.82,-156.02,119.45
00:38.2,1451.72,430.64,135.53,-156.86,120.97
00:38.2,1453.41,432.18,136.22,-157.87,122.29
00:38.2,1455.12,433.75,136.9,-159.07,123.48
00:38.3,1456.84,435.34,137.56,-160.16,124.81
00:38.4,1458.58,436.96,138.21,-161.22,126.18
00:38.4,1460.34,438.6,138.84,-162.4,127.41
00:38.5,1462.12,440.27,139.45,-163.62,128.66
00:38.5,1463.91,441.97,140.04,-164.71,129.89
00:38.6,1465.72,443.69,140.61,-165.54,131.13
00:38.6,1467.55,445.43,141.15,-166.15,132.39
00:38.6,1469.4,447.21,141.68,-166.43,133.76
00:38.7,1471.27,449,142.18,-166.24,135.3
00:38.8,1473.16,450.83,142.68,-165.98,136.66
00:38.8,1475.07,452.67,143.18,-165.84,138.18
00:38.8,1477,454.54,143.67,-165.87,139.81
00:38.9,1478.95,456.43,144.15,-166.17,141.24
00:39.0,1480.92,458.34,144.63,-166.63,142.57
00:39.0,1482.91,460.27,145.1,-167.27,143.85
00:39.0,1484.91,462.23,145.56,-167.93,145.35
00:39.1,1486.95,464.2,146.01,-168.36,146.83
00:39.2,1488.99,466.21,146.45,-168.54,148.16
00:39.2,1491.06,468.23,146.87,-168.7,149.4
00:39.3,1493.14,470.27,147.3,-168.84,150.81
00:39.3,1495.25,472.33,147.71,-168.91,152.1
00:39.3,1497.37,474.41,148.13,-169.09,153.26
00:39.4,1499.51,476.51,148.54,-169.35,154.67
00:39.5,1501.66,478.63,148.95,-169.55,156.04
00:39.5,1503.84,480.76,149.36,-169.67,157.27
00:39.5,1506.03,482.92,149.76,-169.78,158.52
00:39.6,1508.24,485.09,150.16,-169.86,159.79
00:39.6,1510.47,487.29,150.56,-169.91,161.01
00:39.7,1512.72,489.5,150.95,-169.95,162.24
00:39.7,1514.98,491.72,151.35,-169.97,163.36
00:39.8,1517.25,493.96,151.75,-170.05,164.1
00:39.9,1519.54,496.21,152.15,-170.17,165.12
00:39.9,1521.84,498.48,152.55,-170.28,166.64
00:40.0,1524.16,500.77,152.96,-170.34,167.83
00:40.0,1526.5,503.07,153.35,-170.37,169
00:40.0,1528.86,505.39,153.75,-170.4,170.07
00:40.1,1531.23,507.73,154.16,-170.44,171.03
00:40.2,1533.61,510.08,154.56,-170.5,172.22
00:40.2,1536.01,512.44,154.96,-170.53,173.44
00:40.2,1538.43,514.83,155.36,-170.5,174.51
00:40.3,1540.86,517.22,155.77,-170.44,175.61
00:40.3,1543.31,519.63,156.17,-170.36,176.67
00:40.4,1545.77,522.06,156.59,-170.28,177.68
00:40.5,1548.24,524.5,157.01,-170.21,178.64
00:40.5,1550.73,526.95,157.43,-170.16,179.44
00:40.6,1553.22,529.41,157.86,-170.07,180.54
00:40.6,1555.74,531.89,158.29,-170,181.8
00:40.6,1558.28,534.39,158.72,-170.01,182.79
00:40.7,1560.82,536.89,159.17,-170.04,183.77
00:40.8,1563.38,539.41,159.61,-170.06,184.66
00:40.8,1565.95,541.94,160.06,-170.06,185.63
00:40.9,1568.54,544.49,160.51,-170.05,186.7
00:40.9,1571.14,547.05,160.96,-170.04,187.65
00:41.0,1573.75,549.62,161.41,-170.04,188.53
00:41.0,1576.37,552.21,161.87,-170.03,189.41
00:41.0,1579.01,554.8,162.33,-170.01,190.39
00:41.1,1581.66,557.41,162.79,-170,191.27
00:41.1,1584.32,560.04,163.25,-169.99,192.16
00:41.2,1587,562.67,163.72,-169.96,193.22
00:41.3,1589.69,565.32,164.19,-169.94,194.15
00:41.3,1592.39,567.98,164.66,-169.97,195
00:41.3,1595.1,570.65,165.14,-170.02,195.45
00:41.4,1597.81,573.32,165.61,-170.1,195.56
00:41.5,1600.53,576,166.09,-170.25,196.17
00:41.5,1603.27,578.69,166.56,-170.4,197.54
00:41.6,1606.02,581.4,167.03,-170.36,198.47
00:41.6,1608.79,584.13,167.5,-170.22,199.25
00:41.7,1611.56,586.86,167.98,-170.07,199.93
00:41.7,1614.34,589.6,168.46,-169.91,200.34
00:41.7,1617.12,592.34,168.94,-169.76,200.87
00:41.8,1619.92,595.09,169.42,-169.65,202.15
00:41.8,1622.74,597.87,169.92,-169.66,203.15
00:41.9,1625.56,600.65,170.41,-169.74,203.93
00:42.0,1628.4,603.44,170.92,-169.79,204.65
00:42.0,1631.25,606.24,171.42,-169.79,205.36
00:42.1,1634.1,609.06,171.93,-169.72,206.26
00:42.1,1636.98,611.88,172.44,-169.6,207.18
00:42.1,1639.86,614.72,172.96,-169.49,207.96
00:42.2,1642.75,617.56,173.48,-169.42,208.72
00:42.2,1645.66,620.42,174.01,-169.37,209.46
00:42.3,1648.57,623.28,174.55,-169.33,210.1
00:42.4,1651.49,626.16,175.08,-169.26,210.93
00:42.4,1654.43,629.04,175.63,-169.21,211.86
00:42.5,1657.38,631.94,176.17,-169.27,212.52
00:42.5,1660.33,634.84,176.72,-169.31,213.05
00:42.5,1663.29,637.75,177.27,-169.27,213.4
00:42.6,1666.27,640.67,177.82,-169.16,214.37
00:42.7,1669.25,643.6,178.38,-169.03,215.21
00:42.7,1672.24,646.54,178.95,-168.92,215.85
00:42.8,1675.25,649.49,179.52,-168.87,216.56
00:42.8,1678.26,652.45,180.09,-168.88,217.22
00:42.9,1681.28,655.41,180.67,-168.9,217.86
00:42.9,1684.31,658.39,181.25,-168.91,218.66
00:43.0,1687.35,661.37,181.84,-168.92,219.28
00:43.0,1690.4,664.36,182.42,-168.91,219.71
00:43.1,1693.45,667.36,183.01,-168.89,220.37
00:43.1,1696.52,670.37,183.6,-168.85,221.35
00:43.1,1699.6,673.39,184.2,-168.86,222.06
00:43.2,1702.69,676.42,184.79,-168.92,222.67
00:43.2,1705.79,679.46,185.39,-168.98,223.32
00:43.3,1708.89,682.51,185.98,-169.06,223.88
00:43.4,1712,685.56,186.58,-169.16,224.5
00:43.4,1715.13,688.63,187.17,-169.25,225.35
00:43.5,1718.27,691.71,187.77,-169.26,226.04
00:43.5,1721.41,694.8,188.36,-169.21,226.63
00:43.6,1724.56,697.89,188.95,-169.17,227.21
00:43.6,1727.72,701,189.55,-169.15,227.86
00:43.6,1730.89,704.11,190.14,-169.12,228.41
00:43.7,1734.06,707.23,190.74,-169.03,228.79
00:43.7,1737.24,710.35,191.34,-168.88,228.85
00:43.8,1740.42,713.47,191.94,-168.56,229.2
00:43.8,1743.61,716.6,192.55,-168.23,230.34
00:43.9,1746.82,719.75,193.18,-168.17,231.14
00:44.0,1750.03,722.9,193.81,-168.32,231.75
00:44.0,1753.26,726.06,194.45,-168.49,232.37
00:44.0,1756.49,729.22,195.09,-168.57,232.91
00:44.1,1759.72,732.4,195.74,-168.55,233.3
00:44.1,1762.96,735.57,196.38,-168.46,233.81
00:44.2,1766.22,738.76,197.03,-168.33,234.63
00:44.2,1769.48,741.96,197.69,-168.26,235.18
00:44.3,1772.75,745.16,198.35,-168.26,235.71
00:44.4,1776.03,748.37,199.01,-168.28,236.31
00:44.4,1779.32,751.59,199.67,-168.26,236.89
00:44.5,1782.61,754.81,200.34,-168.19,237.44
00:44.5,1785.91,758.05,201.02,-168.13,238.02
00:44.5,1789.22,761.29,201.69,-168.11,238.51
00:44.6,1792.54,764.53,202.37,-168.12,239.16
00:44.7,1795.87,767.79,203.05,-168.16,239.76
00:44.7,1799.2,771.05,203.74,-168.14,240.27
00:44.8,1802.54,774.32,204.42,-168.04,240.72
00:44.8,1805.88,777.59,205.11,-167.9,241.28
00:44.8,1809.24,780.88,205.81,-167.8,241.85
00:44.9,1812.6,784.17,206.51,-167.74,242.46
00:45.0,1815.98,787.46,207.21,-167.73,243.05
00:45.0,1819.36,790.77,207.92,-167.74,243.58
00:45.0,1822.74,794.08,208.64,-167.73,244.03
00:45.1,1826.13,797.39,209.36,-167.69,244.44
00:45.2,1829.53,800.71,210.08,-167.64,245
00:45.2,1832.94,804.04,210.8,-167.6,245.63
00:45.2,1836.35,807.38,211.53,-167.6,246.24
00:45.3,1839.78,810.72,212.26,-167.62,246.75
00:45.4,1843.21,814.07,213,-167.65,247.22
00:45.4,1846.64,817.43,213.74,-167.66,247.76
00:45.5,1850.09,820.8,214.47,-167.64,248.31
00:45.5,1853.54,824.17,215.21,-167.6,248.8
00:45.6,1857,827.55,215.96,-167.6,249.3
00:45.6,1860.47,830.93,216.7,-167.65,249.7
00:45.6,1863.94,834.32,217.45,-167.7,249.81
00:45.7,1867.4,837.71,218.19,-167.76,249.69
00:45.8,1870.87,841.09,218.93,-167.83,249.3
00:45.8,1874.32,844.47,219.66,-167.91,248.35
00:45.8,1877.76,847.83,220.39,-167.96,247.01
00:45.9,1881.18,851.17,221.12,-167.92,244.96
00:46.0,1884.57,854.48,221.83,-167.84,242.54
00:46.0,1887.92,857.76,222.54,-167.92,240.18
00:46.0,1891.24,861.01,223.24,-168,238.05
00:46.1,1894.53,864.22,223.93,-168.1,235.98
00:46.2,1897.79,867.41,224.62,-168.24,233.29
00:46.2,1901.01,870.56,225.29,-168.36,229.86
00:46.3,1904.18,873.66,225.95,-168.37,226.5
00:46.3,1907.3,876.71,226.6,-168.27,223.67
00:46.3,1910.39,879.74,227.23,-168.2,221.02
00:46.4,1913.44,882.72,227.86,-168.12,217.85
00:46.5,1916.45,885.66,228.48,-168.12,214.54
00:46.5,1919.41,888.55,229.09,-168.23,212.03
00:46.5,1922.34,891.42,229.7,-168.36,209.73
00:46.6,1925.23,894.26,230.29,-168.53,207.72
00:46.7,1928.1,897.07,230.87,-168.72,205.58
00:46.7,1930.94,899.85,231.45,-168.94,203.39
00:46.7,1933.75,902.6,232.01,-169.1,201.08
00:46.8,1936.53,905.32,232.56,-169.02,198.66
00:46.8,1939.27,908.01,233.1,-168.76,196.51
00:46.9,1941.99,910.68,233.63,-168.53,194.42
00:47.0,1944.68,913.31,234.17,-168.49,192.42
00:47.0,1947.33,915.91,234.7,-168.57,190.5
00:47.0,1949.97,918.49,235.22,-168.71,188.59
00:47.1,1952.57,921.05,235.73,-168.84,186.56
00:47.1,1955.15,923.58,236.24,-168.87,184.61
00:47.2,1957.7,926.08,236.74,-168.81,182.73
00:47.3,1960.23,928.55,237.24,-168.75,180.85
00:47.3,1962.73,931,237.73,-168.72,178.96
00:47.4,1965.2,933.43,238.21,-168.72,176.96
00:47.4,1967.64,935.82,238.69,-168.72,174.8
00:47.5,1970.05,938.19,239.17,-168.72,172.47
00:47.5,1972.43,940.52,239.64,-168.75,170.18
00:47.5,1974.78,942.82,240.1,-168.76,167.88
00:47.6,1977.09,945.09,240.56,-168.77,165.5
00:47.7,1979.38,947.33,241,-168.8,163.06
00:47.7,1981.62,949.53,241.45,-168.81,160.57
00:47.7,1983.84,951.7,241.88,-168.82,158.19
00:47.8,1986.02,953.84,242.31,-168.83,155.92
00:47.8,1988.17,955.95,242.73,-168.83,153.69
00:47.9,1990.29,958.03,243.15,-168.85,151.46
00:47.9,1992.38,960.08,243.55,-168.85,149.38
00:48.0,1994.44,962.1,243.96,-168.86,147.35
00:48.1,1996.47,964.09,244.35,-168.87,145.17
00:48.1,1998.47,966.05,244.74,-168.87,143.09
00:48.1,2000.44,967.99,245.13,-168.88,141.06
00:48.2,2002.39,969.9,245.51,-168.87,139
00:48.3,2004.31,971.77,245.88,-168.84,136.9
00:48.3,2006.19,973.63,246.25,-168.83,134.85
00:48.3,2008.05,975.45,246.61,-168.83,132.75
00:48.4,2009.88,977.24,246.97,-168.87,130.56
00:48.5,2011.68,979.01,247.31,-168.92,128.32
00:48.5,2013.44,980.74,247.66,-168.98,125.94
00:48.5,2015.17,982.44,247.99,-169.05,123.27
00:48.6,2016.87,984.1,248.32,-169.09,120.47
00:48.6,2018.52,985.72,248.63,-169.14,117.77
00:48.7,2020.14,987.31,248.94,-169.19,115.22
00:48.7,2021.72,988.87,249.24,-169.32,112.92
00:48.8,2023.28,990.39,249.53,-169.6,110.77
00:48.9,2024.8,991.89,249.81,-170.01,108.47
00:48.9,2026.29,993.36,250.08,-170.6,106.08
00:49.0,2027.75,994.79,250.33,-171.4,103.6
00:49.0,2029.17,996.19,250.55,-172.05,101.16
00:49.0,2030.56,997.57,250.76,-172.48,98.82
00:49.1,2031.91,998.91,250.94,-172.93,96.59
00:49.2,2033.24,1000.23,251.11,-173.47,94.41
00:49.2,2034.54,1001.51,251.26,-174.16,92.29
00:49.2,2035.8,1002.78,251.39,-174.94,90.23
00:49.3,2037.04,1004.01,251.49,-175.78,88.3
00:49.3,2038.26,1005.22,251.58,-176.66,86.55
00:49.4,2039.45,1006.41,251.65,-177.62,84.87
00:49.5,2040.62,1007.58,251.69,-178.67,83.32
00:49.5,2041.76,1008.72,251.71,-35.78,82
00:49.6,2042.9,1009.86,251.71,179.07,80.92
00:49.6,2044.01,1010.97,251.68,177.87,80.04
00:49.7,2045.12,1012.08,251.63,176.64,79.32
00:49.7,2046.22,1013.17,251.56,175.35,78.71
00:49.7,2047.31,1014.26,251.46,173.98,78.16
00:49.8,2048.39,1015.33,251.33,172.49,77.66
00:49.8,2049.47,1016.4,251.18,170.89,77.18
00:49.9,2050.54,1017.45,250.99,169.14,76.72
00:50.0,2051.6,1018.49,250.78,167.33,76.28
00:50.0,2052.66,1019.52,250.54,165.42,75.8
00:50.0,2053.71,1020.53,250.27,163.22,75.38
00:50.1,2054.75,1021.53,249.95,160.84,75.02
00:50.1,2055.8,1022.51,249.61,158.51,74.67
00:50.2,2056.83,1023.47,249.23,156.41,74.33
00:50.2,2057.86,1024.41,248.81,154.58,73.97
00:50.3,2058.89,1025.34,248.37,152.91,73.57
00:50.4,2059.91,1026.24,247.9,151.2,73.21
00:50.4,2060.92,1027.12,247.4,149.28,72.91
00:50.5,2061.93,1027.99,246.88,147.28,72.62
00:50.5,2062.94,1028.83,246.33,145.3,72.31
00:50.5,2063.94,1029.65,245.76,143.3,71.99
00:50.6,2064.94,1030.45,245.15,141.31,71.71
