2025-11-06 10:52:27,504 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,504 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,520 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,520 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,520 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,520 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,532 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,536 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,536 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,536 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,536 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,536 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,536 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,552 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,552 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,552 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,552 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,552 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,568 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,568 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,568 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,568 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,568 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,584 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,586 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,590 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,591 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,591 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,599 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,599 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,599 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,608 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,608 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,608 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,615 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,615 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,615 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,615 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,615 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,632 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,632 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,632 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,632 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,632 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,647 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,647 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,647 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,647 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,647 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,647 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,662 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,662 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,662 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,662 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,662 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,678 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,678 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,678 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,678 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,678 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,678 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,694 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,694 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,694 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,694 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,694 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,709 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,709 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,709 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,709 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,709 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,725 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,725 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,725 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,732 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,732 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,732 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,741 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,741 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,741 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,757 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,757 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,757 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,772 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,772 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,772 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,772 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,772 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,788 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,788 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,788 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,788 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,788 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,788 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,804 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,804 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,804 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,804 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,804 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,820 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,820 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,820 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,820 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,832 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,832 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,836 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,836 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,836 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,836 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,836 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,851 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,851 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,859 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,859 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,867 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,867 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,867 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,867 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,867 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,883 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,883 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,883 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,891 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,891 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,901 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,901 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,901 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,901 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,914 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,914 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,914 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,914 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,914 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,930 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,933 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,933 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,933 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,933 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,946 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,946 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,946 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,946 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,946 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,946 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,962 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,962 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,962 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,962 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,962 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,978 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,978 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,978 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,978 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,978 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,978 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,994 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,994 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,994 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,994 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:27,994 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,010 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,010 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,010 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,010 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,010 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,010 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,026 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,026 | INFO | MainThread | V3M | Simulation reset button pressed
2025-11-06 10:52:28,033 | INFO | MainThread | V3M | BackgroundTask started: reset_simulation_task
2025-11-06 10:52:28,033 | INFO | Thread-21 | V3M | Simulation reset initiated
2025-11-06 10:52:28,033 | INFO | MainThread | V3M | BackgroundTask stop requested: reset_simulation_task
2025-11-06 10:52:28,033 | INFO | Thread-20 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:52:28,033 | INFO | Thread-21 | V3M | Simulation reset completed
2025-11-06 10:52:28,033 | INFO | Thread-21 | V3M | BackgroundTask stop requested: reset_simulation_task
2025-11-06 10:52:28,042 | WARNING | Thread-20 | V3M | Abort flag detected during simulation loop; breaking
2025-11-06 10:52:28,042 | INFO | Thread-20 | V3M | Client connection closed / final braking command sent
2025-11-06 10:52:28,057 | INFO | Thread-20 | V3M | Final lap time recorded: 9.346s
2025-11-06 10:52:28,057 | INFO | Thread-20 | V3M | Server socket closed
2025-11-06 10:52:28,057 | INFO | Thread-20 | V3M | Generating plots...
2025-11-06 10:52:28,200 | WARNING | Thread-20 | V3M | Plot function plotTraj returned None
2025-11-06 10:52:28,375 | WARNING | Thread-20 | V3M | Plot function plot_e_phi_Values returned None
2025-11-06 10:52:28,786 | WARNING | Thread-20 | V3M | Plot function plot_e_l_Values returned None
2025-11-06 10:52:28,944 | WARNING | Thread-20 | V3M | Plot function plot_balance_Values returned None
2025-11-06 10:52:29,118 | WARNING | Thread-20 | V3M | Plot function plot_Angles returned None
2025-11-06 10:52:29,387 | WARNING | Thread-20 | V3M | Plot function plot_Torque returned None
2025-11-06 10:52:29,561 | WARNING | Thread-20 | V3M | Plot function plot_TargetValues returned None
2025-11-06 10:52:29,736 | WARNING | Thread-20 | V3M | Plot function plot_PedalValues returned None
2025-11-06 10:52:29,911 | WARNING | Thread-20 | V3M | Plot function plot_nMGU_Values returned None
2025-11-06 10:52:30,080 | WARNING | Thread-20 | V3M | Plot function plot_Throttle_PID_Values returned None
2025-11-06 10:52:30,260 | WARNING | Thread-20 | V3M | Plot function plot_Brake_PID_Values returned None
2025-11-06 10:52:30,419 | WARNING | Thread-20 | V3M | Plot function plot_vCar_error_Values returned None
2025-11-06 10:52:30,595 | WARNING | Thread-20 | V3M | Plot function plot_refDistances returned None
2025-11-06 10:52:30,595 | INFO | Thread-20 | V3M | Plot generation complete: 0/13 figures created
2025-11-06 10:52:30,595 | INFO | Thread-20 | V3M | Figures saved locally (count=0)
2025-11-06 10:52:30,595 | INFO | Thread-20 | V3M | Backend script finished execution; updating UI state to 'Disconnected'
2025-11-06 10:52:30,595 | INFO | Thread-20 | V3M | BackgroundTask stop requested: run_backend_script
2025-11-06 10:52:33,860 | INFO | MainThread | V3M | Starting server task
2025-11-06 10:52:33,860 | INFO | MainThread | V3M | BackgroundTask started: run_server
2025-11-06 10:52:33,860 | INFO | Thread-22 | V3M | Starting UDP server...
2025-11-06 10:52:33,860 | INFO | Thread-22 | V3M | Server bound to 127.0.0.1:6020
2025-11-06 10:52:35,287 | WARNING | MainThread | V3M | Simulation abort pressed
2025-11-06 10:52:35,321 | INFO | MainThread | V3M | Server socket closed on abort
2025-11-06 10:52:35,321 | INFO | MainThread | V3M | BackgroundTask stop requested: run_server
2025-11-06 10:52:35,321 | ERROR | Thread-22 | V3M | Exception in run_server: [WinError 10038] An operation was attempted on something that is not a socket
Traceback (most recent call last):
  File "V3M_Ext_Driver.py", line 1130, in run_server
OSError: [WinError 10038] An operation was attempted on something that is not a socket
2025-11-06 10:52:35,534 | INFO | Thread-22 | V3M | Server stopped.
2025-11-06 10:52:35,534 | INFO | Thread-22 | V3M | BackgroundTask stop requested: run_server
2025-11-06 10:52:36,045 | INFO | MainThread | V3M | Application closing requested
2025-11-06 10:52:36,045 | INFO | MainThread | V3M | Tkinter main loop quit
2025-11-06 10:52:36,045 | INFO | MainThread | V3M | Application exited cleanly
2025-11-06 10:52:44,592 | INFO | MainThread | V3M | Launching V3M Simulation Console Application...
2025-11-06 10:52:44,658 | INFO | MainThread | V3M | ConsoleApp initialized
2025-11-06 10:52:44,687 | INFO | ResetListener | V3M | Reset listener bound on UDP port 6015
2025-11-06 10:52:55,491 | INFO | MainThread | V3M | Starting server task
2025-11-06 10:52:55,491 | INFO | MainThread | V3M | BackgroundTask started: run_server
2025-11-06 10:52:55,505 | INFO | Thread-2 | V3M | Starting UDP server...
2025-11-06 10:52:55,505 | INFO | Thread-2 | V3M | Server bound to 127.0.0.1:6020
2025-11-06 10:52:57,656 | INFO | Thread-2 | V3M | Client connected: ('127.0.0.1', 57132)
2025-11-06 10:52:57,656 | INFO | Thread-2 | V3M | Server stopped.
2025-11-06 10:52:57,656 | INFO | Thread-2 | V3M | BackgroundTask stop requested: run_server
2025-11-06 10:52:59,328 | INFO | MainThread | V3M | Simulation starting...
2025-11-06 10:52:59,337 | INFO | MainThread | V3M | BackgroundTask started: run_backend_script
2025-11-06 10:52:59,337 | INFO | Thread-3 | V3M | Backend simulation loop starting
2025-11-06 10:52:59,337 | INFO | Thread-3 | V3M | Validating track file selection
2025-11-06 10:52:59,359 | INFO | Thread-3 | V3M | Track file read successfully: C:\Users\Alex.Gyetvai\OneDrive - Fortescue Metals Group\ShareFolder\V3M\Trajectories\ValenciaS12.csv (rows=1673, cols=6)
2025-11-06 10:52:59,359 | INFO | Thread-3 | V3M | Trajectory loaded: C:\Users\Alex.Gyetvai\OneDrive - Fortescue Metals Group\ShareFolder\V3M\Trajectories\ValenciaS12.csv (rows=1673)
2025-11-06 10:52:59,375 | INFO | Thread-3 | V3M | Parameters loaded | Dil=False, laps=inf, e_phi_gain=2.000, steer_limits=28.000
2025-11-06 10:52:59,375 | INFO | Thread-3 | V3M | Waiting for client loop entered
2025-11-06 10:52:59,490 | INFO | Thread-3 | V3M | Lap reference generated (first iteration). clockwise=False, maxS=3337.79
2025-11-06 10:53:06,180 | INFO | MainThread | V3M | Simulation stop requested by user
2025-11-06 10:53:06,180 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,180 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,194 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,200 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,200 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,209 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,209 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,209 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,305 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,333 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,353 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,420 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,420 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,420 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,432 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,432 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,432 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,432 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,432 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,448 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,464 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,484 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,488 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,495 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,495 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,502 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,502 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,502 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,511 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,527 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,543 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,543 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,559 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,559 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,559 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,559 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,574 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,574 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,574 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,574 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,574 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,590 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,590 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
2025-11-06 10:53:06,590 | INFO | Thread-3 | V3M | Stop flag set; commanding safe stop torques/pressures
